epoch,mark,data0,data1,data2,data3,data4,data5,data6,data7,data8,data9
1770140335.089587,0,0.000000,0.000000,0.000000,0.000000,46.560000,0.000000,1.000000,0.000000,8.000000,27.380000
1770140335.126317,0,0.000000,0.000000,0.000000,0.000000,46.860000,0.000000,1.040000,0.000000,8.000000,27.420000
1770140335.126317,0,-111.510000,0.000000,0.000000,0.490000,47.110000,0.000000,1.000000,0.000000,8.000000,27.430000
1770140335.152477,0,-113.940000,0.000000,0.000000,0.560000,47.180000,0.000000,1.010000,0.000000,8.000000,27.450000
1770140335.175313,0,-78.260000,0.000000,0.000000,0.380000,47.910000,0.000000,0.980000,0.000000,8.000000,27.450000
1770140335.176329,0,-40.580000,0.000000,0.000000,0.230000,48.090000,0.000000,0.760000,0.000000,8.000000,27.470000
1770140335.184170,0,-21.840000,0.000000,0.000000,0.140000,48.450000,0.000000,0.180000,0.000000,8.000000,27.480000
1770140335.200112,0,2.000000,0.000000,0.000000,0.000000,49.130000,0.000000,0.000000,0.000000,8.000000,27.510000
1770140335.215999,0,26.780000,0.000000,0.000000,-0.050000,49.110000,0.000000,0.010000,0.000000,8.000000,27.520000
1770140335.231658,0,24.710000,0.000000,0.000000,-0.110000,49.000000,0.000000,0.000000,0.000000,8.000000,27.540000
1770140335.231658,0,58.610000,0.000000,0.000000,-0.230000,48.310000,0.000000,0.000000,0.000000,8.000000,27.540000
1770140335.263366,0,77.790000,0.000000,0.000000,-0.440000,47.900000,0.000000,0.000000,0.000000,8.000000,27.560000
1770140335.263366,0,22.810000,0.000000,0.000000,-0.200000,47.650000,0.000000,0.000000,0.000000,8.000000,27.570000
1770140335.295256,0,43.090000,0.000000,0.000000,-0.200000,47.110000,0.000000,0.030000,0.000000,8.000000,27.600000
1770140335.295256,0,57.020000,0.000000,0.000000,-0.230000,46.340000,0.000000,0.070000,0.000000,8.000000,27.610000
1770140335.310912,0,45.770000,0.000000,0.000000,-0.200000,45.430000,0.000000,0.100000,0.000000,8.000000,27.620000
1770140335.327032,0,19.930000,0.000000,0.000000,-0.140000,44.660000,0.000000,0.150000,0.000000,8.000000,27.630000
1770140335.342734,0,-0.200000,0.000000,0.000000,-0.050000,44.130000,0.000000,0.200000,0.000000,8.000000,27.650000
1770140335.358397,0,-9.470000,0.000000,0.000000,0.030000,43.650000,0.000000,0.250000,0.000000,8.000000,27.670000
1770140335.376611,0,-2.750000,0.000000,0.000000,0.050000,43.200000,0.000000,0.280000,0.000000,8.000000,27.690000
1770140335.389973,0,-25.010000,0.000000,0.000000,0.120000,43.040000,0.000000,0.280000,0.000000,8.000000,27.700000
1770140335.405636,0,-33.910000,0.000000,0.000000,0.180000,42.720000,0.000000,0.280000,0.000000,8.000000,27.710000
1770140335.437411,0,-31.860000,0.000000,0.000000,0.180000,42.540000,0.000000,0.250000,0.000000,8.000000,27.720000
1770140335.440045,0,-39.720000,0.000000,0.000000,0.230000,42.720000,0.000000,0.200000,0.000000,8.000000,27.750000
1770140335.452747,0,-51.950000,0.000000,0.000000,0.250000,43.060000,0.000000,0.070000,0.000000,8.000000,27.760000
1770140335.468861,0,-25.370000,0.000000,0.000000,0.200000,43.750000,0.000000,0.000000,0.500000,8.000000,27.780000
1770140335.488845,0,-64.910000,0.000000,0.000000,0.210000,44.740000,0.000000,0.000000,0.000000,8.000000,27.790000
1770140335.500226,0,-43.130000,0.000000,0.000000,0.280000,45.860000,0.000000,0.000000,0.000000,8.000000,27.800000
1770140335.515883,0,-20.500000,0.000000,0.000000,0.150000,46.770000,0.000000,0.000000,0.000000,8.000000,27.810000
1770140335.531533,0,-42.380000,0.000000,0.000000,0.150000,48.000000,0.000000,0.000000,0.000000,8.000000,27.840000
1770140335.547174,0,-11.690000,0.000000,0.000000,0.100000,49.340000,0.000000,0.000000,0.000000,8.000000,27.850000
1770140335.547174,0,-34.360000,0.000000,0.000000,0.100000,50.660000,0.000000,0.000000,0.000000,8.000000,27.870000
1770140335.578957,0,-11.900000,0.000000,0.000000,0.020000,51.950000,0.000000,0.000000,0.000000,8.000000,27.870000
1770140335.594622,0,23.390000,0.000000,0.000000,0.000000,53.270000,0.000000,0.000000,0.000000,8.000000,27.890000
1770140335.610272,0,20.590000,0.000000,0.000000,-0.070000,53.880000,0.000000,0.100000,0.500000,8.000000,27.900000
1770140335.627091,0,36.310000,0.000000,0.000000,-0.150000,54.500000,0.000000,0.180000,0.000000,8.000000,27.930000
1770140335.627091,0,161.080000,0.000000,0.000000,-0.520000,53.500000,0.000000,0.280000,0.000000,8.000000,27.950000
