epoch,mark,Desired Torque,Measured Torque,Toe FSR,Heel FSR,PID Signal,Ankle Angle,Power,Stance Phase,Channel 8,Exoskeleton time (seconds)
1778698111.402183,0,0.000000,-0.030000,0.000000,0.000000,-146.140000,38.150000,0.230000,0.000000,8.000000,145.380000
1778698111.402183,0,0.000000,-0.030000,0.000000,0.000000,-118.680000,38.150000,0.250000,0.000000,8.000000,145.380000
1778698111.402183,0,0.000000,-0.050000,0.000000,0.000000,276.050000,38.160000,0.230000,0.000000,8.000000,145.390000
1778698111.434009,0,0.000000,-0.050000,0.000000,0.000000,148.300000,38.150000,0.250000,0.000000,8.000000,145.410000
1778698111.434009,0,0.000000,-0.070000,0.000000,0.000000,-228.720000,38.130000,0.230000,0.000000,8.000000,145.410000
1778698111.469447,0,0.000000,-0.050000,0.000000,0.000000,189.330000,38.130000,0.250000,0.000000,8.000000,145.420000
1778698111.470447,0,0.000000,-0.070000,0.000000,0.000000,-226.800000,38.150000,0.230000,0.000000,8.000000,145.440000
1778698111.471447,0,0.000000,-0.100000,0.000000,0.000000,276.890000,38.130000,0.230000,0.000000,8.000000,145.440000
1778698111.498105,0,0.000000,-0.100000,0.000000,0.000000,281.670000,38.150000,0.230000,0.000000,8.000000,145.460000
1778698111.498105,0,0.000000,-0.070000,0.000000,0.000000,-229.520000,38.160000,0.230000,0.000000,8.000000,145.470000
1778698111.498105,0,0.000000,-0.050000,0.000000,0.000000,213.770000,38.150000,0.250000,0.000000,8.000000,145.470000
1778698111.514135,0,0.000000,-0.070000,0.000000,0.000000,46.430000,38.160000,0.250000,0.000000,8.000000,145.490000
1778698111.514135,0,0.000000,-0.050000,0.000000,0.000000,177.170000,38.150000,0.250000,0.000000,8.000000,145.500000
1778698111.514135,0,0.000000,-0.050000,0.000000,0.000000,149.170000,38.130000,0.230000,0.000000,8.000000,145.500000
1778698111.545490,0,0.000000,-0.050000,0.000000,0.000000,-288.540000,38.160000,0.250000,0.000000,8.000000,145.520000
1778698111.545490,0,0.000000,-0.070000,0.000000,0.000000,93.980000,38.150000,0.250000,0.000000,8.000000,145.520000
1778698111.559678,0,0.000000,-0.070000,0.000000,0.000000,85.120000,38.130000,0.250000,0.000000,8.000000,145.520000
1778698111.579190,0,0.000000,-0.070000,0.000000,0.000000,13.930000,38.150000,0.230000,0.000000,8.000000,145.550000
1778698111.592992,0,0.000000,-0.100000,0.000000,0.000000,240.300000,37.750000,0.230000,0.000000,8.000000,145.550000
1778698111.592992,0,0.000000,-0.120000,0.000000,0.000000,276.610000,38.150000,0.230000,0.000000,8.000000,145.570000
1778698111.611015,0,0.000000,-0.070000,0.000000,0.000000,164.970000,38.160000,0.230000,0.000000,8.000000,145.580000
1778698111.624993,0,0.000000,-0.100000,0.000000,0.000000,296.730000,38.150000,0.230000,0.000000,8.000000,145.580000
1778698111.624993,0,0.000000,-0.070000,0.000000,0.000000,-175.220000,38.160000,0.230000,0.000000,8.000000,145.600000
1778698111.656616,0,0.000000,-0.070000,0.000000,0.000000,-119.040000,38.150000,0.230000,0.000000,8.000000,145.610000
1778698111.656616,0,0.000000,-0.070000,0.000000,0.000000,148.960000,38.150000,0.230000,0.000000,8.000000,145.610000
1778698111.656616,0,0.000000,-0.030000,0.000000,0.000000,-152.910000,38.160000,0.230000,0.000000,8.000000,145.630000
1778698111.672695,0,0.000000,-0.070000,0.000000,0.000000,-88.440000,38.130000,0.230000,0.000000,8.000000,145.630000
1778698111.688762,0,0.000000,-0.070000,0.000000,0.000000,288.950000,38.180000,0.230000,0.000000,8.000000,145.640000
1778698111.688762,0,0.000000,-0.050000,0.000000,0.000000,142.970000,38.150000,0.230000,0.000000,8.000000,145.660000
1778698111.688762,0,0.000000,0.000000,0.000000,0.000000,-31.610000,38.150000,0.230000,0.000000,8.000000,145.660000
1778698111.720040,0,0.000000,-0.090000,0.000000,0.000000,145.940000,38.160000,0.250000,0.000000,8.000000,145.670000
1778698111.720040,0,0.000000,-0.070000,0.000000,0.000000,102.940000,38.150000,0.230000,0.000000,8.000000,145.690000
