epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Stance Phase (R),Channel 8,Exoskeleton time (seconds)
1769021018.371985,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.000000,8.000000,21.040000
1769021018.403754,0,0.000000,0.000000,0.000000,0.100000,19.920000,0.000000,0.000000,0.000000,8.000000,21.060000
1769021018.451077,0,0.000000,0.000000,0.000000,0.150000,19.590000,0.000000,0.000000,0.000000,8.000000,21.070000
1769021018.451077,0,0.000000,0.000000,0.000000,0.050000,19.530000,0.000000,0.000000,0.000000,8.000000,21.100000
1769021018.466750,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,0.000000,8.000000,21.110000
1769021018.473742,0,0.000000,0.000000,0.000000,0.050000,19.630000,0.000000,0.000000,0.000000,8.000000,21.120000
1769021018.482421,0,0.000000,0.000000,0.000000,0.070000,19.470000,0.000000,0.000000,0.000000,8.000000,21.130000
1769021018.513892,0,0.000000,0.000000,0.000000,0.110000,19.530000,0.000000,0.000000,0.000000,8.000000,21.150000
1769021018.513892,0,0.000000,0.000000,0.000000,0.090000,19.860000,0.000000,0.000000,0.000000,8.000000,21.170000
1769021018.529583,0,0.000000,0.000000,0.000000,0.140000,19.750000,0.000000,0.000000,0.000000,8.000000,21.190000
1769021018.545250,0,0.000000,0.000000,0.000000,0.170000,19.630000,0.000000,0.000000,0.000000,8.000000,21.200000
1769021018.576897,0,0.000000,0.000000,0.000000,0.100000,19.590000,0.000000,0.000000,0.000000,8.000000,21.210000
1769021018.592241,0,0.000000,0.000000,0.000000,0.020000,19.700000,0.000000,0.000000,0.000000,8.000000,21.220000
1769021018.611135,0,0.000000,0.000000,0.000000,0.020000,19.750000,0.000000,0.000000,0.000000,8.000000,21.250000
1769021018.611135,0,0.000000,0.000000,0.000000,0.100000,19.700000,0.000000,0.000000,0.000000,8.000000,21.260000
1769021018.620347,0,0.000000,0.000000,0.000000,0.050000,19.750000,0.000000,0.000000,0.000000,8.000000,21.280000
1769021018.636028,0,0.000000,0.000000,0.000000,0.170000,19.630000,0.000000,0.000000,0.000000,8.000000,21.290000
1769021018.652048,0,0.000000,0.000000,0.000000,0.150000,19.750000,0.000000,0.000000,0.000000,8.000000,21.300000
1769021018.667900,0,0.000000,0.000000,0.000000,0.070000,19.750000,0.000000,0.000000,0.000000,8.000000,21.310000
1769021018.683577,0,0.000000,0.000000,0.000000,0.010000,19.630000,0.000000,0.000000,0.000000,8.000000,21.340000
1769021018.683577,0,0.000000,0.000000,0.000000,0.110000,19.630000,0.000000,0.000000,0.000000,8.000000,21.350000
1769021018.715307,0,0.000000,0.000000,0.000000,0.020000,19.530000,0.000000,0.000000,0.000000,8.000000,21.370000
1769021018.731060,0,0.000000,0.000000,0.000000,0.000000,19.420000,0.000000,0.000000,0.000000,8.000000,21.380000
1769021018.746732,0,0.000000,0.000000,0.000000,0.090000,19.530000,0.000000,0.000000,0.000000,8.000000,21.390000
1769021018.762846,0,0.000000,0.000000,0.000000,0.000000,19.700000,0.000000,0.000000,0.000000,8.000000,21.420000
1769021018.778885,0,0.000000,0.000000,0.000000,0.050000,19.630000,0.000000,0.000000,0.000000,8.000000,21.430000
1769021018.810398,0,0.000000,0.000000,0.000000,0.050000,19.420000,0.000000,0.000000,0.000000,8.000000,21.450000
1769021018.826171,0,0.000000,0.000000,0.000000,0.010000,19.590000,0.000000,0.000000,0.000000,8.000000,21.450000
1769021018.826171,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,0.000000,0.000000,8.000000,21.470000
1769021018.842280,0,0.000000,0.000000,0.000000,0.070000,19.630000,0.000000,0.000000,0.000000,8.000000,21.480000
1769021018.863060,0,0.000000,0.000000,0.000000,0.020000,19.470000,0.000000,0.000000,0.000000,8.000000,21.510000
1769021018.874059,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,0.000000,8.000000,21.530000
1769021018.874059,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.000000,8.000000,21.540000
1769021018.889818,0,0.000000,0.000000,0.000000,0.020000,19.420000,0.000000,0.000000,0.000000,8.000000,21.550000
1769021018.921491,0,0.000000,0.000000,0.000000,-0.030000,19.530000,0.000000,0.000000,0.000000,8.000000,21.560000
1769021018.970505,0,0.000000,0.000000,0.000000,-0.070000,19.300000,0.000000,0.000000,0.000000,8.000000,21.590000
1769021018.984912,0,0.000000,0.000000,0.000000,-0.150000,19.470000,0.000000,0.000000,0.000000,8.000000,21.600000
1769021018.984912,0,0.000000,0.000000,0.000000,-0.030000,19.630000,0.000000,0.000000,0.000000,8.000000,21.620000
1769021018.984912,0,0.000000,0.000000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.000000,8.000000,21.620000
1769021019.000574,0,0.000000,0.000000,0.000000,-0.070000,19.420000,0.000000,0.000000,0.000000,8.000000,21.640000
1769021019.016556,0,0.000000,0.000000,0.000000,-0.170000,19.530000,0.000000,0.000000,0.000000,8.000000,21.650000
1769021019.032207,0,0.000000,0.000000,0.000000,-0.050000,19.420000,0.000000,0.000000,0.000000,8.000000,21.680000
1769021019.048217,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.000000,8.000000,21.690000
1769021019.048217,0,0.000000,0.000000,0.000000,-0.050000,19.370000,0.000000,0.000000,0.000000,8.000000,21.700000
1769021019.077590,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.000000,8.000000,21.710000
1769021019.095978,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,0.000000,8.000000,21.730000
1769021019.111775,0,0.000000,0.000000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.000000,8.000000,21.760000
1769021019.127654,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,0.000000,8.000000,21.770000
1769021019.143325,0,0.000000,0.000000,0.000000,0.000000,19.370000,0.000000,0.000000,0.000000,8.000000,21.790000
1769021019.174999,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,0.000000,8.000000,21.790000
1769021019.174999,0,0.000000,0.000000,0.000000,0.030000,19.590000,0.000000,0.000000,0.000000,8.000000,21.810000
1769021019.190796,0,0.000000,0.000000,0.000000,0.000000,19.530000,0.000000,0.000000,0.000000,8.000000,21.820000
1769021019.206447,0,0.000000,0.000000,0.000000,-0.020000,19.470000,0.000000,0.000000,0.000000,8.000000,21.850000
1769021019.228894,0,0.000000,0.000000,0.000000,-0.020000,19.530000,0.000000,0.000000,0.000000,8.000000,21.860000
1769021019.228894,0,0.000000,0.000000,0.000000,-0.030000,19.420000,0.000000,0.000000,0.000000,8.000000,21.870000
1769021019.237744,0,0.000000,0.000000,0.000000,-0.100000,19.530000,0.000000,0.000000,0.000000,8.000000,21.880000
1769021019.237744,0,0.000000,0.000000,0.000000,-0.050000,19.420000,0.000000,0.000000,0.000000,8.000000,21.900000
1769021019.269482,0,0.000000,0.000000,0.000000,-0.070000,19.530000,0.000000,0.000000,0.000000,8.000000,21.920000
1769021019.285173,0,0.000000,0.000000,0.000000,-0.050000,19.470000,0.000000,0.000000,0.000000,8.000000,21.940000
1769021019.300881,0,0.000000,0.000000,0.000000,0.000000,19.370000,0.000000,0.000000,0.000000,8.000000,21.950000
1769021019.316571,0,0.000000,0.000000,0.000000,-0.030000,19.590000,0.000000,0.000000,0.000000,8.000000,21.960000
1769021019.348541,0,0.000000,0.000000,0.000000,-0.010000,19.530000,0.000000,0.000000,0.000000,8.000000,21.980000
1769021019.359265,0,0.000000,0.000000,0.000000,-0.020000,19.470000,0.000000,0.000000,0.000000,8.000000,22.000000
1769021019.379255,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.000000,0.000000,8.000000,22.020000
1769021019.379255,0,0.000000,0.000000,0.000000,-0.050000,19.530000,0.000000,0.000000,0.000000,8.000000,22.030000
1769021019.394963,0,0.000000,0.000000,0.000000,-0.050000,19.630000,0.000000,0.000000,0.000000,8.000000,22.040000
1769021019.414443,0,0.000000,0.000000,0.000000,-0.010000,19.530000,0.000000,0.000000,0.000000,8.000000,22.050000
1769021019.426724,0,0.000000,0.000000,0.000000,-0.100000,19.470000,0.000000,0.000000,0.000000,8.000000,22.070000
1769021019.458515,0,0.000000,0.000000,0.000000,-0.070000,19.470000,0.000000,0.000000,0.000000,8.000000,22.090000
1769021019.458515,0,0.000000,0.000000,0.000000,0.010000,19.260000,0.000000,0.000000,0.000000,8.000000,22.110000
1769021019.474680,0,0.000000,0.000000,0.000000,-0.140000,19.530000,0.000000,0.000000,0.000000,8.000000,22.120000
1769021019.474680,0,0.000000,0.000000,0.000000,0.000000,19.470000,0.000000,0.000000,0.000000,8.000000,22.130000
1769021019.492900,0,0.000000,0.000000,0.000000,0.000000,19.750000,0.000000,0.000000,0.000000,8.000000,22.140000
1769021019.521611,0,0.000000,0.000000,0.000000,0.010000,19.530000,0.000000,0.000000,0.000000,8.000000,22.170000
1769021019.521611,0,0.000000,0.000000,0.000000,0.050000,19.750000,0.000000,0.000000,0.000000,8.000000,22.180000
