epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Stance Phase (R),Channel 8,Exoskeleton time (seconds)
1789149123.206736,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.470000
1789149123.255980,0,0.000000,0.000000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,42.490000
1789149123.256418,0,0.000000,0.000000,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,8.000000,42.500000
1789149123.257016,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.500000
1789149123.257392,0,0.000000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,42.520000
1789149123.309580,0,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,42.520000
1789149123.310041,0,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,42.540000
1789149123.310389,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.540000
1789149123.310704,0,0.000000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,42.560000
1789149123.311481,0,0.000000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,42.560000
1789149123.311875,0,0.000000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,42.580000
1789149123.362782,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.590000
1789149123.363269,0,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,42.590000
1789149123.364440,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.610000
1789149123.365168,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.610000
1789149123.365656,0,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,42.630000
1789149123.421552,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.630000
1789149123.422079,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.650000
1789149123.422476,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.650000
1789149123.423154,0,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.660000
1789149123.423587,0,0.000000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,42.680000
1789149123.423960,0,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,42.680000
1789149123.424326,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.700000
1789149123.486701,0,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.700000
1789149123.487187,0,0.000000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,42.720000
1789149123.487696,0,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.720000
1789149123.488276,0,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.740000
1789149123.488679,0,0.000000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,42.750000
1789149123.489031,0,0.000000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,42.750000
1789149123.537879,0,0.000000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,42.770000
1789149123.538349,0,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,42.770000
1789149123.538952,0,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,42.790000
1789149123.539344,0,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,42.790000
1789149123.539679,0,0.000000,0.000000,0.000000,-0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,42.810000
1789149123.588457,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.810000
1789149123.588907,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.830000
1789149123.589534,0,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,42.840000
1789149123.589913,0,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,42.840000
1789149123.590244,0,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,42.860000
1789149123.641603,0,0.000000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,42.860000
1789149123.642084,0,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,42.880000
1789149123.642779,0,0.000000,0.000000,0.000000,-0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,42.880000
1789149123.643221,0,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,42.900000
1789149123.673223,0,0.000000,0.000000,0.000000,0.270000,0.000000,0.000000,0.000000,0.000000,8.000000,42.900000
1789149123.697509,0,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,42.910000
