epoch,mark,Clutch Command,Ankle Angle,Desired Torque (R),Measured Torque (R),Unused,Stance Phase (R),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769449492.712865,0,0.000000,37.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.540000
1769449492.744440,0,0.000000,37.650000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,21.570000
1769449492.760075,0,40.000000,37.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.590000
1769449492.791717,0,40.000000,37.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.610000
1769449492.791717,0,40.000000,37.680000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,21.620000
1769449492.808054,0,40.000000,37.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.630000
1769449492.823205,0,40.000000,36.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.640000
1769449492.823205,0,40.000000,37.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.670000
1769449492.854907,0,40.000000,37.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.690000
1769449492.854907,0,40.000000,37.650000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,21.700000
1769449492.886410,0,40.000000,37.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.710000
1769449492.902228,0,40.000000,37.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.720000
1769449492.918074,0,40.000000,37.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.750000
1769449492.918074,0,40.000000,37.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.760000
1769449492.933733,0,40.000000,37.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.780000
1769449492.949486,0,40.000000,37.750000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,21.790000
1769449492.965450,0,40.000000,37.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.800000
1769449492.981131,0,40.000000,37.110000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,21.810000
1769449493.012793,0,40.000000,37.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.840000
1769449493.028602,0,40.000000,37.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.850000
1769449493.028602,0,40.000000,37.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.870000
1769449493.060920,0,40.000000,37.750000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,21.870000
1769449493.069239,0,40.000000,37.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.890000
1769449493.090319,0,40.000000,37.770000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,21.900000
1769449493.100565,0,40.000000,37.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.930000
1769449493.116387,0,40.000000,37.750000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,21.940000
1769449493.132029,0,40.000000,37.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.950000
1769449493.148103,0,40.000000,37.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.960000
1769449493.164001,0,40.000000,37.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,21.980000
1769449493.164001,0,40.000000,37.840000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,22.000000
1769449493.179675,0,40.000000,37.810000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,22.020000
1769449493.208285,0,40.000000,37.810000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,22.030000
1769449493.211266,0,40.000000,37.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,22.040000
1769449493.227141,0,40.000000,37.900000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,22.050000
1769449493.243009,0,40.000000,37.930000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,22.070000
1769449493.258992,0,40.000000,37.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,22.100000
1769449493.290539,0,40.000000,37.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,22.110000
1769449493.290539,0,40.000000,37.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,22.120000
1769449493.308182,0,40.000000,37.830000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,22.130000
1769449493.321848,0,40.000000,37.770000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,22.150000
1769449493.337523,0,40.000000,37.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,22.170000
1769449493.353160,0,40.000000,37.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,22.190000
1769449493.368884,0,40.000000,37.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,22.200000
1769449493.384723,0,40.000000,37.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,22.210000
1769449493.400365,0,40.000000,37.720000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,22.220000
1769449493.416262,0,40.000000,37.750000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,22.250000
1769449493.431893,0,40.000000,37.700000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,22.260000
1769449493.447526,0,40.000000,37.490000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,22.280000
1769449493.447526,0,40.000000,37.500000,0.000000,-0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,22.290000
1769449493.463191,0,40.000000,37.400000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,22.300000
1769449493.479289,0,40.000000,37.400000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,22.310000
1769449493.508272,0,40.000000,37.290000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,22.340000
1769449493.526710,0,40.000000,37.290000,0.000000,-0.280000,0.000000,0.000000,0.000000,0.000000,8.000000,22.350000
1769449493.542341,0,40.000000,37.360000,0.000000,-0.250000,0.000000,0.000000,0.000000,0.660000,8.000000,22.370000
1769449493.557990,0,40.000000,37.240000,0.000000,-0.280000,0.000000,0.000000,0.000000,0.000000,8.000000,22.370000
1769449493.573642,0,40.000000,37.220000,0.000000,-0.330000,0.000000,0.000000,0.000000,0.000000,8.000000,22.390000
1769449493.573642,0,40.000000,37.220000,0.000000,-0.400000,0.000000,0.000000,0.000000,0.000000,8.000000,22.400000
1769449493.605429,0,40.000000,37.130000,0.000000,-0.510000,0.000000,0.000000,0.000000,0.000000,8.000000,22.430000
1769449493.621086,0,40.000000,37.060000,0.000000,-0.500000,0.000000,0.000000,0.000000,0.000000,8.000000,22.440000
1769449493.621086,0,40.000000,36.950000,0.000000,-0.580000,0.000000,0.000000,0.000000,1.650000,8.000000,22.450000
1769449493.636748,0,40.000000,36.860000,0.000000,-0.570000,0.000000,0.000000,0.000000,0.000000,8.000000,22.460000
1769449493.652720,0,40.000000,37.310000,0.000000,-0.620000,0.000000,0.000000,0.000000,0.000000,8.000000,22.480000
1769449493.668389,0,40.000000,36.470000,0.000000,-0.630000,0.000000,0.000000,0.000000,0.000000,8.000000,22.500000
1769449493.699712,0,40.000000,36.590000,0.000000,-0.610000,0.000000,0.000000,0.000000,0.660000,8.000000,22.520000
1769449493.699712,0,40.000000,36.450000,0.000000,-0.680000,0.000000,0.000000,0.000000,0.000000,8.000000,22.530000
1769449493.715453,0,40.000000,36.220000,0.000000,-0.700000,0.000000,0.000000,0.000000,0.330000,8.000000,22.540000
1769449493.731099,0,40.000000,36.060000,0.000000,-0.760000,0.000000,0.000000,0.000000,0.000000,8.000000,22.550000
1769449493.762846,0,40.000000,35.900000,0.000000,-0.770000,0.000000,0.000000,0.000000,0.000000,8.000000,22.570000
1769449493.762846,0,40.000000,35.770000,0.000000,-0.810000,0.000000,0.000000,0.000000,0.000000,8.000000,22.590000
1769449493.778722,0,40.000000,35.610000,0.000000,-0.810000,0.000000,0.000000,0.000000,0.000000,8.000000,22.610000
1769449493.778722,0,40.000000,35.220000,0.000000,-0.810000,0.000000,0.000000,0.000000,0.000000,8.000000,22.620000
1769449493.794386,0,40.000000,35.200000,0.000000,-0.850000,0.000000,0.000000,0.000000,0.000000,8.000000,22.630000
1769449493.826016,0,40.000000,34.910000,0.000000,-0.860000,0.000000,0.000000,0.000000,0.000000,8.000000,22.640000
1769449493.826016,0,40.000000,34.660000,0.000000,-0.860000,0.000000,0.000000,0.000000,0.000000,8.000000,22.670000
1769449493.857690,0,40.000000,34.310000,0.000000,-0.880000,0.000000,0.000000,0.000000,0.000000,8.000000,22.680000
1769449493.857690,0,40.000000,34.060000,0.000000,-0.980000,0.000000,0.000000,0.000000,0.000000,8.000000,22.700000
1769449493.883043,0,40.000000,33.610000,0.000000,-0.880000,0.000000,0.000000,0.000000,0.000000,8.000000,22.700000
1769449493.889581,0,40.000000,33.220000,0.000000,-0.910000,0.000000,0.000000,0.000000,0.000000,8.000000,22.720000
1769449493.908866,0,40.000000,32.750000,0.000000,-0.910000,0.000000,0.000000,0.000000,0.000000,8.000000,22.730000
1769449493.921302,0,40.000000,32.290000,0.000000,-0.920000,0.000000,0.000000,0.000000,0.000000,8.000000,22.760000
1769449493.936954,0,40.000000,31.840000,0.000000,-0.920000,0.000000,0.000000,0.000000,0.250000,8.000000,22.770000
1769449493.952588,0,40.000000,31.390000,0.000000,-0.880000,0.000000,0.000000,0.000000,0.000000,8.000000,22.790000
1769449493.968272,0,40.000000,30.960000,0.000000,-0.940000,0.000000,0.000000,0.000000,0.000000,8.000000,22.790000
1769449493.984090,0,40.000000,30.320000,0.000000,-0.820000,0.000000,0.000000,0.000000,0.000000,8.000000,22.810000
1769449493.999777,0,40.000000,29.790000,0.000000,-0.830000,0.000000,0.000000,0.000000,0.000000,8.000000,22.820000
1769449493.999777,0,40.000000,29.270000,0.000000,-0.910000,0.000000,0.000000,0.000000,0.000000,8.000000,22.850000
1769449494.015478,0,40.000000,28.530000,0.000000,-0.860000,0.000000,0.000000,0.000000,0.000000,8.000000,22.860000
1769449494.047079,0,40.000000,28.200000,0.000000,-0.800000,0.000000,0.000000,0.000000,0.000000,8.000000,22.870000
1769449494.066102,0,40.000000,27.590000,0.000000,-0.770000,0.000000,0.000000,0.000000,0.000000,8.000000,22.880000
1769449494.078421,0,40.000000,27.190000,0.000000,-0.760000,0.000000,0.000000,0.000000,0.000000,8.000000,22.900000
1769449494.108999,0,40.000000,26.630000,0.000000,-0.740000,0.000000,0.000000,0.000000,0.000000,8.000000,22.930000
1769449494.126158,0,40.000000,26.220000,0.000000,-0.700000,0.000000,0.000000,0.000000,0.000000,8.000000,22.940000
1769449494.126158,0,40.000000,25.630000,0.000000,-0.760000,0.000000,0.000000,0.000000,0.500000,8.000000,22.950000
1769449494.141865,0,40.000000,25.260000,0.000000,-0.790000,0.000000,0.000000,0.000000,0.000000,8.000000,22.960000
1769449494.141865,0,40.000000,25.000000,0.000000,-0.850000,0.000000,0.000000,0.000000,0.000000,8.000000,22.980000
1769449494.157623,0,40.000000,24.310000,0.000000,-0.830000,0.000000,0.000000,0.000000,0.000000,8.000000,23.000000
1769449494.173353,0,40.000000,23.870000,0.000000,-0.750000,0.000000,0.000000,0.000000,0.000000,8.000000,23.020000
1769449494.189002,0,40.000000,23.510000,0.000000,-0.750000,0.000000,0.000000,0.000000,0.000000,8.000000,23.030000
1769449494.208961,0,40.000000,22.970000,0.000000,-0.740000,0.000000,0.000000,0.000000,0.000000,8.000000,23.040000
1769449494.226540,0,40.000000,22.350000,0.000000,-0.720000,0.000000,0.000000,0.000000,0.000000,8.000000,23.050000
1769449494.236724,0,40.000000,21.890000,0.000000,-0.700000,0.000000,0.000000,0.000000,0.000000,8.000000,23.070000
1769449494.252657,0,40.000000,21.690000,0.000000,-0.740000,0.000000,0.000000,0.000000,0.000000,8.000000,23.090000
