epoch,mark,PWM Signal,Ankle Angle,Desired Torque (R),Measured Torque (R),Ankle Angle,Stance Phase (R),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1770139915.184644,0,-87.220000,0.000000,0.000000,0.400000,52.860000,0.000000,1.000000,2.000000,8.000000,34.020000
1770139915.184644,0,-73.790000,0.000000,0.000000,0.380000,54.090000,0.000000,1.000000,0.000000,8.000000,34.040000
1770139915.200421,0,-201.220000,0.000000,0.000000,-0.100000,55.720000,0.000000,1.000000,2.000000,8.000000,34.060000
1770139915.216205,0,-36.290000,0.000000,0.000000,0.300000,57.410000,0.000000,1.000000,0.000000,8.000000,34.080000
1770139915.231839,0,-72.700000,0.000000,0.000000,0.310000,59.270000,0.000000,0.990000,0.000000,8.000000,34.090000
1770139915.231839,0,-20.350000,0.000000,0.000000,0.120000,61.200000,0.000000,0.940000,2.000000,8.000000,34.110000
1770139915.247510,0,-18.600000,0.000000,0.000000,0.140000,63.500000,0.000000,0.860000,0.000000,8.000000,34.110000
1770139915.279284,0,-13.600000,0.000000,0.000000,0.000000,65.510000,0.000000,0.770000,0.000000,8.000000,34.130000
1770139915.279284,0,45.520000,0.000000,0.000000,-0.140000,67.310000,0.000000,0.720000,0.500000,8.000000,34.150000
1770139915.294928,0,46.360000,0.000000,0.000000,-0.200000,68.480000,0.000000,0.660000,0.000000,8.000000,34.160000
1770139915.310711,0,127.120000,0.000000,0.000000,-0.440000,68.270000,0.000000,0.620000,0.000000,8.000000,34.180000
1770139915.326483,0,167.470000,0.000000,0.000000,-0.880000,68.270000,0.000000,0.570000,0.000000,8.000000,34.200000
1770139915.358434,0,140.240000,0.000000,0.000000,-0.470000,67.800000,0.000000,0.560000,0.500000,8.000000,34.200000
1770139915.358434,0,168.470000,0.000000,0.000000,-0.740000,66.550000,0.000000,0.510000,0.000000,8.000000,34.220000
1770139915.374546,0,100.910000,0.000000,0.000000,-0.540000,64.700000,0.000000,0.470000,0.000000,8.000000,34.240000
1770139915.406171,0,96.290000,0.000000,0.000000,-0.470000,62.500000,0.000000,0.430000,0.000000,8.000000,34.250000
1770139915.406171,0,51.360000,0.000000,0.000000,-0.340000,60.250000,0.000000,0.370000,0.000000,8.000000,34.270000
1770139915.421920,0,72.300000,0.000000,0.000000,-0.340000,57.590000,0.000000,0.310000,0.000000,8.000000,34.290000
1770139915.437567,0,34.930000,0.000000,0.000000,-0.250000,55.130000,0.000000,0.270000,0.750000,8.000000,34.290000
1770139915.453200,0,18.110000,0.000000,0.000000,-0.150000,52.470000,0.000000,0.210000,0.000000,8.000000,34.310000
1770139915.477689,0,17.770000,0.000000,0.000000,-0.090000,49.680000,0.000000,0.170000,0.000000,8.000000,34.330000
1770139915.485037,0,-14.920000,0.000000,0.000000,-0.050000,46.880000,0.000000,0.100000,0.000000,8.000000,34.340000
1770139915.485037,0,34.130000,0.000000,0.000000,-0.180000,44.020000,0.000000,0.050000,0.000000,8.000000,34.360000
1770139915.516861,0,36.130000,0.000000,0.000000,-0.170000,41.500000,0.000000,0.000000,0.000000,8.000000,34.380000
1770139915.532628,0,17.850000,0.000000,0.000000,-0.090000,38.930000,0.000000,0.000000,0.000000,8.000000,34.380000
1770139915.548648,0,24.710000,0.000000,0.000000,-0.070000,36.560000,0.000000,0.000000,0.000000,8.000000,34.400000
1770139915.564299,0,7.210000,0.000000,0.000000,-0.050000,34.790000,0.000000,0.000000,0.000000,8.000000,34.410000
1770139915.580353,0,-64.500000,0.000000,0.000000,0.270000,33.020000,0.000000,0.000000,0.000000,8.000000,34.430000
1770139915.580353,0,-66.560000,0.000000,0.000000,0.340000,31.700000,0.000000,0.000000,0.000000,8.000000,34.450000
1770139915.596304,0,-56.290000,0.000000,0.000000,0.370000,30.590000,0.000000,0.000000,0.000000,8.000000,34.470000
1770139915.628237,0,-111.950000,0.000000,0.000000,0.550000,30.270000,0.000000,0.000000,0.000000,8.000000,34.470000
1770139915.644238,0,-117.970000,0.000000,0.000000,0.600000,30.690000,0.000000,0.000000,0.000000,8.000000,34.500000
1770139915.659998,0,-129.830000,0.000000,0.000000,0.620000,31.700000,0.000000,0.000000,0.750000,8.000000,34.500000
1770139915.659998,0,-101.840000,0.000000,0.000000,0.570000,33.340000,0.000000,0.000000,0.000000,8.000000,34.520000
1770139915.675919,0,-106.590000,0.000000,0.000000,0.560000,35.470000,0.000000,0.000000,0.000000,8.000000,34.540000
1770139915.707542,0,-79.900000,0.000000,0.000000,0.500000,37.910000,0.000000,0.000000,0.000000,8.000000,34.560000
1770139915.723452,0,-73.690000,0.000000,0.000000,0.460000,40.950000,0.000000,0.000000,0.000000,8.000000,34.560000
1770139915.723452,0,-75.660000,0.000000,0.000000,0.440000,44.060000,0.000000,0.000000,0.000000,8.000000,34.590000
1770139915.739237,0,-54.340000,0.000000,0.000000,0.370000,46.950000,0.000000,0.000000,0.250000,8.000000,34.590000
1770139915.755177,0,-45.110000,0.000000,0.000000,0.180000,49.990000,0.000000,0.000000,0.000000,8.000000,34.610000
1770139915.786672,0,37.720000,0.000000,0.000000,0.030000,52.680000,0.000000,0.000000,0.000000,8.000000,34.630000
1770139915.786672,0,11.280000,0.000000,0.000000,0.010000,55.150000,0.000000,0.000000,0.000000,8.000000,34.650000
1770139915.802622,0,27.040000,0.000000,0.000000,-0.120000,57.150000,0.000000,0.000000,0.000000,8.000000,34.650000
1770139915.818387,0,43.180000,0.000000,0.000000,-0.210000,59.040000,0.000000,0.000000,0.000000,8.000000,34.680000
1770139915.849976,0,101.560000,0.000000,0.000000,-0.380000,58.990000,0.000000,0.000000,0.000000,8.000000,34.680000
1770139915.849976,0,195.110000,0.000000,0.000000,-0.730000,59.650000,0.000000,0.000000,0.000000,8.000000,34.700000
1770139915.866102,0,72.010000,0.000000,0.000000,-0.410000,60.310000,0.000000,0.000000,0.000000,8.000000,34.720000
1770139915.866102,0,182.690000,0.000000,0.000000,-0.760000,60.180000,0.000000,0.000000,0.000000,8.000000,34.740000
1770139915.881887,0,77.580000,0.000000,0.000000,-0.540000,58.540000,0.000000,0.000000,0.000000,8.000000,34.750000
1770139915.897784,0,115.120000,0.000000,0.000000,-0.490000,57.020000,0.000000,0.000000,0.000000,8.000000,34.770000
1770139915.913549,0,91.270000,0.000000,0.000000,-0.500000,55.150000,0.000000,0.000000,0.210000,8.000000,34.770000
1770139915.929191,0,81.880000,0.000000,0.000000,-0.370000,52.840000,0.000000,0.000000,0.000000,8.000000,34.790000
1770139915.929191,0,59.000000,0.000000,0.000000,-0.310000,50.380000,0.000000,0.000000,0.000000,8.000000,34.810000
1770139915.960764,0,31.940000,0.000000,0.000000,-0.250000,47.470000,0.000000,0.000000,0.000000,8.000000,34.830000
1770139915.983207,0,34.880000,0.000000,0.000000,-0.250000,44.590000,0.000000,0.000000,0.000000,8.000000,34.840000
1770139915.992601,0,16.140000,0.000000,0.000000,-0.170000,41.900000,0.000000,0.000000,0.000000,8.000000,34.860000
1770139916.008296,0,-7.130000,0.000000,0.000000,-0.020000,39.590000,0.000000,0.000000,0.000000,8.000000,34.860000
1770139916.027744,0,-33.650000,0.000000,0.000000,0.010000,37.500000,0.000000,0.000000,0.000000,8.000000,34.880000
1770139916.055614,0,-72.330000,0.000000,0.000000,0.250000,35.250000,0.000000,0.000000,0.000000,8.000000,34.900000
1770139916.055614,0,-8.420000,0.000000,0.000000,0.170000,33.610000,0.000000,0.000000,0.000000,8.000000,34.910000
1770139916.073130,0,-81.290000,0.000000,0.000000,0.360000,32.270000,0.000000,0.000000,0.000000,8.000000,34.930000
1770139916.087076,0,-56.810000,0.000000,0.000000,0.370000,31.320000,0.000000,0.000000,0.000000,8.000000,34.950000
1770139916.102719,0,-92.440000,0.000000,0.000000,0.460000,31.050000,0.000000,0.000000,0.000000,8.000000,34.950000
1770139916.102719,0,-117.540000,0.000000,0.000000,0.520000,31.390000,0.000000,0.000000,0.000000,8.000000,34.970000
1770139916.118368,0,-96.690000,0.000000,0.000000,0.520000,32.360000,0.000000,0.000000,0.000000,8.000000,34.990000
1770139916.134295,0,-119.900000,0.000000,0.000000,0.580000,33.900000,0.000000,0.000000,0.000000,8.000000,35.000000
1770139916.165958,0,-128.300000,0.000000,0.000000,0.560000,36.020000,0.000000,0.000000,0.000000,8.000000,35.020000
1770139916.182029,0,-89.940000,0.000000,0.000000,0.470000,38.590000,0.000000,0.000000,0.000000,8.000000,35.040000
1770139916.197867,0,-109.940000,0.000000,0.000000,0.400000,41.540000,0.000000,0.000000,0.000000,8.000000,35.040000
1770139916.213762,0,-71.690000,0.000000,0.000000,0.380000,44.700000,0.000000,0.000000,0.000000,8.000000,35.060000
1770139916.229450,0,-46.990000,0.000000,0.000000,0.250000,47.450000,0.000000,0.000000,0.000000,8.000000,35.080000
1770139916.229450,0,-21.260000,0.000000,0.000000,0.120000,50.400000,0.000000,0.000000,0.000000,8.000000,35.090000
1770139916.245276,0,-9.030000,0.000000,0.000000,0.100000,53.400000,0.000000,0.000000,0.000000,8.000000,35.110000
1770139916.261086,0,4.380000,0.000000,0.000000,0.000000,55.740000,0.000000,0.000000,0.000000,8.000000,35.130000
1770139916.277992,0,28.940000,0.000000,0.000000,-0.120000,57.840000,0.000000,0.000000,0.000000,8.000000,35.130000
1770139916.292777,0,57.720000,0.000000,0.000000,-0.250000,59.290000,0.000000,0.000000,0.000000,8.000000,35.150000
1770139916.308452,0,130.320000,0.000000,0.000000,-0.500000,59.900000,0.000000,0.000000,0.000000,8.000000,35.160000
1770139916.324330,0,131.570000,0.000000,0.000000,-0.640000,60.880000,0.000000,0.000000,0.000000,8.000000,35.180000
1770139916.340043,0,133.300000,0.000000,0.000000,-0.500000,61.110000,0.000000,0.000000,0.000000,8.000000,35.200000
1770139916.355990,0,115.870000,0.000000,0.000000,-0.690000,60.610000,0.000000,0.000000,0.000000,8.000000,35.220000
1770139916.371966,0,123.620000,0.000000,0.000000,-0.600000,59.450000,0.000000,0.000000,0.000000,8.000000,35.220000
1770139916.387618,0,90.940000,0.000000,0.000000,-0.500000,57.610000,0.000000,0.000000,0.000000,8.000000,35.250000
1770139916.408135,0,109.450000,0.000000,0.000000,-0.500000,55.500000,0.000000,0.000000,0.000000,8.000000,35.250000
1770139916.419123,0,80.370000,0.000000,0.000000,-0.380000,53.020000,0.000000,0.000000,0.000000,8.000000,35.270000
1770139916.419123,0,49.650000,0.000000,0.000000,-0.270000,50.290000,0.000000,0.000000,0.330000,8.000000,35.290000
1770139916.435161,0,69.190000,0.000000,0.000000,-0.280000,47.380000,0.000000,0.000000,0.000000,8.000000,35.310000
1770139916.450888,0,43.610000,0.000000,0.000000,-0.210000,44.310000,0.000000,0.000000,0.000000,8.000000,35.330000
1770139916.466684,0,34.290000,0.000000,0.000000,-0.180000,41.700000,0.000000,0.000000,0.000000,8.000000,35.340000
1770139916.488829,0,2.270000,0.000000,0.000000,-0.070000,39.470000,0.000000,0.000000,0.000000,8.000000,35.360000
1770139916.498298,0,-36.840000,0.000000,0.000000,0.070000,37.430000,0.000000,0.000000,0.000000,8.000000,35.360000
1770139916.513994,0,-129.220000,0.000000,0.000000,0.410000,35.750000,0.000000,0.000000,0.000000,8.000000,35.380000
1770139916.530039,0,-95.550000,0.000000,0.000000,0.460000,33.950000,0.000000,0.000000,0.000000,8.000000,35.400000
1770139916.546001,0,-99.950000,0.000000,0.000000,0.430000,32.930000,0.000000,0.000000,0.000000,8.000000,35.410000
1770139916.561740,0,-143.330000,0.000000,0.000000,0.580000,32.860000,0.000000,0.000000,0.000000,8.000000,35.430000
1770139916.577646,0,-94.760000,0.000000,0.000000,0.610000,33.450000,0.000000,0.000000,0.000000,8.000000,35.450000
1770139916.593460,0,-120.160000,0.000000,0.000000,0.580000,34.660000,0.000000,0.000000,0.000000,8.000000,35.450000
1770139916.609101,0,-107.500000,0.000000,0.000000,0.560000,36.360000,0.000000,0.000000,0.000000,8.000000,35.470000
1770139916.609101,0,-59.400000,0.000000,0.000000,0.430000,38.520000,0.000000,0.000000,0.000000,8.000000,35.490000
1770139916.640556,0,-91.680000,0.000000,0.000000,0.330000,41.180000,0.000000,0.000000,0.000000,8.000000,35.500000
1770139916.656221,0,-17.300000,0.000000,0.000000,0.200000,44.150000,0.000000,0.000000,0.000000,8.000000,35.520000
1770139916.671909,0,-30.460000,0.000000,0.000000,0.230000,46.970000,0.000000,0.000000,0.000000,8.000000,35.540000
1770139916.687685,0,-21.550000,0.000000,0.000000,0.120000,49.680000,0.000000,0.000000,0.000000,8.000000,35.540000
1770139916.687685,0,0.500000,0.000000,0.000000,0.050000,52.340000,0.000000,0.000000,0.000000,8.000000,35.560000
1770139916.719107,0,27.380000,0.000000,0.000000,0.000000,55.310000,0.000000,0.000000,0.000000,8.000000,35.580000
1770139916.734824,0,30.950000,0.000000,0.000000,-0.050000,57.500000,0.000000,0.000000,0.000000,8.000000,35.590000
1770139916.750764,0,40.160000,0.000000,0.000000,-0.090000,59.410000,0.000000,0.000000,0.000000,8.000000,35.610000
1770139916.766809,0,19.920000,0.000000,0.000000,-0.230000,60.840000,0.000000,0.000000,0.000000,8.000000,35.630000
1770139916.766809,0,81.810000,0.000000,0.000000,-0.310000,61.700000,0.000000,0.000000,0.000000,8.000000,35.630000
1770139916.782458,0,120.020000,0.000000,0.000000,-0.620000,62.290000,0.000000,0.000000,0.000000,8.000000,35.650000
1770139916.798241,0,52.860000,0.000000,0.000000,-0.330000,62.630000,0.000000,0.000000,0.000000,8.000000,35.660000
1770139916.830014,0,110.160000,0.000000,0.000000,-0.500000,62.330000,0.000000,0.000000,0.000000,8.000000,35.680000
1770139916.830014,0,80.370000,0.000000,0.000000,-0.460000,61.590000,0.000000,0.000000,0.000000,8.000000,35.700000
1770139916.845700,0,66.410000,0.000000,0.000000,-0.430000,60.410000,0.000000,0.000000,0.000000,8.000000,35.720000
1770139916.861644,0,83.130000,0.000000,0.000000,-0.310000,58.840000,0.000000,0.010000,0.000000,8.000000,35.720000
1770139916.893155,0,77.020000,0.000000,0.000000,-0.330000,57.080000,0.000000,0.010000,0.000000,8.000000,35.750000
1770139916.893155,0,63.520000,0.000000,0.000000,-0.300000,55.560000,0.000000,0.020000,0.000000,8.000000,35.750000
1770139916.909132,0,8.530000,0.000000,0.000000,-0.110000,54.000000,0.000000,0.020000,0.000000,8.000000,35.770000
1770139916.924778,0,-4.960000,0.000000,0.000000,-0.010000,52.310000,0.000000,0.020000,0.000000,8.000000,35.790000
1770139916.940572,0,15.770000,0.000000,0.000000,-0.020000,50.580000,0.000000,0.020000,0.000000,8.000000,35.810000
1770139916.940572,0,-10.930000,0.000000,0.000000,-0.030000,48.310000,0.000000,0.020000,0.000000,8.000000,35.810000
1770139916.971993,0,20.120000,0.000000,0.000000,-0.070000,46.680000,0.000000,0.010000,0.000000,8.000000,35.840000
1770139916.995059,0,19.510000,0.000000,0.000000,-0.090000,44.950000,0.000000,0.010000,0.000000,8.000000,35.860000
1770139917.003310,0,10.940000,0.000000,0.000000,-0.100000,43.380000,0.000000,0.010000,0.000000,8.000000,35.860000
1770139917.034679,0,-8.710000,0.000000,0.000000,-0.030000,41.740000,0.000000,0.000000,0.000000,8.000000,35.880000
1770139917.050480,0,41.130000,0.000000,0.000000,-0.090000,40.400000,0.000000,0.000000,0.000000,8.000000,35.900000
1770139917.050480,0,-46.130000,0.000000,0.000000,0.110000,39.290000,0.000000,0.000000,0.000000,8.000000,35.900000
1770139917.066128,0,-42.110000,0.000000,0.000000,0.200000,38.450000,0.000000,0.000000,0.000000,8.000000,35.930000
1770139917.066128,0,-136.280000,0.000000,0.000000,0.460000,37.900000,0.000000,0.000000,0.000000,8.000000,35.950000
1770139917.081953,0,-72.260000,0.000000,0.000000,0.380000,37.810000,0.000000,0.010000,0.000000,8.000000,35.950000
1770139917.113733,0,-123.160000,0.000000,0.000000,0.500000,38.090000,0.000000,0.010000,0.000000,8.000000,35.970000
1770139917.129785,0,-103.940000,0.000000,0.000000,0.430000,39.000000,0.000000,0.010000,0.000000,8.000000,35.990000
1770139917.129785,0,-89.690000,0.000000,0.000000,0.400000,40.430000,0.000000,0.010000,0.000000,8.000000,36.000000
1770139917.145460,0,-46.580000,0.000000,0.000000,0.250000,41.900000,0.000000,0.010000,0.000000,8.000000,36.020000
1770139917.176763,0,-26.520000,0.000000,0.000000,0.180000,44.150000,0.000000,0.020000,0.000000,8.000000,36.020000
1770139917.192432,0,-45.450000,0.000000,0.000000,0.250000,46.150000,0.000000,0.020000,0.000000,8.000000,36.040000
1770139917.192432,0,-10.770000,0.000000,0.000000,0.090000,48.250000,0.000000,0.020000,0.000000,8.000000,36.060000
1770139917.208067,0,-23.300000,0.000000,0.000000,0.110000,50.580000,0.000000,0.020000,0.000000,8.000000,36.080000
1770139917.239546,0,-5.170000,0.000000,0.000000,0.030000,52.860000,0.000000,0.030000,0.000000,8.000000,36.090000
1770139917.239546,0,-1.490000,0.000000,0.000000,0.050000,54.720000,0.000000,0.050000,0.000000,8.000000,36.110000
1770139917.255260,0,12.100000,0.000000,0.000000,-0.030000,56.250000,0.000000,0.070000,0.000000,8.000000,36.130000
1770139917.279125,0,27.770000,0.000000,0.000000,-0.120000,57.680000,0.000000,0.090000,0.000000,8.000000,36.130000
1770139917.302615,0,30.130000,0.000000,0.000000,-0.110000,58.840000,0.000000,0.100000,0.000000,8.000000,36.150000
1770139917.302615,0,36.310000,0.000000,0.000000,-0.170000,59.410000,0.000000,0.100000,0.000000,8.000000,36.160000
1770139917.318323,0,26.820000,0.000000,0.000000,-0.200000,60.020000,0.000000,0.100000,0.000000,8.000000,36.180000
1770139917.334154,0,48.500000,0.000000,0.000000,-0.280000,59.970000,0.000000,0.100000,0.210000,8.000000,36.200000
1770139917.334154,0,58.360000,0.000000,0.000000,-0.310000,60.110000,0.000000,0.090000,0.000000,8.000000,36.220000
1770139917.365459,0,42.650000,0.000000,0.000000,-0.210000,60.110000,0.000000,0.090000,0.000000,8.000000,36.220000
1770139917.381185,0,54.330000,0.000000,0.000000,-0.180000,59.810000,0.000000,0.070000,0.000000,8.000000,36.250000
1770139917.381185,0,37.470000,0.000000,0.000000,-0.170000,59.430000,0.000000,0.050000,0.000000,8.000000,36.250000
1770139917.412599,0,32.610000,0.000000,0.000000,-0.180000,59.000000,0.000000,0.050000,0.000000,8.000000,36.270000
1770139917.428245,0,17.920000,0.000000,0.000000,-0.150000,58.470000,0.000000,0.020000,0.000000,8.000000,36.290000
1770139917.445631,0,14.010000,0.000000,0.000000,-0.100000,57.930000,0.000000,0.000000,0.000000,8.000000,36.310000
1770139917.460031,0,30.700000,0.000000,0.000000,-0.110000,57.220000,0.000000,0.000000,0.000000,8.000000,36.310000
1770139917.475972,0,14.850000,0.000000,0.000000,-0.100000,56.500000,0.000000,0.000000,0.000000,8.000000,36.340000
1770139917.496038,0,27.380000,0.000000,0.000000,-0.120000,55.650000,0.000000,0.000000,0.000000,8.000000,36.340000
1770139917.508013,0,35.150000,0.000000,0.000000,-0.180000,54.880000,0.000000,0.000000,0.210000,8.000000,36.360000
1770139917.508013,0,21.520000,0.000000,0.000000,-0.150000,53.840000,0.000000,0.000000,0.000000,8.000000,36.380000
1770139917.529493,0,36.590000,0.000000,0.000000,-0.170000,52.610000,0.000000,0.000000,0.000000,8.000000,36.400000
1770139917.539679,0,40.630000,0.000000,0.000000,-0.150000,51.540000,0.000000,0.000000,0.000000,8.000000,36.400000
1770139917.555610,0,26.790000,0.000000,0.000000,-0.120000,50.560000,0.000000,0.000000,0.000000,8.000000,36.430000
1770139917.587028,0,16.200000,0.000000,0.000000,-0.100000,49.450000,0.000000,0.000000,0.000000,8.000000,36.450000
1770139917.602859,0,30.300000,0.000000,0.000000,-0.110000,48.180000,0.000000,0.000000,0.000000,8.000000,36.450000
1770139917.602859,0,20.450000,0.000000,0.000000,-0.070000,47.090000,0.000000,0.000000,0.000000,8.000000,36.470000
1770139917.634448,0,6.170000,0.000000,0.000000,-0.050000,45.970000,0.000000,0.000000,0.000000,8.000000,36.490000
1770139917.650114,0,-1.300000,0.000000,0.000000,0.000000,44.880000,0.000000,0.000000,0.000000,8.000000,36.500000
1770139917.650114,0,26.310000,0.000000,0.000000,-0.050000,44.180000,0.000000,0.000000,0.000000,8.000000,36.520000
1770139917.665787,0,-9.850000,0.000000,0.000000,0.010000,43.700000,0.000000,0.000000,0.000000,8.000000,36.540000
1770139917.681758,0,-57.220000,0.000000,0.000000,0.150000,43.200000,0.000000,0.000000,0.000000,8.000000,36.540000
1770139917.697500,0,-69.190000,0.000000,0.000000,0.250000,42.900000,0.000000,0.000000,0.000000,8.000000,36.560000
1770139917.713186,0,-25.150000,0.000000,0.000000,0.110000,42.790000,0.000000,0.000000,0.000000,8.000000,36.580000
1770139917.729312,0,-49.090000,0.000000,0.000000,0.250000,43.060000,0.000000,0.000000,0.000000,8.000000,36.590000
1770139917.729312,0,-43.090000,0.000000,0.000000,0.200000,43.540000,0.000000,0.000000,0.000000,8.000000,36.610000
1770139917.760784,0,-21.010000,0.000000,0.000000,0.120000,44.590000,0.000000,0.000000,0.000000,8.000000,36.630000
1770139917.779696,0,-78.980000,0.000000,0.000000,0.230000,45.220000,0.000000,0.000000,0.000000,8.000000,36.630000
1770139917.792171,0,-0.470000,0.000000,0.000000,0.200000,46.250000,0.000000,0.000000,0.000000,8.000000,36.650000
1770139917.807804,0,-18.030000,0.000000,0.000000,0.140000,47.220000,0.000000,0.000000,0.000000,8.000000,36.660000
1770139917.823912,0,-31.070000,0.000000,0.000000,0.170000,48.360000,0.000000,0.000000,0.000000,8.000000,36.680000
1770139917.839739,0,-18.790000,0.000000,0.000000,0.140000,49.700000,0.000000,0.000000,0.000000,8.000000,36.700000
1770139917.871567,0,-24.710000,0.000000,0.000000,0.110000,51.020000,0.000000,0.000000,0.000000,8.000000,36.720000
1770139917.871567,0,-1.010000,0.000000,0.000000,0.050000,52.400000,0.000000,0.000000,0.000000,8.000000,36.740000
1770139917.887393,0,-15.770000,0.000000,0.000000,0.070000,53.750000,0.000000,0.000000,0.000000,8.000000,36.750000
1770139917.903047,0,-27.850000,0.000000,0.000000,0.100000,54.840000,0.000000,0.000000,0.000000,8.000000,36.770000
1770139917.918746,0,-7.760000,0.000000,0.000000,0.020000,56.180000,0.000000,0.000000,0.000000,8.000000,36.770000
1770139917.918746,0,-1.640000,0.000000,0.000000,0.050000,57.520000,0.000000,0.000000,0.000000,8.000000,36.790000
1770139917.934644,0,6.360000,0.000000,0.000000,0.070000,58.590000,0.000000,0.000000,0.000000,8.000000,36.810000
1770139917.966333,0,2.560000,0.000000,0.000000,0.000000,59.540000,0.000000,0.000000,0.100000,8.000000,36.830000
1770139917.982406,0,-7.750000,0.000000,0.000000,0.020000,60.500000,0.000000,0.000000,0.000000,8.000000,36.840000
1770139918.006106,0,27.020000,0.000000,0.000000,0.000000,61.380000,0.000000,0.000000,0.000000,8.000000,36.860000
1770139918.006106,0,17.820000,0.000000,0.000000,-0.010000,62.180000,0.000000,0.000000,0.000000,8.000000,36.880000
1770139918.014183,0,20.530000,0.000000,0.000000,-0.070000,62.680000,0.000000,0.000000,0.000000,8.000000,36.880000
1770139918.045573,0,29.380000,0.000000,0.000000,-0.110000,63.060000,0.000000,0.000000,0.000000,8.000000,36.900000
1770139918.061311,0,102.930000,0.000000,0.000000,-0.230000,63.220000,0.000000,0.000000,0.100000,8.000000,36.910000
1770139918.077035,0,52.110000,0.000000,0.000000,-0.180000,63.130000,0.000000,0.000000,0.000000,8.000000,36.930000
1770139918.077035,0,35.270000,0.000000,0.000000,-0.180000,63.040000,0.000000,0.000000,0.210000,8.000000,36.950000
1770139918.107539,0,51.470000,0.000000,0.000000,-0.200000,62.330000,0.000000,0.000000,0.100000,8.000000,36.950000
1770139918.123794,0,34.240000,0.000000,0.000000,-0.180000,61.630000,0.000000,0.000000,0.000000,8.000000,36.970000
1770139918.123794,0,34.110000,0.000000,0.000000,-0.180000,61.080000,0.000000,0.000000,0.000000,8.000000,36.990000
1770139918.155684,0,23.190000,0.000000,0.000000,-0.150000,60.330000,0.000000,0.000000,0.000000,8.000000,37.000000
