epoch,mark,Desired Torque,Measured Torque,Toe FSR,Heel FSR,PID Signal,Ankle Angle,Power,Stance Phase,Channel 8,Exoskeleton time (seconds)
1774477671.784720,0,0.000000,0.050000,0.000000,0.250000,0.000000,34.830000,0.250000,0.000000,8.000000,211.610000
1774477671.816476,0,0.000000,0.050000,1.000000,0.000000,0.000000,43.490000,0.250000,0.000000,8.000000,211.630000
1774477671.828670,0,0.000000,0.030000,1.000000,0.000000,0.000000,52.810000,0.250000,0.000000,8.000000,211.640000
1774477671.846697,0,0.000000,0.050000,1.000000,0.000000,0.000000,61.400000,0.250000,0.000000,8.000000,211.660000
1774477671.862385,0,0.000000,0.000000,1.000000,0.500000,0.000000,68.840000,0.250000,0.000000,8.000000,211.670000
1774477671.862385,0,0.000000,0.110000,1.000000,0.000000,0.000000,73.400000,0.250000,0.000000,8.000000,211.690000
1774477671.878030,0,0.000000,0.100000,0.990000,0.000000,0.000000,74.940000,0.250000,0.000000,8.000000,211.710000
1774477671.893710,0,0.000000,0.000000,1.000000,0.250000,0.000000,74.450000,0.250000,0.000000,8.000000,211.720000
1774477671.925417,0,0.000000,0.050000,1.000000,0.000000,0.000000,73.040000,0.250000,0.000000,8.000000,211.740000
1774477671.945170,0,0.000000,0.020000,1.000000,0.000000,0.000000,71.550000,0.250000,0.000000,8.000000,211.750000
1774477671.956171,0,0.000000,0.110000,1.000000,0.000000,0.000000,69.900000,0.250000,0.000000,8.000000,211.770000
1774477671.956171,0,0.000000,0.140000,1.000000,0.000000,0.000000,67.380000,0.250000,0.000000,8.000000,211.780000
1774477671.972008,0,0.000000,0.120000,1.000000,0.000000,0.000000,63.150000,0.250000,0.000000,8.000000,211.800000
1774477671.972008,0,0.000000,0.230000,1.000000,0.000000,0.000000,58.720000,0.250000,0.000000,8.000000,211.820000
1774477671.987698,0,0.000000,0.280000,0.990000,0.000000,0.000000,53.590000,0.250000,0.000000,8.000000,211.830000
1774477672.019626,0,0.000000,0.250000,1.000000,0.250000,0.000000,48.840000,0.250000,0.000000,8.000000,211.850000
1774477672.039845,0,0.000000,0.300000,1.000000,0.000000,0.000000,43.950000,0.250000,0.000000,8.000000,211.860000
1774477672.059844,0,0.000000,0.210000,0.990000,0.000000,0.000000,39.000000,0.250000,0.000000,8.000000,211.880000
1774477672.060844,0,0.000000,0.180000,0.980000,0.000000,0.000000,34.130000,0.250000,0.000000,8.000000,211.880000
1774477672.080620,0,0.000000,0.170000,1.000000,0.250000,0.000000,30.040000,0.250000,0.000000,8.000000,211.910000
1774477672.096447,0,0.000000,0.180000,1.000000,0.250000,0.000000,25.930000,0.250000,0.000000,8.000000,211.910000
1774477672.112259,0,0.000000,0.150000,0.990000,0.000000,0.000000,22.540000,0.250000,0.000000,8.000000,211.940000
1774477672.128646,0,0.000000,0.200000,0.970000,0.000000,0.000000,20.020000,0.250000,0.000000,8.000000,211.940000
1774477672.147152,0,0.000000,0.120000,0.950000,0.000000,0.000000,18.640000,0.250000,0.000000,8.000000,211.970000
1774477672.158914,0,0.000000,0.150000,0.980000,1.000000,0.000000,18.620000,0.250000,0.000000,8.000000,211.970000
1774477672.175030,0,0.000000,0.150000,0.990000,0.000000,0.000000,19.770000,0.250000,0.000000,8.000000,212.000000
1774477672.191109,0,0.000000,0.180000,1.000000,0.000000,0.000000,22.400000,0.250000,0.000000,8.000000,212.000000
1774477672.191109,0,0.000000,0.150000,1.000000,0.250000,0.000000,26.600000,0.250000,0.000000,8.000000,212.020000
1774477672.206879,0,0.000000,0.070000,1.000000,0.250000,0.000000,31.790000,0.250000,0.000000,8.000000,212.050000
1774477672.228678,0,0.000000,0.120000,1.000000,0.000000,0.000000,36.830000,0.250000,0.000000,8.000000,212.050000
1774477672.238384,0,0.000000,0.100000,1.000000,0.000000,0.000000,41.910000,0.250000,0.000000,8.000000,212.070000
1774477672.254484,0,0.000000,0.010000,0.990000,0.250000,0.000000,46.630000,0.250000,0.000000,8.000000,212.080000
1774477672.254484,0,0.000000,0.170000,0.990000,0.000000,0.000000,49.910000,0.250000,0.000000,8.000000,212.100000
1774477672.283725,0,0.000000,0.140000,1.000000,0.000000,0.000000,52.130000,0.250000,0.000000,8.000000,212.110000
1774477672.299829,0,0.000000,0.120000,1.000000,0.000000,0.000000,52.720000,0.250000,0.000000,8.000000,212.130000
1774477672.328696,0,0.000000,0.140000,0.990000,0.000000,0.000000,52.380000,0.250000,0.000000,8.000000,212.140000
1774477672.331422,0,0.000000,0.050000,0.930000,0.000000,0.000000,51.000000,0.250000,0.000000,8.000000,212.160000
1774477672.347544,0,0.000000,0.170000,0.830000,0.000000,0.000000,49.290000,0.250000,0.000000,8.000000,212.170000
1774477672.372317,0,0.000000,0.210000,0.670000,0.000000,0.000000,47.380000,0.250000,0.000000,8.000000,212.190000
1774477672.372317,0,0.000000,0.150000,0.440000,0.250000,0.000000,46.270000,0.250000,0.000000,8.000000,212.210000
1774477672.392961,0,0.000000,0.140000,0.250000,0.000000,0.000000,45.880000,0.250000,0.000000,8.000000,212.220000
1774477672.408722,0,0.000000,0.140000,0.090000,0.000000,0.000000,45.970000,0.250000,0.000000,8.000000,212.240000
1774477672.440150,0,0.000000,0.100000,0.000000,0.000000,0.000000,46.540000,0.250000,0.000000,8.000000,212.250000
1774477672.440150,0,0.000000,0.070000,0.000000,0.000000,0.000000,47.340000,0.250000,0.000000,8.000000,212.270000
1774477672.475975,0,0.000000,0.110000,0.000000,0.000000,0.000000,47.930000,0.250000,0.000000,8.000000,212.270000
1774477672.491975,0,0.000000,0.170000,0.000000,0.750000,0.000000,48.270000,0.250000,0.000000,8.000000,212.300000
1774477672.502975,0,0.000000,0.150000,0.000000,0.000000,0.000000,48.340000,0.250000,0.000000,8.000000,212.300000
1774477672.518743,0,0.000000,0.070000,0.000000,0.000000,0.000000,48.660000,0.250000,0.000000,8.000000,212.330000
1774477672.534550,0,0.000000,0.100000,0.000000,0.750000,0.000000,48.860000,0.250000,0.000000,8.000000,212.350000
1774477672.550293,0,0.000000,0.180000,0.000000,0.000000,0.000000,48.880000,0.250000,0.000000,8.000000,212.360000
1774477672.550293,0,0.000000,0.090000,0.000000,0.000000,0.000000,48.950000,0.250000,0.000000,8.000000,212.380000
1774477672.550293,0,0.000000,0.140000,0.000000,0.000000,0.000000,49.110000,0.250000,0.000000,8.000000,212.380000
1774477672.582252,0,0.000000,0.150000,0.000000,0.750000,0.000000,49.720000,0.250000,0.000000,8.000000,212.410000
1774477672.607339,0,0.000000,0.150000,0.000000,0.250000,0.000000,49.910000,0.250000,0.000000,8.000000,212.410000
1774477672.608340,0,0.000000,0.140000,0.000000,0.750000,0.000000,49.380000,0.250000,0.000000,8.000000,212.440000
1774477672.630560,0,0.000000,0.200000,0.210000,0.000000,0.000000,48.200000,0.250000,0.000000,8.000000,212.440000
1774477672.643565,0,0.000000,0.150000,0.430000,0.250000,0.000000,46.970000,0.250000,0.000000,8.000000,212.470000
1774477672.643565,0,0.000000,0.200000,0.620000,0.250000,0.000000,46.340000,0.250000,0.000000,8.000000,212.470000
1774477672.662000,0,0.000000,0.230000,0.750000,0.000000,0.000000,46.200000,0.250000,0.000000,8.000000,212.500000
1774477672.691381,0,0.000000,0.170000,0.860000,0.250000,0.000000,46.720000,0.250000,0.000000,8.000000,212.520000
1774477672.691381,0,0.000000,0.120000,0.930000,0.000000,0.000000,48.020000,0.250000,0.000000,8.000000,212.520000
1774477672.723124,0,0.000000,0.200000,1.000000,0.000000,0.000000,49.720000,0.250000,0.000000,8.000000,212.550000
1774477672.739223,0,0.000000,0.200000,1.000000,0.000000,0.000000,51.740000,0.250000,0.000000,8.000000,212.550000
1774477672.739223,0,0.000000,0.180000,1.000000,0.000000,0.000000,53.430000,0.250000,0.000000,8.000000,212.580000
1774477672.770995,0,0.000000,0.100000,1.000000,0.000000,0.000000,54.650000,0.250000,0.000000,8.000000,212.580000
1774477672.770995,0,0.000000,0.030000,0.990000,0.000000,0.000000,55.470000,0.250000,0.000000,8.000000,212.610000
1774477672.786843,0,0.000000,0.150000,0.940000,0.000000,0.000000,55.740000,0.250000,0.000000,8.000000,212.610000
1774477672.802933,0,0.000000,0.180000,0.870000,0.330000,0.000000,55.470000,0.250000,0.000000,8.000000,212.630000
1774477672.831027,0,0.000000,0.150000,0.730000,0.000000,0.000000,54.930000,0.250000,0.000000,8.000000,212.640000
1774477672.831027,0,0.000000,0.090000,0.520000,0.150000,0.000000,54.270000,0.250000,0.000000,8.000000,212.660000
1774477672.863215,0,0.000000,0.150000,0.310000,0.000000,0.000000,53.700000,0.250000,0.000000,8.000000,212.670000
1774477672.878958,0,0.000000,0.070000,0.100000,0.000000,0.000000,53.520000,0.250000,0.000000,8.000000,212.690000
1774477672.878958,0,0.000000,0.150000,0.000000,0.000000,0.000000,53.830000,0.250000,0.000000,8.000000,212.720000
1774477672.894635,0,0.000000,0.140000,0.000000,0.000000,0.000000,55.040000,0.250000,0.000000,8.000000,212.720000
1774477672.894635,0,0.000000,0.140000,0.000000,0.000000,0.000000,56.770000,0.250000,0.000000,8.000000,212.750000
1774477672.927715,0,0.000000,0.110000,0.000000,0.000000,0.000000,58.770000,0.250000,0.000000,8.000000,212.750000
1774477672.941226,0,0.000000,0.010000,0.000000,0.000000,0.000000,60.560000,0.250000,0.000000,8.000000,212.770000
1774477672.972601,0,0.000000,0.030000,0.000000,0.000000,0.000000,62.430000,0.250000,0.000000,8.000000,212.780000
1774477672.994490,0,0.000000,0.200000,0.000000,0.000000,0.000000,64.050000,0.250000,0.000000,8.000000,212.800000
1774477673.006285,0,0.000000,0.050000,0.000000,0.150000,0.000000,65.440000,0.250000,0.000000,8.000000,212.820000
1774477673.028181,0,0.000000,0.100000,0.000000,0.500000,0.000000,66.180000,0.250000,0.000000,8.000000,212.830000
1774477673.029184,0,0.000000,0.030000,0.000000,0.000000,0.000000,66.680000,0.250000,0.000000,8.000000,212.850000
1774477673.048703,0,0.000000,0.150000,0.000000,0.000000,0.000000,66.800000,0.250000,0.000000,8.000000,212.860000
1774477673.065671,0,0.000000,0.090000,0.000000,0.000000,0.000000,66.450000,0.250000,0.000000,8.000000,212.880000
1774477673.081617,0,0.000000,0.100000,0.000000,0.000000,0.000000,65.760000,0.250000,0.000000,8.000000,212.890000
1774477673.081617,0,0.000000,0.090000,0.000000,0.000000,0.000000,64.840000,0.250000,0.000000,8.000000,212.910000
1774477673.097332,0,0.000000,0.090000,0.000000,0.000000,0.000000,63.860000,0.250000,0.000000,8.000000,212.920000
1774477673.112984,0,0.000000,0.100000,0.000000,0.330000,0.000000,62.500000,0.250000,0.000000,8.000000,212.940000
1774477673.144484,0,0.000000,0.090000,0.000000,0.000000,0.000000,61.330000,0.250000,0.000000,8.000000,212.960000
1774477673.164843,0,0.000000,0.110000,0.000000,0.150000,0.000000,60.080000,0.250000,0.000000,8.000000,212.970000
1774477673.165364,0,0.000000,0.030000,0.000000,0.150000,0.000000,59.110000,0.250000,0.000000,8.000000,212.990000
1774477673.178083,0,0.000000,0.110000,0.000000,0.150000,0.000000,58.220000,0.250000,0.000000,8.000000,213.000000
1774477673.206001,0,0.000000,0.000000,0.000000,0.000000,0.000000,57.720000,0.250000,0.000000,8.000000,213.020000
1774477673.206001,0,0.000000,0.100000,0.000000,0.000000,0.000000,57.470000,0.250000,0.000000,8.000000,213.030000
1774477673.229468,0,0.000000,0.100000,0.000000,0.000000,0.000000,57.410000,0.250000,0.000000,8.000000,213.050000
1774477673.237305,0,0.000000,0.170000,0.000000,0.000000,0.000000,57.610000,0.250000,0.000000,8.000000,213.070000
1774477673.264624,0,0.000000,0.110000,0.000000,0.000000,0.000000,58.830000,0.250000,0.000000,8.000000,213.080000
1774477673.284257,0,0.000000,0.150000,0.000000,0.150000,0.000000,59.990000,0.250000,0.000000,8.000000,213.100000
1774477673.284257,0,0.000000,0.100000,0.000000,0.000000,0.000000,60.720000,0.250000,0.000000,8.000000,213.110000
1774477673.299903,0,0.000000,0.070000,0.000000,0.150000,0.000000,61.000000,0.250000,0.000000,8.000000,213.130000
1774477673.315986,0,0.000000,0.090000,0.000000,0.000000,0.000000,60.750000,0.250000,0.000000,8.000000,213.130000
1774477673.331625,0,0.000000,0.120000,0.000000,0.150000,0.000000,60.080000,0.250000,0.000000,8.000000,213.160000
1774477673.356593,0,0.000000,0.180000,0.000000,0.150000,0.000000,59.200000,0.250000,0.000000,8.000000,213.160000
1774477673.357594,0,0.000000,0.150000,0.000000,0.500000,0.000000,58.200000,0.250000,0.000000,8.000000,213.190000
1774477673.377592,0,0.000000,0.010000,0.000000,0.400000,0.000000,56.650000,0.250000,0.000000,8.000000,213.190000
1774477673.393548,0,0.000000,0.180000,0.000000,0.890000,0.000000,54.720000,0.250000,0.000000,8.000000,213.220000
1774477673.409209,0,0.000000,0.050000,0.000000,1.000000,0.000000,52.810000,0.250000,0.000000,8.000000,213.220000
1774477673.409209,0,0.000000,0.110000,0.000000,1.000000,0.000000,51.830000,0.250000,0.000000,8.000000,213.250000
1774477673.440870,0,0.000000,0.150000,0.000000,0.980000,0.000000,51.430000,0.250000,0.000000,8.000000,213.270000
1774477673.446694,0,0.000000,0.170000,0.000000,0.980000,0.000000,51.290000,0.250000,0.000000,8.000000,213.270000
1774477673.456502,0,0.000000,0.100000,0.000000,1.000000,0.000000,51.680000,0.250000,0.000000,8.000000,213.300000
1774477673.487461,0,0.000000,0.140000,0.000000,1.010000,0.000000,52.270000,0.250000,0.000000,8.000000,213.300000
1774477673.506813,0,0.000000,0.090000,0.000000,1.000000,0.000000,52.490000,0.250000,0.000000,8.000000,213.330000
1774477673.506813,0,0.000000,0.170000,0.000000,1.000000,0.000000,52.630000,0.250000,0.000000,8.000000,213.330000
1774477673.535211,0,0.000000,0.180000,0.000000,1.000000,0.000000,52.810000,0.250000,0.000000,8.000000,213.360000
1774477673.535211,0,0.000000,0.110000,0.000000,1.000000,0.000000,52.900000,0.250000,0.000000,8.000000,213.360000
1774477673.551338,0,0.000000,0.170000,0.000000,1.000000,0.000000,52.840000,0.250000,0.000000,8.000000,213.380000
1774477673.583096,0,0.000000,0.110000,0.000000,0.990000,0.000000,52.700000,0.250000,0.000000,8.000000,213.390000
1774477673.584248,0,0.000000,0.170000,0.000000,1.000000,0.000000,52.540000,0.250000,0.000000,8.000000,213.410000
1774477673.606344,0,0.000000,0.210000,0.000000,1.000000,0.000000,52.560000,0.250000,0.000000,8.000000,213.420000
1774477673.629428,0,0.000000,0.100000,0.000000,1.000000,0.000000,52.590000,0.250000,0.000000,8.000000,213.440000
1774477673.629934,0,0.000000,0.140000,0.000000,1.000000,0.000000,52.470000,0.250000,0.000000,8.000000,213.460000
1774477673.643940,0,0.000000,0.120000,0.000000,0.990000,0.000000,52.490000,0.250000,0.000000,8.000000,213.470000
1774477673.673335,0,0.000000,0.070000,0.000000,1.000000,0.000000,52.400000,0.250000,0.000000,8.000000,213.490000
1774477673.691609,0,0.000000,0.150000,0.000000,0.980000,0.000000,52.130000,0.250000,0.000000,8.000000,213.500000
1774477673.691609,0,0.000000,0.120000,0.000000,0.990000,0.000000,52.040000,0.250000,0.000000,8.000000,213.520000
1774477673.723303,0,0.000000,0.140000,0.000000,0.980000,0.000000,52.040000,0.250000,0.000000,8.000000,213.530000
1774477673.723303,0,0.000000,0.090000,0.000000,0.970000,0.000000,52.060000,0.250000,0.000000,8.000000,213.550000
1774477673.739216,0,0.000000,0.120000,0.000000,0.930000,0.000000,52.150000,0.250000,0.000000,8.000000,213.570000
1774477673.739216,0,0.000000,0.100000,0.000000,0.820000,0.000000,52.240000,0.250000,0.000000,8.000000,213.580000
1774477673.772622,0,0.000000,0.100000,0.000000,0.680000,0.000000,52.520000,0.250000,0.000000,8.000000,213.600000
1774477673.786304,0,0.000000,0.090000,0.000000,0.500000,0.000000,52.880000,0.250000,0.000000,8.000000,213.610000
1774477673.811177,0,0.000000,0.120000,0.000000,0.340000,0.000000,53.180000,0.250000,0.000000,8.000000,213.630000
1774477673.815184,0,0.000000,0.100000,0.000000,0.200000,0.000000,52.880000,0.250000,0.000000,8.000000,213.630000
1774477673.846903,0,0.000000,0.140000,0.000000,0.110000,0.000000,52.160000,0.250000,0.000000,8.000000,213.660000
1774477673.846903,0,0.000000,0.110000,0.000000,0.050000,0.000000,51.150000,0.250000,0.000000,8.000000,213.660000
1774477673.862902,0,0.000000,0.100000,0.000000,0.020000,0.000000,49.830000,0.250000,0.000000,8.000000,213.690000
1774477673.878931,0,0.000000,0.100000,0.000000,0.000000,0.000000,48.630000,0.250000,0.000000,8.000000,213.690000
1774477673.878931,0,0.000000,0.150000,0.000000,0.000000,0.000000,47.500000,0.250000,0.000000,8.000000,213.720000
1774477673.915682,0,0.000000,0.180000,0.000000,0.000000,0.000000,46.680000,0.250000,0.000000,8.000000,213.740000
1774477673.930042,0,0.000000,0.140000,0.000000,0.000000,0.000000,46.180000,0.250000,0.000000,8.000000,213.750000
1774477673.940464,0,0.000000,0.070000,0.000000,0.000000,0.000000,46.020000,0.250000,0.000000,8.000000,213.770000
1774477673.956504,0,0.000000,0.100000,0.000000,0.000000,0.000000,45.840000,0.250000,0.000000,8.000000,213.770000
1774477673.972371,0,0.000000,0.110000,0.000000,0.000000,0.000000,45.910000,0.250000,0.000000,8.000000,213.800000
1774477673.988419,0,0.000000,0.230000,0.000000,0.000000,0.000000,46.020000,0.250000,0.000000,8.000000,213.800000
1774477674.015921,0,0.000000,0.200000,0.000000,0.000000,0.000000,46.150000,0.250000,0.000000,8.000000,213.830000
1774477674.030953,0,0.000000,0.180000,0.000000,0.000000,0.000000,46.360000,0.250000,0.000000,8.000000,213.830000
1774477674.033954,0,0.000000,0.120000,0.000000,0.000000,0.000000,46.500000,0.250000,0.000000,8.000000,213.860000
1774477674.065673,0,0.000000,0.050000,0.000000,0.000000,0.000000,46.310000,0.250000,0.000000,8.000000,213.860000
1774477674.065673,0,0.000000,0.090000,0.000000,0.000000,0.000000,45.950000,0.250000,0.000000,8.000000,213.880000
1774477674.081574,0,0.000000,0.050000,0.000000,0.050000,0.000000,46.040000,0.250000,0.000000,8.000000,213.890000
1774477674.097332,0,0.000000,0.070000,0.000000,0.110000,0.000000,46.900000,0.250000,0.000000,8.000000,213.910000
1774477674.097332,0,0.000000,0.150000,0.000000,0.230000,0.000000,48.160000,0.250000,0.000000,8.000000,213.920000
1774477674.130195,0,0.000000,0.180000,0.000000,0.410000,0.000000,49.490000,0.250000,0.000000,8.000000,213.940000
1774477674.131206,0,0.000000,0.170000,0.000000,0.600000,0.000000,50.520000,0.250000,0.000000,8.000000,213.960000
1774477674.144206,0,0.000000,0.100000,0.000000,0.760000,0.000000,51.610000,0.250000,0.000000,8.000000,213.970000
1774477674.177685,0,0.000000,0.120000,0.000000,0.930000,0.000000,52.430000,0.250000,0.000000,8.000000,213.990000
1774477674.177685,0,0.000000,0.140000,0.000000,1.000000,0.000000,53.060000,0.250000,0.000000,8.000000,214.000000
1774477674.191611,0,0.000000,0.170000,0.000000,1.000000,0.000000,53.590000,0.250000,0.000000,8.000000,214.020000
1774477674.207381,0,0.000000,0.140000,0.000000,0.990000,0.000000,53.840000,0.250000,0.000000,8.000000,214.030000
1774477674.230289,0,0.000000,0.140000,0.000000,0.990000,0.000000,53.680000,0.250000,0.000000,8.000000,214.050000
1774477674.248595,0,0.000000,0.120000,0.000000,0.990000,0.000000,53.400000,0.250000,0.000000,8.000000,214.070000
1774477674.252593,0,0.000000,0.140000,0.000000,0.930000,0.000000,53.270000,0.250000,0.000000,8.000000,214.080000
1774477674.270575,0,0.000000,0.070000,0.000000,0.810000,0.000000,53.060000,0.250000,0.000000,8.000000,214.100000
1774477674.300666,0,0.000000,0.200000,0.000000,0.640000,0.000000,53.020000,0.250000,0.000000,8.000000,214.110000
1774477674.300666,0,0.000000,0.100000,0.000000,0.460000,0.000000,53.060000,0.250000,0.000000,8.000000,214.130000
1774477674.316688,0,0.000000,0.120000,0.000000,0.310000,0.000000,52.860000,0.250000,0.000000,8.000000,214.140000
1774477674.332391,0,0.000000,0.100000,0.000000,0.200000,0.000000,52.400000,0.250000,0.000000,8.000000,214.160000
1774477674.356151,0,0.000000,0.110000,0.000000,0.100000,0.000000,51.770000,0.250000,0.000000,8.000000,214.170000
1774477674.362153,0,0.000000,0.100000,0.000000,0.050000,0.000000,51.220000,0.250000,0.000000,8.000000,214.190000
1774477674.393829,0,0.000000,0.070000,0.000000,0.020000,0.000000,50.970000,0.250000,0.000000,8.000000,214.210000
1774477674.393829,0,0.000000,0.150000,0.000000,0.000000,0.000000,50.810000,0.250000,0.000000,8.000000,214.220000
1774477674.413868,0,0.000000,0.150000,0.000000,0.000000,0.000000,50.950000,0.250000,0.000000,8.000000,214.240000
1774477674.430616,0,0.000000,0.170000,0.000000,0.000000,0.000000,51.310000,0.250000,0.000000,8.000000,214.250000
1774477674.447704,0,0.000000,0.140000,0.000000,0.000000,0.000000,51.630000,0.250000,0.000000,8.000000,214.270000
1774477674.467705,0,0.000000,0.150000,0.000000,0.000000,0.000000,51.900000,0.250000,0.000000,8.000000,214.280000
1774477674.471707,0,0.000000,0.120000,0.000000,0.000000,0.000000,51.750000,0.250000,0.000000,8.000000,214.300000
1774477674.487809,0,0.000000,0.180000,0.000000,0.030000,0.000000,51.860000,0.250000,0.000000,8.000000,214.320000
1774477674.503788,0,0.000000,0.140000,0.000000,0.100000,0.000000,52.180000,0.250000,0.000000,8.000000,214.330000
1774477674.519897,0,0.000000,0.140000,0.000000,0.230000,0.000000,52.430000,0.250000,0.000000,8.000000,214.350000
1774477674.535653,0,0.000000,0.170000,0.000000,0.380000,0.000000,52.130000,0.250000,0.000000,8.000000,214.360000
1774477674.535653,0,0.000000,0.100000,0.000000,0.550000,0.000000,51.860000,0.250000,0.000000,8.000000,214.380000
1774477674.570595,0,0.000000,0.140000,0.000000,0.640000,0.000000,51.430000,0.250000,0.000000,8.000000,214.380000
1774477674.580589,0,0.000000,0.170000,0.000000,0.720000,0.000000,50.950000,0.250000,0.000000,8.000000,214.410000
1774477674.598243,0,0.000000,0.150000,0.000000,0.740000,0.000000,50.090000,0.250000,0.000000,8.000000,214.410000
1774477674.611975,0,0.000000,0.300000,0.000000,0.680000,0.000000,49.380000,0.250000,0.000000,8.000000,214.440000
1774477674.644435,0,0.000000,0.120000,0.000000,0.580000,0.000000,48.930000,0.250000,0.000000,8.000000,214.440000
1774477674.644435,0,0.000000,0.210000,0.000000,0.430000,0.000000,48.540000,0.250000,0.000000,8.000000,214.470000
1774477674.660160,0,0.000000,0.120000,0.000000,0.280000,0.000000,47.930000,0.250000,0.000000,8.000000,214.490000
1774477674.677984,0,0.000000,0.150000,0.000000,0.180000,0.000000,47.560000,0.250000,0.000000,8.000000,214.500000
1774477674.692019,0,0.000000,0.100000,0.000000,0.100000,0.000000,47.410000,0.250000,0.000000,8.000000,214.520000
1774477674.708077,0,0.000000,0.110000,0.000000,0.050000,0.000000,47.900000,0.250000,0.000000,8.000000,214.520000
1774477674.731129,0,0.000000,0.110000,0.000000,0.010000,0.000000,48.590000,0.250000,0.000000,8.000000,214.550000
1774477674.731129,0,0.000000,0.070000,0.000000,0.000000,0.000000,49.220000,0.250000,0.000000,8.000000,214.550000
1774477674.755589,0,0.000000,0.100000,0.000000,0.000000,0.000000,49.750000,0.250000,0.000000,8.000000,214.580000
1774477674.755589,0,0.000000,0.140000,0.000000,0.000000,0.000000,49.810000,0.250000,0.000000,8.000000,214.580000
1774477674.771710,0,0.000000,0.100000,0.000000,0.000000,0.000000,49.740000,0.250000,0.000000,8.000000,214.610000
1774477674.799770,0,0.000000,0.150000,0.000000,0.000000,0.000000,49.200000,0.250000,0.000000,8.000000,214.610000
1774477674.815639,0,0.000000,0.140000,0.000000,0.000000,0.000000,48.400000,0.250000,0.000000,8.000000,214.630000
1774477674.815639,0,0.000000,0.100000,0.000000,0.000000,0.000000,47.310000,0.250000,0.000000,8.000000,214.640000
1774477674.831207,0,0.000000,0.150000,0.000000,0.000000,0.000000,46.380000,0.250000,0.000000,8.000000,214.660000
1774477674.863062,0,0.000000,0.070000,0.000000,0.000000,0.000000,45.880000,0.250000,0.000000,8.000000,214.670000
1774477674.883160,0,0.000000,0.110000,0.000000,0.000000,0.000000,45.560000,0.250000,0.000000,8.000000,214.690000
1774477674.906069,0,0.000000,0.180000,0.000000,0.000000,0.000000,45.220000,0.250000,0.000000,8.000000,214.720000
1774477674.907069,0,0.000000,0.110000,0.000000,0.000000,0.000000,44.750000,0.250000,0.000000,8.000000,214.720000
1774477674.924811,0,0.000000,0.150000,0.000000,0.000000,0.000000,44.180000,0.250000,0.000000,8.000000,214.750000
1774477674.924811,0,0.000000,0.110000,0.000000,0.000000,0.000000,43.860000,0.250000,0.000000,8.000000,214.750000
1774477674.940612,0,0.000000,0.150000,0.000000,0.000000,0.000000,43.400000,0.250000,0.000000,8.000000,214.770000
1774477674.956249,0,0.000000,0.170000,0.000000,0.000000,0.000000,42.860000,0.250000,0.000000,8.000000,214.780000
1774477674.987729,0,0.000000,0.150000,0.000000,0.000000,0.000000,42.180000,0.250000,0.000000,8.000000,214.800000
1774477675.008857,0,0.000000,0.150000,0.000000,0.000000,0.000000,41.310000,0.250000,0.000000,8.000000,214.820000
1774477675.009855,0,0.000000,0.150000,0.000000,0.000000,0.000000,40.520000,0.250000,0.000000,8.000000,214.830000
1774477675.018860,0,0.000000,0.150000,0.000000,0.000000,0.000000,40.130000,0.250000,0.000000,8.000000,214.850000
1774477675.034525,0,0.000000,0.120000,0.000000,0.000000,0.000000,40.150000,0.250000,0.000000,8.000000,214.860000
