epoch,mark,Unused,Ankle Angle,Unused,Measured Torque (R),Unused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1771890041.158726,0,0.000000,6.090000,0.000000,-0.030000,0.000000,0.000000,1.000000,1.000000,8.000000,26.230000
1771890041.190469,0,0.000000,5.940000,0.000000,0.000000,0.000000,0.000000,1.390000,1.000000,8.000000,26.270000
1771890041.222483,0,0.000000,5.320000,0.000000,0.010000,0.000000,0.000000,1.000000,1.000000,8.000000,26.290000
1771890041.254120,0,0.000000,5.440000,0.000000,0.010000,0.000000,0.000000,1.000000,0.970000,8.000000,26.290000
1771890041.269818,0,0.000000,5.920000,0.000000,0.110000,0.000000,0.000000,1.000000,0.460000,8.000000,26.310000
1771890041.269818,0,0.000000,6.610000,0.000000,0.030000,0.000000,0.000000,1.000000,0.000000,8.000000,26.320000
1771890041.301123,0,0.000000,7.820000,0.000000,0.090000,0.000000,0.000000,0.990000,0.000000,8.000000,26.350000
1771890041.332069,0,0.000000,9.230000,0.000000,0.000000,0.000000,0.000000,0.990000,0.000000,8.000000,26.360000
1771890041.332069,0,0.000000,11.180000,0.000000,0.000000,0.000000,0.000000,0.990000,0.000000,8.000000,26.370000
1771890041.363595,0,0.000000,13.780000,0.000000,0.050000,0.000000,0.000000,1.000000,0.000000,8.000000,26.380000
1771890041.363595,0,0.000000,16.210000,0.000000,0.090000,0.000000,0.000000,1.000000,0.000000,8.000000,26.400000
1771890041.379233,0,0.000000,18.980000,0.000000,0.030000,0.000000,0.000000,0.990000,0.000000,8.000000,26.420000
1771890041.379233,0,0.000000,21.470000,0.000000,0.140000,0.000000,0.000000,1.000000,0.000000,8.000000,26.440000
1771890041.426468,0,0.000000,24.290000,0.000000,0.030000,0.000000,0.000000,0.990000,0.000000,8.000000,26.450000
1771890041.426468,0,0.000000,27.150000,0.000000,-0.030000,0.000000,0.000000,0.990000,0.000000,8.000000,26.460000
1771890041.442247,0,0.000000,30.130000,0.000000,0.070000,0.000000,0.000000,1.000000,0.000000,8.000000,26.470000
1771890041.442247,0,0.000000,33.430000,0.000000,0.120000,0.000000,0.000000,1.000000,0.000000,8.000000,26.500000
1771890041.458201,0,0.000000,36.610000,0.000000,0.100000,0.000000,0.000000,0.990000,0.000000,8.000000,26.510000
1771890041.474245,0,0.000000,39.630000,0.000000,0.020000,0.000000,0.000000,1.000000,0.000000,8.000000,26.530000
1771890041.489863,0,0.000000,42.520000,0.000000,0.030000,0.000000,0.000000,1.000000,0.000000,8.000000,26.540000
1771890041.521615,0,0.000000,44.590000,0.000000,0.100000,0.000000,0.000000,1.000000,0.000000,8.000000,26.550000
1771890041.521615,0,0.000000,46.150000,0.000000,0.000000,0.000000,0.000000,0.990000,0.030000,8.000000,26.560000
1771890041.553615,0,0.000000,47.200000,0.000000,0.000000,0.000000,0.000000,0.970000,0.090000,8.000000,26.590000
1771890041.553615,0,0.000000,48.220000,0.000000,-0.050000,0.000000,0.000000,0.920000,0.210000,8.000000,26.600000
1771890041.585202,0,0.000000,49.220000,0.000000,-0.010000,0.000000,0.000000,0.810000,0.400000,8.000000,26.620000
1771890041.606458,0,0.000000,49.880000,0.000000,0.000000,0.000000,0.000000,0.630000,0.670000,8.000000,26.630000
1771890041.606458,0,0.000000,49.880000,0.000000,0.000000,0.000000,0.000000,0.460000,0.940000,8.000000,26.640000
1771890041.606458,0,0.000000,49.410000,0.000000,0.000000,0.000000,0.000000,0.300000,1.000000,8.000000,26.670000
1771890041.637873,0,0.000000,47.910000,0.000000,-0.020000,0.000000,0.000000,0.170000,1.000000,8.000000,26.680000
1771890041.653755,0,0.000000,45.490000,0.000000,0.070000,0.000000,0.000000,0.050000,1.000000,8.000000,26.700000
1771890041.653755,0,0.000000,41.880000,0.000000,-0.010000,0.000000,0.000000,0.000000,1.000000,8.000000,26.700000
1771890041.685855,0,0.000000,37.520000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,26.720000
1771890041.685855,0,0.000000,32.910000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,26.730000
1771890041.701204,0,0.000000,28.530000,0.000000,-0.050000,0.000000,0.000000,0.000000,1.000000,8.000000,26.760000
1771890041.701204,0,0.000000,24.750000,0.000000,0.020000,0.000000,0.000000,0.000000,0.990000,8.000000,26.770000
1771890041.733051,0,0.000000,21.420000,0.000000,0.010000,0.000000,0.000000,0.000000,1.000000,8.000000,26.790000
1771890041.748696,0,0.000000,18.900000,0.000000,-0.020000,0.000000,0.000000,0.000000,1.000000,8.000000,26.790000
1771890041.780090,0,0.000000,16.960000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,26.810000
1771890041.795839,0,0.000000,15.520000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.990000,8.000000,26.820000
1771890041.795839,0,0.000000,14.460000,0.000000,0.030000,0.000000,0.000000,0.000000,0.970000,8.000000,26.850000
1771890041.827301,0,0.000000,13.810000,0.000000,0.050000,0.000000,0.000000,0.000000,0.930000,8.000000,26.860000
1771890041.827301,0,0.000000,13.070000,0.000000,0.050000,0.000000,0.000000,0.000000,0.880000,8.000000,26.870000
