epoch,mark,data0,data1,data2,data3,data4,data5,data6,data7,data8,data9
1769015442.654928,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.670832,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.706246,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.706246,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.718015,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.718015,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.749437,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.765272,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.780932,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.780932,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.814365,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.827997,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.843671,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.843671,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.874991,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.892870,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.892870,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
1769015442.922025,0,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000
