epoch,mark,data0,data1,data2,data3,data4,data5,data6,data7,data8,data9
1770139285.047815,0,0.000000,0.000000,0.000000,0.000000,39.180000,0.000000,0.000000,0.000000,8.000000,29.280000
1770139285.092812,0,0.000000,0.000000,0.000000,0.000000,39.000000,0.000000,0.000000,0.000000,8.000000,29.310000
1770139285.122819,0,72.980000,0.000000,0.000000,-0.370000,38.610000,0.000000,0.000000,0.000000,8.000000,29.320000
1770139285.149337,0,7.840000,0.000000,0.000000,-0.230000,38.750000,0.000000,0.000000,0.000000,8.000000,29.350000
1770139285.150334,0,143.270000,0.000000,0.000000,-0.430000,38.240000,0.000000,1.000000,0.000000,8.000000,29.360000
1770139285.175335,0,56.650000,0.000000,0.000000,-0.360000,37.930000,0.000000,1.000000,0.000000,8.000000,29.370000
1770139285.176337,0,38.740000,0.000000,0.000000,-0.200000,37.310000,0.000000,1.000000,0.000000,8.000000,29.380000
1770139285.198337,0,55.220000,0.000000,0.000000,-0.280000,36.540000,0.000000,0.990000,0.000000,8.000000,29.400000
1770139285.214336,0,15.750000,0.000000,0.000000,-0.140000,35.900000,0.000000,1.000000,0.000000,8.000000,29.420000
1770139285.214336,0,3.520000,0.000000,0.000000,-0.100000,34.650000,0.000000,1.000000,0.000000,8.000000,29.440000
1770139285.232337,0,9.460000,0.000000,0.000000,-0.090000,33.810000,0.000000,1.000000,0.000000,8.000000,29.450000
1770139285.251336,0,16.290000,0.000000,0.000000,-0.050000,32.540000,0.000000,1.000000,0.000000,8.000000,29.460000
1770139285.269527,0,2.860000,0.000000,0.000000,-0.030000,32.430000,0.000000,1.000000,0.000000,8.000000,29.470000
1770139285.286824,0,7.280000,0.000000,0.000000,-0.010000,31.900000,0.000000,1.000000,0.000000,8.000000,29.500000
1770139285.288824,0,-0.520000,0.000000,0.000000,0.000000,31.670000,0.000000,1.000000,0.000000,8.000000,29.510000
1770139285.322824,0,-25.480000,0.000000,0.000000,0.070000,31.690000,0.000000,1.000000,0.000000,8.000000,29.530000
1770139285.323828,0,-131.610000,0.000000,0.000000,0.370000,31.760000,0.000000,1.000000,0.000000,8.000000,29.540000
