epoch,mark,data0,data1,data2,data3,data4,data5,data6,data7,data8,data9
1770139748.939261,0,0.000000,0.000000,0.000000,0.000000,58.500000,0.000000,0.000000,0.000000,8.000000,32.650000
1770139748.978393,0,0.000000,0.000000,0.000000,0.000000,58.560000,0.000000,0.000000,1.000000,8.000000,32.680000
1770139748.987320,0,-45.990000,0.000000,0.000000,0.200000,58.410000,0.000000,0.000000,0.000000,8.000000,32.700000
1770139749.019276,0,-30.110000,0.000000,0.000000,0.100000,58.130000,0.000000,0.000000,0.000000,8.000000,32.720000
1770139749.019276,0,-22.810000,0.000000,0.000000,0.120000,57.700000,0.000000,0.000000,0.000000,8.000000,32.740000
1770139749.035162,0,-29.450000,0.000000,0.000000,0.100000,57.340000,0.000000,0.000000,0.000000,8.000000,32.750000
1770139749.050824,0,14.440000,0.000000,0.000000,0.030000,57.270000,0.000000,0.000000,0.000000,8.000000,32.770000
1770139749.082136,0,-9.320000,0.000000,0.000000,0.030000,57.400000,0.000000,0.000000,0.000000,8.000000,32.790000
1770139749.097843,0,-4.900000,0.000000,0.000000,0.050000,57.590000,0.000000,0.000000,0.000000,8.000000,32.790000
1770139749.097843,0,-33.500000,0.000000,0.000000,0.100000,57.680000,0.000000,0.000000,0.330000,8.000000,32.810000
1770139749.113477,0,-4.440000,0.000000,0.000000,0.050000,57.540000,0.000000,0.000000,1.000000,8.000000,32.830000
1770139749.129466,0,-18.340000,0.000000,0.000000,0.000000,57.860000,0.000000,1.000000,0.950000,8.000000,32.840000
1770139749.161115,0,-1.820000,0.000000,0.000000,0.000000,58.000000,0.000000,1.030000,0.980000,8.000000,32.860000
1770139749.161115,0,-3.360000,0.000000,0.000000,0.000000,58.200000,0.000000,1.030000,0.950000,8.000000,32.880000
1770139749.176755,0,15.940000,0.000000,0.000000,0.000000,58.330000,0.000000,1.000000,0.990000,8.000000,32.880000
1770139749.208561,0,-34.770000,0.000000,0.000000,0.010000,58.430000,0.000000,1.000000,0.990000,8.000000,32.900000
1770139749.228661,0,27.950000,0.000000,0.000000,-0.110000,58.360000,0.000000,1.000000,1.000000,8.000000,32.910000
1770139749.228661,0,39.810000,0.000000,0.000000,-0.150000,58.220000,0.000000,1.000000,0.990000,8.000000,32.930000
1770139749.247447,0,4.860000,0.000000,0.000000,-0.050000,57.950000,0.000000,1.000000,0.990000,8.000000,32.950000
1770139749.247447,0,12.420000,0.000000,0.000000,-0.100000,57.720000,0.000000,1.000000,0.980000,8.000000,32.970000
1770139749.272140,0,29.730000,0.000000,0.000000,-0.030000,57.430000,0.000000,1.000000,0.990000,8.000000,32.970000
1770139749.287976,0,-4.630000,0.000000,0.000000,-0.070000,57.180000,0.000000,1.000000,0.990000,8.000000,33.000000
1770139749.303677,0,9.090000,0.000000,0.000000,-0.100000,56.680000,0.000000,1.000000,0.990000,8.000000,33.000000
1770139749.303677,0,12.820000,0.000000,0.000000,-0.100000,56.250000,0.000000,1.000000,0.990000,8.000000,33.020000
1770139749.334988,0,63.580000,0.000000,0.000000,-0.140000,55.830000,0.000000,1.000000,0.990000,8.000000,33.040000
1770139749.356589,0,33.270000,0.000000,0.000000,-0.100000,55.290000,0.000000,1.000000,0.990000,8.000000,33.060000
1770139749.366136,0,-10.780000,0.000000,0.000000,-0.020000,54.700000,0.000000,1.000000,0.980000,8.000000,33.060000
1770139749.366136,0,8.070000,0.000000,0.000000,-0.030000,54.000000,0.000000,1.000000,0.930000,8.000000,33.090000
1770139749.397548,0,30.980000,0.000000,0.000000,-0.030000,53.450000,0.000000,1.000000,0.870000,8.000000,33.090000
1770139749.397548,0,9.270000,0.000000,0.000000,-0.030000,52.830000,0.000000,1.000000,0.790000,8.000000,33.110000
1770139749.413339,0,1.460000,0.000000,0.000000,-0.050000,52.200000,0.000000,0.990000,0.670000,8.000000,33.130000
1770139749.428978,0,6.550000,0.000000,0.000000,-0.110000,51.360000,0.000000,1.000000,0.520000,8.000000,33.150000
1770139749.428978,0,25.370000,0.000000,0.000000,-0.120000,51.000000,0.000000,0.990000,0.400000,8.000000,33.150000
1770139749.460336,0,22.200000,0.000000,0.000000,-0.140000,50.220000,0.000000,1.000000,0.300000,8.000000,33.180000
1770139749.478910,0,97.520000,0.000000,0.000000,-0.180000,49.330000,0.000000,1.000000,0.200000,8.000000,33.200000
1770139749.507682,0,12.180000,0.000000,0.000000,-0.020000,48.380000,0.000000,1.000000,0.120000,8.000000,33.200000
1770139749.507682,0,17.840000,0.000000,0.000000,-0.070000,47.330000,0.000000,1.000000,0.070000,8.000000,33.220000
1770139749.523355,0,5.510000,0.000000,0.000000,-0.050000,46.330000,0.000000,1.000000,0.050000,8.000000,33.240000
1770139749.539132,0,-15.220000,0.000000,0.000000,0.010000,45.660000,0.000000,0.990000,0.020000,8.000000,33.250000
1770139749.570444,0,-11.470000,0.000000,0.000000,0.020000,44.840000,0.000000,0.970000,0.010000,8.000000,33.270000
1770139749.586380,0,-7.940000,0.000000,0.000000,0.030000,44.310000,0.000000,0.910000,0.000000,8.000000,33.290000
1770139749.586380,0,0.400000,0.000000,0.000000,0.070000,44.080000,0.000000,0.810000,0.000000,8.000000,33.290000
1770139749.602097,0,-72.720000,0.000000,0.000000,0.180000,44.200000,0.000000,0.620000,0.000000,8.000000,33.310000
1770139749.617769,0,-46.220000,0.000000,0.000000,0.200000,44.250000,0.000000,0.460000,0.000000,8.000000,33.330000
1770139749.617769,0,-56.360000,0.000000,0.000000,0.230000,44.750000,0.000000,0.310000,0.000000,8.000000,33.340000
1770139749.649538,0,-51.020000,0.000000,0.000000,0.250000,45.340000,0.000000,0.230000,0.000000,8.000000,33.360000
