epoch,mark,PWM Signal,Ankle Angle,Desired Torque (R),Measured Torque (R),Unused,Stance Phase (R),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1771871288.965421,0,-22.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.000000,33.040000
1771871288.981212,0,-5.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.060000
1771871289.012724,0,9.420000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.500000,8.000000,33.080000
1771871289.012724,0,12.980000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,33.090000
1771871289.032758,0,17.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.110000
1771871289.044521,0,7.960000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,33.110000
1771871289.060368,0,7.260000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,33.130000
1771871289.076346,0,6.710000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.500000,8.000000,33.150000
1771871289.076346,0,5.210000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,33.160000
1771871289.108259,0,8.100000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,33.180000
1771871289.127417,0,0.560000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.200000
1771871289.140184,0,-25.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.200000
1771871289.156175,0,27.300000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.220000
1771871289.156175,0,23.320000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.240000
1771871289.172246,0,21.870000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.250000
1771871289.187962,0,17.290000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,33.270000
1771871289.219721,0,-0.020000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.290000
1771871289.227503,0,23.190000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.290000
1771871289.235401,0,6.500000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,33.310000
1771871289.267122,0,-10.880000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,33.330000
1771871289.267122,0,24.440000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.340000
1771871289.283115,0,15.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.360000
1771871289.298961,0,-6.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.380000
1771871289.315024,0,-9.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.380000
1771871289.331118,0,10.760000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,33.400000
1771871289.362691,0,-8.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.410000
1771871289.362691,0,-4.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.430000
1771871289.378616,0,-4.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.450000
1771871289.394476,0,7.210000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,33.470000
1771871289.410411,0,-8.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.470000
1771871289.431332,0,-1.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.500000
1771871289.431332,0,-1.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.500000
1771871289.441792,0,15.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.520000
1771871289.457658,0,-4.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.540000
1771871289.473443,0,10.650000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,33.560000
1771871289.489320,0,2.970000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.560000
1771871289.489320,0,-15.500000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,33.590000
1771871289.520885,0,-6.590000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.590000
1771871289.538347,0,-10.820000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,33.610000
1771871289.552861,0,-4.250000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.630000
1771871289.568795,0,-6.050000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.650000
1771871289.584497,0,1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,33.650000
1771871289.600564,0,6.510000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,33.680000
1771871289.616655,0,-31.040000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.680000
1771871289.632508,0,-39.290000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,33.700000
1771871289.648660,0,-7.940000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.720000
1771871289.664587,0,-16.090000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,33.740000
1771871289.664587,0,-82.940000,0.000000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,33.750000
1771871289.680413,0,-78.580000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,33.770000
1771871289.696162,0,3.250000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,33.790000
1771871289.711888,0,-32.290000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,33.790000
1771871289.743886,0,-31.190000,0.000000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,33.810000
1771871289.759989,0,-1.450000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,33.830000
1771871289.775724,0,-19.520000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,33.840000
1771871289.775724,0,-10.560000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,33.860000
1771871289.791776,0,-4.500000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,33.880000
1771871289.807580,0,-31.040000,0.000000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,33.880000
1771871289.827935,0,-15.940000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,33.900000
1771871289.839323,0,-11.850000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,33.910000
1771871289.855014,0,-17.690000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,33.930000
1771871289.871013,0,-80.050000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,33.950000
1771871289.886970,0,-26.630000,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,33.970000
1771871289.902652,0,-10.020000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,33.970000
1771871289.902652,0,-24.530000,0.000000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,34.000000
1771871289.928129,0,-33.310000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,34.000000
1771871289.950480,0,-15.810000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,34.020000
1771871289.966476,0,-4.590000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,34.040000
1771871289.982197,0,-28.050000,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,34.060000
1771871289.998025,0,-32.200000,0.000000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,34.060000
1771871290.013881,0,-31.030000,0.000000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,34.090000
1771871290.013881,0,1.850000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.090000
1771871290.045087,0,-19.980000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.110000
1771871290.056669,0,-16.120000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,34.130000
1771871290.060678,0,-3.650000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,34.150000
1771871290.076451,0,-20.140000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.150000
1771871290.092532,0,-22.790000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.180000
1771871290.112457,0,-44.720000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.180000
1771871290.128443,0,-42.270000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,34.200000
1771871290.152102,0,17.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.220000
1771871290.155852,0,-12.680000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,34.240000
1771871290.183345,0,-17.880000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,34.250000
1771871290.183345,0,-140.710000,0.000000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,34.270000
1771871290.203294,0,27.760000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,34.270000
1771871290.228560,0,-12.710000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.660000,8.000000,34.290000
1771871290.247110,0,-3.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.310000
1771871290.249114,0,3.350000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,34.330000
1771871290.268608,0,-18.040000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,34.340000
1771871290.285193,0,-0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.360000
1771871290.298331,0,-2.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.360000
1771871290.298331,0,-5.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.380000
1771871290.314204,0,-16.030000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,34.400000
1771871290.346022,0,15.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.410000
1771871290.346022,0,5.400000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,34.430000
1771871290.363016,0,13.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.450000
1771871290.393759,0,15.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.450000
1771871290.393759,0,-10.280000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.470000
1771871290.409469,0,5.340000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,34.490000
1771871290.428872,0,12.500000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,34.500000
1771871290.441275,0,-9.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.520000
1771871290.457350,0,25.560000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,34.540000
1771871290.473337,0,-8.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.540000
1771871290.489155,0,10.310000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,34.560000
1771871290.520845,0,5.190000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,34.590000
1771871290.520845,0,9.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,34.590000
1771871290.536942,0,13.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.610000
1771871290.552865,0,21.730000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,34.630000
1771871290.568775,0,22.350000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,34.630000
1771871290.584796,0,8.340000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,34.650000
1771871290.616660,0,9.930000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,34.680000
1771871290.616660,0,6.920000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,34.680000
1771871290.638137,0,9.810000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,34.700000
1771871290.640140,0,35.770000,0.000000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,34.720000
1771871290.648156,0,32.630000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,34.740000
1771871290.679944,0,84.510000,0.000000,0.000000,-0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,34.750000
1771871290.679944,0,6.260000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,34.750000
1771871290.695601,0,24.600000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,34.770000
1771871290.695601,0,-31.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.790000
1771871290.728745,0,34.310000,0.000000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,34.810000
1771871290.743062,0,40.650000,0.000000,0.000000,-0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,34.830000
1771871290.759117,0,38.740000,0.000000,0.000000,-0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,34.840000
1771871290.774940,0,28.700000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,34.840000
1771871290.800630,0,11.380000,0.000000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,34.860000
1771871290.806639,0,81.000000,0.000000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,34.880000
1771871290.822450,0,27.750000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,34.900000
1771871290.838139,0,1.750000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,34.900000
1771871290.854011,0,5.000000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,34.930000
1771871290.869712,0,36.880000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.950000
1771871290.869712,0,23.040000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,34.950000
1771871290.885674,0,17.360000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.970000
1771871290.917379,0,4.090000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,34.990000
1771871290.933104,0,8.770000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,35.000000
1771871290.933104,0,-9.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.020000
1771871290.948989,0,-43.930000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,35.040000
1771871290.965121,0,20.370000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,35.040000
1771871290.997064,0,-12.500000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,35.060000
1771871290.997064,0,7.630000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,35.080000
1771871291.012338,0,32.580000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,35.090000
1771871291.029103,0,-30.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.110000
1771871291.043770,0,0.050000,0.000000,0.000000,-0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,35.130000
1771871291.059644,0,0.500000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,35.130000
1771871291.075289,0,20.730000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,35.150000
1771871291.091124,0,27.360000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,35.160000
1771871291.113786,0,87.730000,0.000000,0.000000,-0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,35.180000
1771871291.122476,0,-31.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.200000
1771871291.138299,0,6.650000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,35.220000
1771871291.154100,0,-5.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.220000
1771871291.169814,0,-6.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.250000
1771871291.185831,0,-4.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.250000
1771871291.185831,0,-2.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.270000
1771871291.201782,0,60.900000,0.000000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,35.290000
1771871291.233190,0,40.840000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,35.310000
1771871291.249039,0,-26.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.310000
1771871291.264988,0,-28.840000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,35.340000
1771871291.280916,0,15.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.340000
1771871291.280916,0,5.000000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,35.360000
1771871291.296688,0,7.610000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,35.380000
1771871291.314420,0,-10.770000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,35.400000
1771871291.329273,0,-41.840000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,35.400000
1771871291.359988,0,-0.750000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,1.000000,8.000000,35.430000
1771871291.359988,0,9.110000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,35.430000
1771871291.375682,0,6.280000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,35.450000
1771871291.391754,0,26.920000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,35.470000
1771871291.407794,0,4.360000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.250000,8.000000,35.490000
1771871291.407794,0,-3.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.000000,35.500000
1771871291.429575,0,-10.590000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,35.520000
1771871291.455518,0,18.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.520000
1771871291.455518,0,12.680000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,35.540000
1771871291.471228,0,-3.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,35.560000
1771871291.502953,0,22.610000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,35.580000
