epoch,mark,Unused,Ankle Angle,Unused,Measured Torque (R),Unused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769719483.597381,0,0.000000,50.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,96.730000
1769719483.644925,0,0.000000,50.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.000000,96.750000
1769719483.676284,0,0.000000,50.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,96.760000
1769719483.723297,0,0.000000,50.580000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,96.770000
1769719483.723297,0,0.000000,50.520000,0.000000,0.050000,0.000000,0.000000,0.000000,0.200000,8.000000,96.800000
1769719483.739415,0,0.000000,50.540000,0.000000,0.050000,0.000000,0.000000,0.000000,0.200000,8.000000,96.810000
1769719483.739415,0,0.000000,49.880000,0.000000,0.360000,0.000000,0.000000,0.000000,1.070000,8.000000,96.840000
1769719483.739415,0,0.000000,50.130000,0.000000,0.070000,0.000000,0.000000,0.000000,0.930000,8.000000,96.870000
1769719483.771089,0,0.000000,50.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,8.000000,96.880000
1769719483.818597,0,0.000000,50.110000,0.000000,0.200000,0.000000,0.000000,0.000000,0.630000,8.000000,96.910000
1769719483.818597,0,0.000000,50.110000,0.000000,0.250000,0.000000,0.000000,0.000000,0.750000,8.000000,96.910000
1769719483.818597,0,0.000000,50.180000,0.000000,0.100000,0.000000,0.000000,0.000000,0.810000,8.000000,96.930000
1769719483.818597,0,0.000000,50.270000,0.000000,0.180000,0.000000,0.000000,0.000000,0.750000,8.000000,96.940000
1769719483.818597,0,0.000000,50.380000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.460000,8.000000,96.980000
1769719483.876802,0,0.000000,50.470000,0.000000,0.050000,0.000000,0.000000,0.000000,0.340000,8.000000,97.000000
1769719483.876802,0,0.000000,50.500000,0.000000,0.050000,0.000000,0.000000,0.000000,0.170000,8.000000,97.010000
1769719483.914146,0,0.000000,50.560000,0.000000,0.100000,0.000000,0.000000,0.000000,0.400000,8.000000,97.010000
1769719483.914146,0,0.000000,50.520000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.170000,8.000000,97.040000
1769719483.929824,0,0.000000,50.540000,0.000000,0.010000,0.000000,0.000000,0.000000,0.170000,8.000000,97.050000
1769719483.961333,0,0.000000,50.470000,0.000000,0.050000,0.000000,0.000000,0.000000,0.050000,8.000000,97.060000
1769719483.962634,0,0.000000,50.500000,0.000000,0.100000,0.000000,0.000000,0.000000,0.100000,8.000000,97.080000
1769719483.963639,0,0.000000,50.540000,0.000000,0.030000,0.000000,0.000000,0.000000,0.100000,8.000000,97.090000
1769719483.977067,0,0.000000,50.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,97.110000
1769719484.008550,0,0.000000,50.590000,0.000000,0.100000,0.000000,0.000000,0.000000,0.050000,8.000000,97.120000
1769719484.008550,0,0.000000,50.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,8.000000,97.130000
1769719484.040220,0,0.000000,50.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,8.000000,97.160000
1769719484.040220,0,0.000000,50.540000,0.000000,0.020000,0.000000,0.000000,0.000000,0.100000,8.000000,97.160000
1769719484.088007,0,0.000000,50.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,97.190000
1769719484.103639,0,0.000000,50.560000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.050000,8.000000,97.190000
1769719484.135572,0,0.000000,50.520000,0.000000,0.030000,0.000000,0.000000,0.000000,0.280000,8.000000,97.220000
1769719484.151241,0,0.000000,50.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,97.230000
1769719484.151241,0,0.000000,50.520000,0.000000,0.010000,0.000000,0.000000,0.000000,0.100000,8.000000,97.260000
1769719484.151241,0,0.000000,50.500000,0.000000,0.030000,0.000000,0.000000,0.000000,0.340000,8.000000,97.270000
1769719484.151241,0,0.000000,50.580000,0.000000,0.010000,0.000000,0.000000,0.000000,0.050000,8.000000,97.290000
1769719484.182854,0,0.000000,50.580000,0.000000,0.030000,0.000000,0.000000,0.000000,0.170000,8.000000,97.300000
1769719484.182854,0,0.000000,50.430000,0.000000,0.020000,0.000000,0.000000,0.000000,0.050000,8.000000,97.310000
1769719484.198485,0,0.000000,50.450000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.050000,8.000000,97.330000
1769719484.198485,0,0.000000,50.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,97.340000
1769719484.261770,0,0.000000,50.520000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.050000,8.000000,97.370000
1769719484.293851,0,0.000000,50.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,8.000000,97.380000
1769719484.405468,0,0.000000,50.560000,0.000000,0.120000,0.000000,0.000000,0.000000,0.050000,8.000000,97.400000
1769719484.437379,0,0.000000,50.470000,0.000000,0.010000,0.000000,0.000000,0.000000,0.050000,8.000000,97.410000
1769719484.484730,0,0.000000,50.540000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.170000,8.000000,97.430000
1769719484.516284,0,0.000000,50.580000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.050000,8.000000,97.480000
1769719484.554364,0,0.000000,50.470000,0.000000,0.140000,0.000000,0.000000,0.000000,0.100000,8.000000,97.510000
1769719484.554364,0,0.000000,50.540000,0.000000,0.030000,0.000000,0.000000,0.000000,0.100000,8.000000,97.580000
1769719484.555382,0,0.000000,50.540000,0.000000,0.030000,0.000000,0.000000,0.000000,0.170000,8.000000,97.610000
1769719484.555382,0,0.000000,50.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,97.680000
1769719484.595055,0,0.000000,50.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,97.700000
1769719484.627587,0,0.000000,50.380000,0.000000,0.020000,0.000000,0.000000,0.000000,0.100000,8.000000,97.720000
1769719484.627587,0,0.000000,50.560000,0.000000,0.010000,0.000000,0.000000,0.000000,0.050000,8.000000,97.730000
1769719484.627587,0,0.000000,50.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,8.000000,97.750000
1769719484.627587,0,0.000000,50.520000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,97.760000
1769719484.627587,0,0.000000,50.580000,0.000000,0.090000,0.000000,0.000000,0.000000,0.050000,8.000000,97.770000
1769719484.673707,0,0.000000,50.540000,0.000000,0.090000,0.000000,0.000000,0.000000,0.230000,8.000000,97.800000
1769719484.673707,0,0.000000,50.500000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.050000,8.000000,97.800000
1769719484.705348,0,0.000000,50.560000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.050000,8.000000,97.830000
1769719484.705348,0,0.000000,50.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,8.000000,97.830000
1769719484.705348,0,0.000000,50.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.170000,8.000000,97.860000
1769719484.752796,0,0.000000,50.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,97.870000
1769719484.752796,0,0.000000,50.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,97.880000
