epoch,mark,Unused,Ankle Angle,Unused,Measured Torque (R),Unused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1772145133.982978,0,0.000000,40.200000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,22.870000
1772145134.015139,0,0.000000,43.060000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,22.920000
1772145134.031007,0,0.000000,40.310000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,22.930000
1772145134.062405,0,0.000000,40.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,22.950000
1772145134.062405,0,0.000000,40.200000,0.000000,0.050000,0.000000,0.000000,0.000000,0.500000,8.000000,22.950000
1772145134.062405,0,0.000000,40.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,8.000000,22.970000
1772145134.110059,0,0.000000,39.970000,0.000000,0.030000,0.000000,0.000000,0.000000,0.200000,8.000000,23.000000
1772145134.110059,0,0.000000,40.200000,0.000000,0.050000,0.000000,0.000000,0.000000,0.200000,8.000000,23.010000
1772145134.110059,0,0.000000,40.290000,0.000000,0.090000,0.000000,0.000000,0.000000,0.200000,8.000000,23.020000
1772145134.141630,0,0.000000,40.250000,0.000000,0.070000,0.000000,0.000000,0.000000,0.200000,8.000000,23.040000
1772145134.141630,0,0.000000,40.700000,0.000000,0.090000,0.000000,0.000000,0.000000,0.400000,8.000000,23.040000
1772145134.173637,0,0.000000,40.150000,0.000000,0.100000,0.000000,0.000000,0.000000,0.200000,8.000000,23.060000
1772145134.189427,0,0.000000,40.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,8.000000,23.070000
1772145134.205145,0,0.000000,40.180000,0.000000,0.100000,0.000000,0.000000,1.050000,0.200000,8.000000,23.100000
1772145134.236727,0,0.000000,40.180000,0.000000,0.000000,0.000000,0.000000,1.070000,0.400000,8.000000,23.110000
1772145134.252661,0,0.000000,40.400000,0.000000,0.070000,0.000000,0.000000,0.970000,0.000000,8.000000,23.120000
1772145134.252661,0,0.000000,40.110000,0.000000,0.090000,0.000000,0.000000,1.000000,0.200000,8.000000,23.140000
1772145134.284187,0,0.000000,40.220000,0.000000,0.050000,0.000000,0.000000,0.910000,0.000000,8.000000,23.150000
1772145134.284187,0,0.000000,40.040000,0.000000,-0.050000,0.000000,0.000000,0.690000,1.390000,8.000000,23.180000
1772145134.315807,0,0.000000,40.880000,0.000000,0.000000,0.000000,0.000000,0.300000,0.200000,8.000000,23.190000
1772145134.315807,0,0.000000,40.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,8.000000,23.200000
1772145134.334699,0,0.000000,40.330000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.600000,8.000000,23.210000
1772145134.363338,0,0.000000,40.500000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.400000,8.000000,23.230000
1772145134.363338,0,0.000000,40.400000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.800000,8.000000,23.250000
1772145134.388819,0,0.000000,40.180000,0.000000,-0.150000,0.000000,0.000000,0.000000,0.200000,8.000000,23.270000
1772145134.388819,0,0.000000,40.340000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.200000,8.000000,23.280000
1772145134.410901,0,0.000000,40.310000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.400000,8.000000,23.290000
1772145134.442533,0,0.000000,40.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,8.000000,23.300000
1772145134.442533,0,0.000000,40.360000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.400000,8.000000,23.320000
1772145134.458325,0,0.000000,42.000000,0.000000,-0.120000,0.000000,0.000000,0.000000,0.400000,8.000000,23.340000
