epoch,mark,Unused,Ankle Angle,Unused,Measured Torque (R),Unused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1772574843.257219,0,0.000000,48.950000,0.000000,0.000000,0.000000,0.000000,33.900000,3.000000,8.000000,26.140000
1772574843.289114,0,0.000000,46.520000,0.000000,0.050000,0.000000,0.000000,1.330000,0.250000,8.000000,26.170000
1772574843.289114,0,0.000000,44.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,8.000000,26.180000
1772574843.304748,0,0.000000,42.180000,0.000000,0.070000,0.000000,0.000000,0.970000,0.400000,8.000000,26.200000
1772574843.320385,0,0.000000,39.750000,0.000000,0.120000,0.000000,0.000000,1.000000,0.200000,8.000000,26.200000
1772574843.336330,0,0.000000,37.610000,0.000000,0.050000,0.000000,0.000000,1.000000,0.400000,8.000000,26.220000
1772574843.367747,0,0.000000,0.070000,0.000000,0.070000,0.000000,0.000000,1.000000,0.200000,8.000000,26.230000
1772574843.367747,0,0.000000,34.540000,0.000000,0.020000,0.000000,0.000000,1.000000,0.000000,8.000000,26.260000
1772574843.383692,0,0.000000,33.060000,0.000000,0.030000,0.000000,0.000000,0.940000,0.200000,8.000000,26.270000
1772574843.399373,0,0.000000,31.730000,0.000000,0.000000,0.000000,0.000000,0.980000,0.200000,8.000000,26.290000
1772574843.415486,0,0.000000,30.790000,0.000000,0.020000,0.000000,0.000000,0.980000,0.400000,8.000000,26.300000
1772574843.431120,0,0.000000,30.360000,0.000000,0.000000,0.000000,0.000000,0.990000,1.000000,8.000000,26.310000
1772574843.446790,0,0.000000,30.530000,0.000000,-0.030000,0.000000,0.000000,1.000000,0.400000,8.000000,26.340000
1772574843.462429,0,0.000000,31.140000,0.000000,0.020000,0.000000,0.000000,1.000000,0.200000,8.000000,26.350000
1772574843.462429,0,0.000000,32.080000,0.000000,0.030000,0.000000,0.000000,1.000000,0.410000,8.000000,26.370000
1772574843.489412,0,0.000000,33.540000,0.000000,0.020000,0.000000,0.000000,0.980000,0.280000,8.000000,26.370000
1772574843.509618,0,0.000000,34.880000,0.000000,-0.010000,0.000000,0.000000,0.980000,0.410000,8.000000,26.390000
1772574843.525288,0,0.000000,36.590000,0.000000,0.010000,0.000000,0.000000,0.980000,0.280000,8.000000,26.400000
1772574843.525288,0,0.000000,38.740000,0.000000,0.010000,0.000000,0.000000,1.000000,0.140000,8.000000,26.430000
1772574843.541398,0,0.000000,41.520000,0.000000,-0.100000,0.000000,0.000000,0.980000,0.140000,8.000000,26.440000
1772574843.573518,0,0.000000,44.240000,0.000000,0.010000,0.000000,0.000000,0.970000,0.280000,8.000000,26.450000
1772574843.589670,0,0.000000,46.900000,0.000000,-0.050000,0.000000,0.000000,0.910000,0.140000,8.000000,26.460000
1772574843.605046,0,0.000000,49.250000,0.000000,-0.070000,0.000000,0.000000,0.790000,0.410000,8.000000,26.480000
1772574843.620692,0,0.000000,51.270000,0.000000,0.000000,0.000000,0.000000,0.640000,0.410000,8.000000,26.500000
1772574843.636730,0,0.000000,53.330000,0.000000,-0.010000,0.000000,0.000000,0.500000,0.140000,8.000000,26.520000
1772574843.636730,0,0.000000,55.310000,0.000000,0.020000,0.000000,0.000000,0.340000,0.280000,8.000000,26.530000
1772574843.652478,0,0.000000,57.560000,0.000000,-0.050000,0.000000,0.000000,0.120000,0.410000,8.000000,26.540000
1772574843.668141,0,0.000000,59.740000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,26.550000
1772574843.699542,0,0.000000,61.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,8.000000,26.570000
1772574843.715369,0,0.000000,63.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.410000,8.000000,26.590000
1772574843.715369,0,0.000000,64.560000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.410000,8.000000,26.610000
1772574843.731032,0,0.000000,65.440000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.280000,8.000000,26.620000
1772574843.746717,0,0.000000,66.080000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.410000,8.000000,26.630000
1772574843.746717,0,0.000000,66.300000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.280000,8.000000,26.650000
1772574843.778585,0,0.000000,66.440000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.410000,8.000000,26.670000
1772574843.794253,0,0.000000,66.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,8.000000,26.680000
1772574843.810021,0,0.000000,66.180000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.410000,8.000000,26.700000
1772574843.825717,0,0.000000,65.940000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.560000,8.000000,26.710000
1772574843.841767,0,0.000000,65.540000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.140000,8.000000,26.720000
