epoch,mark,PWM Signal,Ankle Angle,Desired Torque (R),Measured Torque (R),Unused,Stance Phase (R),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769638513.821214,0,96.400000,0.000000,0.000000,-0.470000,0.000000,0.000000,1.000000,0.970000,8.000000,57.040000
1769638513.846533,0,55.470000,0.000000,0.000000,-0.330000,0.000000,0.000000,0.990000,0.930000,8.000000,57.040000
1769638513.846533,0,-116.360000,0.000000,0.000000,0.460000,0.000000,0.000000,0.990000,0.890000,8.000000,57.060000
1769638513.846533,0,34.970000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.990000,0.850000,8.000000,57.080000
1769638513.894161,0,54.770000,0.000000,0.000000,-0.250000,0.000000,0.000000,1.000000,0.800000,8.000000,57.090000
1769638513.894161,0,-57.340000,0.000000,0.000000,0.070000,0.000000,0.000000,1.000000,0.740000,8.000000,57.110000
1769638513.911950,0,46.880000,0.000000,0.000000,-0.070000,0.000000,0.000000,1.000000,0.680000,8.000000,57.130000
1769638513.941612,0,31.210000,0.000000,0.000000,-0.110000,0.000000,0.000000,1.000000,0.620000,8.000000,57.130000
1769638513.957253,0,-15.930000,0.000000,0.000000,-0.050000,0.000000,0.000000,1.000000,0.570000,8.000000,57.150000
1769638513.957253,0,-24.120000,0.000000,0.000000,0.050000,0.000000,0.000000,0.990000,0.520000,8.000000,57.160000
1769638513.988899,0,37.380000,0.000000,0.000000,-0.100000,0.000000,0.000000,1.000000,0.490000,8.000000,57.180000
1769638514.020782,0,6.630000,0.000000,0.000000,-0.050000,0.000000,0.000000,1.000000,0.440000,8.000000,57.200000
1769638514.020782,0,1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.410000,8.000000,57.220000
1769638514.036417,0,2.340000,0.000000,0.000000,-0.070000,0.000000,0.000000,1.000000,0.370000,8.000000,57.220000
1769638514.036417,0,16.040000,0.000000,0.000000,-0.100000,0.000000,0.000000,1.000000,0.340000,8.000000,57.250000
1769638514.052181,0,-8.930000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.990000,0.300000,8.000000,57.270000
1769638514.084116,0,13.320000,0.000000,0.000000,-0.020000,0.000000,0.000000,1.000000,0.270000,8.000000,57.270000
1769638514.084116,0,25.400000,0.000000,0.000000,-0.070000,0.000000,0.000000,1.000000,0.230000,8.000000,57.290000
1769638514.099868,0,11.780000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.990000,0.200000,8.000000,57.310000
1769638514.115515,0,2.860000,0.000000,0.000000,-0.070000,0.000000,0.000000,1.000000,0.180000,8.000000,57.310000
1769638514.147255,0,15.210000,0.000000,0.000000,-0.100000,0.000000,0.000000,1.000000,0.150000,8.000000,57.340000
1769638514.147255,0,30.900000,0.000000,0.000000,-0.110000,0.000000,0.000000,1.000000,0.110000,8.000000,57.340000
1769638514.178805,0,18.020000,0.000000,0.000000,-0.090000,0.000000,0.000000,1.000000,0.100000,8.000000,57.360000
1769638514.194546,0,12.140000,0.000000,0.000000,-0.100000,0.000000,0.000000,1.000000,0.070000,8.000000,57.380000
1769638514.194546,0,31.760000,0.000000,0.000000,-0.180000,0.000000,0.000000,0.990000,0.050000,8.000000,57.400000
1769638514.226357,0,9.520000,0.000000,0.000000,-0.110000,0.000000,0.000000,1.000000,0.050000,8.000000,57.400000
1769638514.226357,0,3.160000,0.000000,0.000000,-0.140000,0.000000,0.000000,0.990000,0.020000,8.000000,57.430000
1769638514.242000,0,16.170000,0.000000,0.000000,-0.100000,0.000000,0.000000,1.000000,0.010000,8.000000,57.450000
1769638514.273443,0,-24.870000,0.000000,0.000000,0.030000,0.000000,0.000000,1.000000,0.000000,8.000000,57.450000
1769638514.273443,0,-50.220000,0.000000,0.000000,0.180000,0.000000,0.000000,0.990000,0.000000,8.000000,57.470000
1769638514.296821,0,-23.200000,0.000000,0.000000,0.180000,0.000000,0.000000,0.970000,0.000000,8.000000,57.490000
1769638514.296821,0,-88.040000,0.000000,0.000000,0.400000,0.000000,0.000000,0.940000,0.000000,8.000000,57.500000
1769638514.321496,0,-102.000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.870000,0.000000,8.000000,57.520000
1769638514.336746,0,-124.340000,0.000000,0.000000,0.570000,0.000000,0.000000,0.770000,0.000000,8.000000,57.540000
1769638514.336746,0,-169.750000,0.000000,0.000000,0.790000,0.000000,0.000000,0.620000,0.000000,8.000000,57.540000
1769638514.378373,0,-164.720000,0.000000,0.000000,0.800000,0.000000,0.000000,0.410000,0.000000,8.000000,57.560000
1769638514.378878,0,-253.890000,0.000000,0.000000,1.150000,0.000000,0.000000,0.230000,0.000000,8.000000,57.580000
1769638514.399537,0,325.970000,0.000000,0.000000,1.540000,0.000000,0.000000,0.100000,0.000000,8.000000,57.590000
1769638514.431157,0,-233.500000,0.000000,0.000000,1.440000,0.000000,0.000000,0.030000,0.000000,8.000000,57.610000
1769638514.431157,0,86.010000,0.000000,0.000000,-0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,57.630000
1769638514.456866,0,88.550000,0.000000,0.000000,-0.360000,0.000000,0.000000,0.000000,0.000000,8.000000,57.630000
1769638514.456866,0,274.000000,0.000000,0.000000,-0.750000,0.000000,0.000000,0.000000,0.000000,8.000000,57.650000
1769638514.478909,0,173.610000,0.000000,0.000000,-1.090000,0.000000,0.000000,0.000000,0.000000,8.000000,57.660000
1769638514.478909,0,193.910000,0.000000,0.000000,-1.010000,0.000000,0.000000,0.000000,0.000000,8.000000,57.680000
1769638514.494707,0,78.980000,0.000000,0.000000,-0.610000,0.000000,0.000000,0.000000,0.000000,8.000000,57.700000
1769638514.510489,0,127.260000,0.000000,0.000000,-0.510000,0.000000,0.000000,0.000000,0.000000,8.000000,57.720000
1769638514.526531,0,38.310000,0.000000,0.000000,-0.310000,0.000000,0.000000,0.000000,0.000000,8.000000,57.720000
1769638514.542177,0,-12.760000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,57.750000
1769638514.542177,0,-166.030000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,8.000000,57.750000
1769638514.571726,0,-87.300000,0.000000,0.000000,0.490000,0.000000,0.000000,0.010000,0.000000,8.000000,57.770000
1769638514.589759,0,-132.860000,0.000000,0.000000,0.760000,0.000000,0.000000,0.010000,0.000000,8.000000,57.790000
1769638514.589759,0,-27.250000,0.000000,0.000000,0.250000,0.000000,0.000000,0.010000,0.000000,8.000000,57.810000
1769638514.605422,0,13.890000,0.000000,0.000000,0.020000,0.000000,0.000000,0.010000,0.000000,8.000000,57.810000
1769638514.637356,0,56.250000,0.000000,0.000000,-0.250000,0.000000,0.000000,0.010000,0.000000,8.000000,57.840000
1769638514.637356,0,10.010000,0.000000,0.000000,-0.180000,0.000000,0.000000,0.010000,0.000000,8.000000,57.840000
1769638514.668788,0,9.010000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.010000,0.000000,8.000000,57.860000
1769638514.684435,0,-77.510000,0.000000,0.000000,0.230000,0.000000,0.000000,0.010000,0.000000,8.000000,57.880000
1769638514.684435,0,-73.550000,0.000000,0.000000,0.380000,0.000000,0.000000,0.020000,0.000000,8.000000,57.900000
1769638514.715827,0,-81.010000,0.000000,0.000000,0.430000,0.000000,0.000000,0.020000,0.000000,8.000000,57.900000
1769638514.715827,0,-39.900000,0.000000,0.000000,0.280000,0.000000,0.000000,0.030000,0.000000,8.000000,57.930000
1769638514.731467,0,1.610000,0.000000,0.000000,0.050000,0.000000,0.000000,0.030000,0.000000,8.000000,57.930000
1769638514.762803,0,61.430000,0.000000,0.000000,-0.310000,0.000000,0.000000,0.020000,0.000000,8.000000,57.950000
1769638514.778478,0,100.760000,0.000000,0.000000,-0.380000,0.000000,0.000000,0.020000,0.000000,8.000000,57.970000
1769638514.778478,0,104.690000,0.000000,0.000000,-0.440000,0.000000,0.000000,0.020000,0.000000,8.000000,57.990000
1769638514.794465,0,84.800000,0.000000,0.000000,-0.440000,0.000000,0.000000,0.020000,0.000000,8.000000,58.000000
1769638514.810383,0,63.220000,0.000000,0.000000,-0.370000,0.000000,0.000000,0.020000,0.000000,8.000000,58.020000
1769638514.826086,0,-76.200000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.020000,0.000000,8.000000,58.020000
1769638514.857524,0,139.220000,0.000000,0.000000,2.160000,0.000000,0.000000,0.020000,0.000000,8.000000,58.040000
1769638514.857524,0,134.830000,0.000000,0.000000,0.640000,0.000000,0.000000,0.030000,0.050000,8.000000,58.060000
1769638514.887710,0,-16.030000,0.000000,0.000000,2.350000,0.000000,0.000000,0.030000,0.210000,8.000000,58.080000
1769638514.904868,0,-17.530000,0.000000,0.000000,1.280000,0.000000,0.000000,0.020000,0.430000,8.000000,58.090000
1769638514.904868,0,148.940000,0.000000,0.000000,-0.510000,0.000000,0.000000,0.010000,0.630000,8.000000,58.110000
1769638514.904868,0,144.740000,0.000000,0.000000,-0.680000,0.000000,0.000000,0.020000,0.750000,8.000000,58.110000
1769638514.936400,0,-92.730000,0.000000,0.000000,-3.180000,0.000000,0.000000,0.050000,0.810000,8.000000,58.130000
1769638514.936400,0,306.330000,0.000000,0.000000,-1.790000,0.000000,0.000000,0.100000,0.850000,8.000000,58.150000
1769638514.967998,0,91.340000,0.000000,0.000000,-0.700000,0.000000,0.000000,0.150000,0.910000,8.000000,58.160000
1769638514.967998,0,114.690000,0.000000,0.000000,-0.620000,0.000000,0.000000,0.200000,0.950000,8.000000,58.180000
1769638514.999480,0,66.150000,0.000000,0.000000,-0.430000,0.000000,0.000000,0.230000,0.990000,8.000000,58.200000
1769638515.030866,0,-83.620000,0.000000,0.000000,0.050000,0.000000,0.000000,0.250000,1.000000,8.000000,58.200000
1769638515.046526,0,-302.350000,0.000000,0.000000,1.500000,0.000000,0.000000,0.280000,0.980000,8.000000,58.220000
1769638515.046526,0,131.170000,0.000000,0.000000,-0.210000,0.000000,0.000000,0.300000,0.970000,8.000000,58.240000
1769638515.046526,0,96.050000,0.000000,0.000000,-0.400000,0.000000,0.000000,0.330000,0.930000,8.000000,58.250000
1769638515.077847,0,-0.150000,0.000000,0.000000,-0.370000,0.000000,0.000000,0.340000,0.870000,8.000000,58.270000
1769638515.077847,0,42.680000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.370000,0.800000,8.000000,58.290000
1769638515.109302,0,-3.050000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.380000,0.720000,8.000000,58.290000
1769638515.109302,0,-29.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.400000,0.630000,8.000000,58.310000
1769638515.140672,0,-66.580000,0.000000,0.000000,0.110000,0.000000,0.000000,0.430000,0.560000,8.000000,58.330000
1769638515.172193,0,14.170000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.460000,0.490000,8.000000,58.340000
1769638515.172193,0,25.200000,0.000000,0.000000,-0.140000,0.000000,0.000000,0.490000,0.430000,8.000000,58.360000
1769638515.172193,0,16.170000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.510000,0.370000,8.000000,58.380000
1769638515.204129,0,-1.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.540000,0.310000,8.000000,58.380000
1769638515.204129,0,-2.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570000,0.270000,8.000000,58.400000
1769638515.235535,0,15.630000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.610000,0.230000,8.000000,58.410000
1769638515.235535,0,14.820000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.630000,0.200000,8.000000,58.430000
1769638515.251168,0,0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680000,0.150000,8.000000,58.450000
1769638515.282774,0,1.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,0.120000,8.000000,58.470000
1769638515.282774,0,12.520000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.750000,0.100000,8.000000,58.470000
1769638515.282774,0,19.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.770000,0.070000,8.000000,58.500000
1769638515.314294,0,3.110000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.810000,0.050000,8.000000,58.500000
1769638515.345724,0,-23.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.830000,0.050000,8.000000,58.520000
1769638515.345724,0,-6.510000,0.000000,0.000000,0.020000,0.000000,0.000000,0.870000,0.030000,8.000000,58.540000
1769638515.377140,0,46.060000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.880000,0.020000,8.000000,58.560000
1769638515.377140,0,2.950000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.920000,0.010000,8.000000,58.560000
1769638515.408676,0,49.400000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.930000,0.010000,8.000000,58.590000
1769638515.424388,0,38.500000,0.000000,0.000000,-0.170000,0.000000,0.000000,0.950000,0.000000,8.000000,58.610000
1769638515.424388,0,6.460000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.950000,0.000000,8.000000,58.610000
1769638515.456132,0,-54.060000,0.000000,0.000000,0.150000,0.000000,0.000000,0.940000,0.000000,8.000000,58.630000
1769638515.456132,0,-96.430000,0.000000,0.000000,0.370000,0.000000,0.000000,0.940000,0.000000,8.000000,58.650000
1769638515.487566,0,-92.510000,0.000000,0.000000,0.460000,0.000000,0.000000,0.890000,0.000000,8.000000,58.660000
1769638515.487566,0,-129.910000,0.000000,0.000000,0.620000,0.000000,0.000000,0.810000,0.000000,8.000000,58.680000
1769638515.503513,0,-204.500000,0.000000,0.000000,0.950000,0.000000,0.000000,0.680000,0.000000,8.000000,58.700000
1769638515.503513,0,-202.350000,0.000000,0.000000,0.890000,0.000000,0.000000,0.500000,0.000000,8.000000,58.700000
1769638515.535245,0,-237.770000,0.000000,0.000000,1.130000,0.000000,0.000000,0.310000,0.000000,8.000000,58.720000
1769638515.535245,0,-198.990000,0.000000,0.000000,1.040000,0.000000,0.000000,0.150000,0.000000,8.000000,58.740000
1769638515.572885,0,90.690000,0.000000,0.000000,-0.140000,0.000000,0.000000,0.090000,0.000000,8.000000,58.750000
1769638515.572885,0,84.050000,0.000000,0.000000,-0.370000,0.000000,0.000000,0.050000,0.000000,8.000000,58.770000
1769638515.598062,0,315.070000,0.000000,0.000000,-1.040000,0.000000,0.000000,0.030000,0.000000,8.000000,58.790000
1769638515.598062,0,197.050000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.020000,0.000000,8.000000,58.790000
1769638515.629393,0,161.740000,0.000000,0.000000,-1.040000,0.000000,0.000000,0.000000,0.000000,8.000000,58.810000
1769638515.629393,0,90.410000,0.000000,0.000000,-0.560000,0.000000,0.000000,0.000000,0.000000,8.000000,58.830000
1769638515.660773,0,75.580000,0.000000,0.000000,-0.400000,0.000000,0.000000,0.000000,0.000000,8.000000,58.840000
1769638515.660773,0,38.490000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.010000,0.000000,8.000000,58.860000
1769638515.692119,0,-161.470000,0.000000,0.000000,0.520000,0.000000,0.000000,0.010000,0.000000,8.000000,58.880000
1769638515.692119,0,-66.660000,0.000000,0.000000,0.470000,0.000000,0.000000,0.020000,0.000000,8.000000,58.880000
1769638515.707874,0,-96.580000,0.000000,0.000000,0.520000,0.000000,0.000000,0.020000,0.000000,8.000000,58.900000
1769638515.707874,0,-51.380000,0.000000,0.000000,0.380000,0.000000,0.000000,0.030000,0.000000,8.000000,58.910000
1769638515.739610,0,-15.960000,0.000000,0.000000,0.070000,0.000000,0.000000,0.030000,0.000000,8.000000,58.930000
1769638515.771127,0,39.130000,0.000000,0.000000,-0.090000,0.000000,0.000000,0.030000,0.000000,8.000000,58.950000
1769638515.802710,0,27.060000,0.000000,0.000000,-0.120000,0.000000,0.000000,0.020000,0.000000,8.000000,58.970000
1769638515.802710,0,2.550000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.020000,0.000000,8.000000,58.990000
1769638515.802710,0,-29.430000,0.000000,0.000000,0.100000,0.000000,0.000000,0.030000,0.000000,8.000000,59.000000
1769638515.834104,0,-67.690000,0.000000,0.000000,0.250000,0.000000,0.000000,0.030000,0.000000,8.000000,59.020000
1769638515.849946,0,-76.860000,0.000000,0.000000,0.300000,0.000000,0.000000,0.030000,0.000000,8.000000,59.020000
1769638515.849946,0,-14.310000,0.000000,0.000000,0.150000,0.000000,0.000000,0.050000,0.000000,8.000000,59.040000
1769638515.881706,0,-78.560000,0.000000,0.000000,0.370000,0.000000,0.000000,0.050000,0.000000,8.000000,59.060000
1769638515.881706,0,-57.310000,0.000000,0.000000,0.370000,0.000000,0.000000,0.050000,0.000000,8.000000,59.080000
1769638515.912794,0,-5.380000,0.000000,0.000000,0.180000,0.000000,0.000000,0.050000,0.000000,8.000000,59.090000
1769638515.912794,0,45.540000,0.000000,0.000000,-0.140000,0.000000,0.000000,0.050000,0.000000,8.000000,59.110000
1769638515.912794,0,78.310000,0.000000,0.000000,-0.310000,0.000000,0.000000,0.030000,0.000000,8.000000,59.110000
1769638515.928426,0,74.260000,0.000000,0.000000,-0.400000,0.000000,0.000000,0.030000,0.000000,8.000000,59.130000
1769638515.960338,0,90.620000,0.000000,0.000000,-0.430000,0.000000,0.000000,0.030000,0.000000,8.000000,59.150000
1769638515.960338,0,84.810000,0.000000,0.000000,-0.440000,0.000000,0.000000,0.030000,0.000000,8.000000,59.160000
1769638515.976028,0,4.210000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.030000,0.000000,8.000000,59.180000
1769638516.007541,0,189.440000,0.000000,0.000000,1.820000,0.000000,0.000000,0.020000,0.000000,8.000000,59.200000
1769638516.007541,0,-71.180000,0.000000,0.000000,0.750000,0.000000,0.000000,0.030000,0.070000,8.000000,59.200000
1769638516.023235,0,131.520000,0.000000,0.000000,2.270000,0.000000,0.000000,0.020000,0.330000,8.000000,59.220000
1769638516.023235,0,107.550000,0.000000,0.000000,0.340000,0.000000,0.000000,0.010000,0.610000,8.000000,59.240000
1769638516.054856,0,154.160000,0.000000,0.000000,-0.640000,0.000000,0.000000,0.020000,0.820000,8.000000,59.250000
1769638516.073381,0,252.740000,0.000000,0.000000,-2.890000,0.000000,0.000000,0.050000,0.920000,8.000000,59.270000
1769638516.102289,0,-278.510000,0.000000,0.000000,-2.060000,0.000000,0.000000,0.090000,0.950000,8.000000,59.290000
1769638516.102289,0,197.020000,0.000000,0.000000,-1.290000,0.000000,0.000000,0.140000,0.970000,8.000000,59.290000
1769638516.118180,0,129.390000,0.000000,0.000000,-0.660000,0.000000,0.000000,0.180000,0.990000,8.000000,59.310000
1769638516.134144,0,89.790000,0.000000,0.000000,-0.560000,0.000000,0.000000,0.230000,1.000000,8.000000,59.340000
1769638516.149900,0,63.840000,0.000000,0.000000,-0.370000,0.000000,0.000000,0.270000,0.990000,8.000000,59.340000
1769638516.181432,0,102.310000,0.000000,0.000000,1.820000,0.000000,0.000000,0.280000,0.980000,8.000000,59.360000
1769638516.197065,0,48.720000,0.000000,0.000000,0.570000,0.000000,0.000000,0.310000,0.950000,8.000000,59.380000
1769638516.197065,0,98.200000,0.000000,0.000000,-0.400000,0.000000,0.000000,0.340000,0.930000,8.000000,59.400000
1769638516.197065,0,119.330000,0.000000,0.000000,-0.460000,0.000000,0.000000,0.340000,0.880000,8.000000,59.400000
1769638516.228612,0,66.020000,0.000000,0.000000,-0.430000,0.000000,0.000000,0.370000,0.830000,8.000000,59.430000
1769638516.244378,0,-4.920000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.370000,0.770000,8.000000,59.430000
1769638516.260417,0,-63.240000,0.000000,0.000000,0.120000,0.000000,0.000000,0.400000,0.700000,8.000000,59.450000
1769638516.276084,0,-22.130000,0.000000,0.000000,0.270000,0.000000,0.000000,0.410000,0.630000,8.000000,59.470000
1769638516.307866,0,41.650000,0.000000,0.000000,-0.150000,0.000000,0.000000,0.430000,0.570000,8.000000,59.490000
1769638516.307866,0,-11.640000,0.000000,0.000000,-0.110000,0.000000,0.000000,0.460000,0.510000,8.000000,59.500000
1769638516.323585,0,16.840000,0.000000,0.000000,-0.090000,0.000000,0.000000,0.490000,0.470000,8.000000,59.520000
1769638516.357107,0,27.720000,0.000000,0.000000,-0.120000,0.000000,0.000000,0.500000,0.430000,8.000000,59.520000
1769638516.357107,0,18.460000,0.000000,0.000000,-0.150000,0.000000,0.000000,0.540000,0.380000,8.000000,59.540000
1769638516.357107,0,7.880000,0.000000,0.000000,-0.110000,0.000000,0.000000,0.560000,0.340000,8.000000,59.560000
1769638516.386625,0,24.470000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.600000,0.310000,8.000000,59.580000
1769638516.404835,0,38.560000,0.000000,0.000000,-0.090000,0.000000,0.000000,0.620000,0.270000,8.000000,59.590000
1769638516.433378,0,-18.420000,0.000000,0.000000,0.070000,0.000000,0.000000,0.660000,0.230000,8.000000,59.610000
1769638516.433378,0,-34.880000,0.000000,0.000000,0.070000,0.000000,0.000000,0.690000,0.200000,8.000000,59.610000
1769638516.449165,0,59.180000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.740000,0.170000,8.000000,59.630000
1769638516.449165,0,9.380000,0.000000,0.000000,-0.180000,0.000000,0.000000,0.770000,0.140000,8.000000,59.650000
1769638516.480747,0,3.270000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.820000,0.110000,8.000000,59.660000
1769638516.498358,0,-11.070000,0.000000,0.000000,0.010000,0.000000,0.000000,0.870000,0.090000,8.000000,59.680000
1769638516.498358,0,27.400000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.910000,0.070000,8.000000,59.700000
1769638516.528300,0,16.430000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.940000,0.050000,8.000000,59.720000
1769638516.528300,0,25.310000,0.000000,0.000000,-0.140000,0.000000,0.000000,0.980000,0.030000,8.000000,59.720000
1769638516.553090,0,12.010000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.980000,0.020000,8.000000,59.750000
1769638516.575777,0,-2.500000,0.000000,0.000000,-0.090000,0.000000,0.000000,1.000000,0.010000,8.000000,59.750000
1769638516.575777,0,-4.940000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.990000,0.010000,8.000000,59.770000
1769638516.607301,0,-52.700000,0.000000,0.000000,0.230000,0.000000,0.000000,0.990000,0.000000,8.000000,59.790000
1769638516.607301,0,-22.770000,0.000000,0.000000,0.200000,0.000000,0.000000,0.970000,0.000000,8.000000,59.810000
1769638516.627142,0,-65.450000,0.000000,0.000000,0.270000,0.000000,0.000000,0.950000,0.000000,8.000000,59.810000
1769638516.654771,0,-78.010000,0.000000,0.000000,0.370000,0.000000,0.000000,0.920000,0.000000,8.000000,59.840000
1769638516.654771,0,-101.150000,0.000000,0.000000,0.430000,0.000000,0.000000,0.860000,0.000000,8.000000,59.840000
1769638516.670430,0,-171.190000,0.000000,0.000000,0.770000,0.000000,0.000000,0.730000,0.000000,8.000000,59.860000
1769638516.670430,0,-245.140000,0.000000,0.000000,1.030000,0.000000,0.000000,0.560000,0.000000,8.000000,59.880000
1769638516.702479,0,-318.420000,0.000000,0.000000,1.450000,0.000000,0.000000,0.370000,0.000000,8.000000,59.900000
1769638516.702479,0,293.350000,0.000000,0.000000,1.730000,0.000000,0.000000,0.210000,0.000000,8.000000,59.900000
1769638516.718168,0,310.520000,0.000000,0.000000,1.860000,0.000000,0.000000,0.110000,0.000000,8.000000,59.930000
1769638516.750316,0,23.290000,0.000000,0.000000,0.120000,0.000000,0.000000,0.070000,0.000000,8.000000,59.930000
1769638516.750316,0,82.520000,0.000000,0.000000,-0.310000,0.000000,0.000000,0.050000,0.000000,8.000000,59.950000
1769638516.781628,0,99.660000,0.000000,0.000000,-0.400000,0.000000,0.000000,0.030000,0.000000,8.000000,59.970000
1769638516.797355,0,255.190000,0.000000,0.000000,-1.320000,0.000000,0.000000,0.020000,0.000000,8.000000,59.990000
1769638516.797355,0,150.300000,0.000000,0.000000,-0.800000,0.000000,0.000000,0.010000,0.000000,8.000000,60.000000
1769638516.828352,0,122.770000,0.000000,0.000000,-0.680000,0.000000,0.000000,0.000000,0.000000,8.000000,60.020000
1769638516.828352,0,104.980000,0.000000,0.000000,-0.510000,0.000000,0.000000,0.000000,0.000000,8.000000,60.020000
1769638516.860029,0,127.760000,0.000000,0.000000,-0.440000,0.000000,0.000000,0.010000,0.000000,8.000000,60.040000
1769638516.860029,0,50.180000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.010000,0.000000,8.000000,60.060000
1769638516.875672,0,-167.080000,0.000000,0.000000,0.640000,0.000000,0.000000,0.010000,0.000000,8.000000,60.080000
1769638516.875672,0,-38.860000,0.000000,0.000000,0.200000,0.000000,0.000000,0.010000,0.000000,8.000000,60.090000
1769638516.910188,0,-52.060000,0.000000,0.000000,0.380000,0.000000,0.000000,0.020000,0.000000,8.000000,60.110000
1769638516.923064,0,-41.270000,0.000000,0.000000,0.340000,0.000000,0.000000,0.020000,0.000000,8.000000,60.130000
1769638516.939052,0,-31.480000,0.000000,0.000000,0.170000,0.000000,0.000000,0.020000,0.000000,8.000000,60.130000
1769638516.954933,0,-10.970000,0.000000,0.000000,0.010000,0.000000,0.000000,0.020000,0.000000,8.000000,60.150000
1769638516.986553,0,18.710000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.020000,0.000000,8.000000,60.160000
1769638516.986553,0,-39.950000,0.000000,0.000000,0.140000,0.000000,0.000000,0.020000,0.000000,8.000000,60.180000
1769638517.002216,0,-48.490000,0.000000,0.000000,0.180000,0.000000,0.000000,0.030000,0.000000,8.000000,60.200000
1769638517.002216,0,-54.040000,0.000000,0.000000,0.230000,0.000000,0.000000,0.030000,0.000000,8.000000,60.220000
