epoch,mark,PWM Signal,Ankle Angle,Desired Torque (R),Measured Torque (R),Ankle Angle,Stance Phase (R),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1770140617.279680,0,0.000000,0.000000,0.000000,0.940000,1.610000,0.000000,0.970000,0.000000,8.000000,29.690000
1770140617.295675,0,0.000000,0.000000,0.000000,1.080000,1.770000,0.000000,1.000000,0.000000,8.000000,29.700000
1770140617.327334,0,0.000000,0.000000,0.000000,0.940000,1.770000,0.000000,1.010000,0.000000,8.000000,29.710000
1770140617.327334,0,0.000000,0.000000,0.000000,1.140000,2.090000,0.000000,1.000000,0.000000,8.000000,29.720000
1770140617.342976,0,0.000000,0.000000,0.000000,1.170000,2.140000,0.000000,0.980000,0.000000,8.000000,29.750000
1770140617.358835,0,0.000000,0.000000,0.000000,1.330000,2.630000,0.000000,0.910000,0.000000,8.000000,29.770000
1770140617.390669,0,0.000000,0.000000,0.000000,1.570000,3.000000,0.000000,0.860000,0.000000,8.000000,29.780000
1770140617.406529,0,0.000000,0.000000,0.000000,1.550000,3.460000,0.000000,0.810000,0.000000,8.000000,29.790000
1770140617.422501,0,0.000000,0.000000,0.000000,1.610000,3.880000,0.000000,0.810000,0.000000,8.000000,29.800000
1770140617.438285,0,0.000000,0.000000,0.000000,1.620000,4.340000,0.000000,0.860000,0.000000,8.000000,29.820000
1770140617.454168,0,0.000000,0.000000,0.000000,1.690000,4.940000,0.000000,0.880000,0.000000,8.000000,29.840000
1770140617.454168,0,0.000000,0.000000,0.000000,1.700000,5.230000,0.000000,0.890000,0.000000,8.000000,29.860000
1770140617.475358,0,0.000000,0.000000,0.000000,1.730000,6.280000,0.000000,0.950000,0.000000,8.000000,29.870000
1770140617.501500,0,0.000000,0.000000,0.000000,1.730000,6.900000,0.000000,0.980000,0.000000,8.000000,29.880000
1770140617.501500,0,0.000000,0.000000,0.000000,1.750000,7.590000,0.000000,0.930000,0.000000,8.000000,29.890000
1770140617.517206,0,0.000000,0.000000,0.000000,1.750000,8.470000,0.000000,0.830000,0.000000,8.000000,29.920000
1770140617.532856,0,0.000000,0.000000,0.000000,1.770000,9.140000,0.000000,0.790000,0.000000,8.000000,29.930000
1770140617.564630,0,0.000000,0.000000,0.000000,1.710000,9.970000,0.000000,0.770000,0.000000,8.000000,29.950000
1770140617.564630,0,0.000000,0.000000,0.000000,1.720000,10.750000,0.000000,0.760000,0.000000,8.000000,29.950000
1770140617.580399,0,0.000000,0.000000,0.000000,1.630000,11.650000,0.000000,0.620000,0.000000,8.000000,29.970000
1770140617.596048,0,0.000000,0.000000,0.000000,1.540000,12.210000,0.000000,0.400000,0.000000,8.000000,30.000000
1770140617.612121,0,0.000000,0.000000,0.000000,1.320000,13.140000,0.000000,0.180000,0.000000,8.000000,30.010000
1770140617.637390,0,0.000000,0.000000,0.000000,1.370000,14.000000,0.000000,0.000000,0.000000,8.000000,30.020000
1770140617.637390,0,0.000000,0.000000,0.000000,1.340000,14.930000,0.000000,0.000000,0.660000,8.000000,30.040000
1770140617.643881,0,0.000000,0.000000,0.000000,1.340000,16.180000,0.000000,0.000000,0.000000,8.000000,30.050000
1770140617.659529,0,0.000000,0.000000,0.000000,1.230000,16.840000,0.000000,0.000000,0.000000,8.000000,30.060000
1770140617.690840,0,0.000000,0.000000,0.000000,1.170000,18.010000,0.000000,0.000000,0.000000,8.000000,30.090000
1770140617.706889,0,0.000000,0.000000,0.000000,1.080000,18.440000,0.000000,0.000000,0.000000,8.000000,30.100000
1770140617.706889,0,0.000000,0.000000,0.000000,1.080000,19.130000,0.000000,0.000000,0.000000,8.000000,30.120000
1770140617.725430,0,0.000000,0.000000,0.000000,1.040000,20.010000,0.000000,0.000000,0.660000,8.000000,30.120000
1770140617.738940,0,0.000000,0.000000,0.000000,0.910000,20.810000,0.000000,0.000000,0.000000,8.000000,30.140000
1770140617.754731,0,0.000000,0.000000,0.000000,0.830000,21.600000,0.000000,0.000000,0.000000,8.000000,30.150000
1770140617.770667,0,0.000000,0.000000,0.000000,0.660000,22.310000,0.000000,0.000000,0.000000,8.000000,30.180000
1770140617.786471,0,0.000000,0.000000,0.000000,0.550000,23.110000,0.000000,0.000000,0.000000,8.000000,30.190000
1770140617.818190,0,0.000000,0.000000,0.000000,0.430000,23.700000,0.000000,0.000000,0.000000,8.000000,30.200000
1770140617.834073,0,0.000000,0.000000,0.000000,0.440000,24.310000,0.000000,0.000000,0.000000,8.000000,30.220000
1770140617.834073,0,0.000000,0.000000,0.000000,0.400000,25.090000,0.000000,0.000000,0.000000,8.000000,30.230000
1770140617.850002,0,0.000000,0.000000,0.000000,0.360000,25.600000,0.000000,0.000000,0.000000,8.000000,30.260000
1770140617.865670,0,0.000000,0.000000,0.000000,0.340000,26.110000,0.000000,0.000000,0.000000,8.000000,30.270000
1770140617.881544,0,0.000000,0.000000,0.000000,0.380000,26.630000,0.000000,0.000000,0.000000,8.000000,30.290000
1770140617.897209,0,0.000000,0.000000,0.000000,0.380000,27.020000,0.000000,0.000000,0.000000,8.000000,30.290000
1770140617.913282,0,0.000000,0.000000,0.000000,0.460000,27.510000,0.000000,0.000000,0.000000,8.000000,30.310000
1770140617.913282,0,0.000000,0.000000,0.000000,0.380000,27.970000,0.000000,0.000000,0.000000,8.000000,30.320000
1770140617.929368,0,0.000000,0.000000,0.000000,0.540000,28.390000,0.000000,0.000000,0.000000,8.000000,30.350000
1770140617.961125,0,0.000000,0.000000,0.000000,0.600000,28.930000,0.000000,0.000000,0.000000,8.000000,30.360000
1770140617.976816,0,0.000000,0.000000,0.000000,0.750000,29.370000,0.000000,0.000000,0.000000,8.000000,30.370000
1770140617.992817,0,0.000000,0.000000,0.000000,0.850000,29.780000,0.000000,0.000000,0.000000,8.000000,30.380000
1770140618.008532,0,0.000000,0.000000,0.000000,0.920000,30.270000,0.000000,0.000000,0.000000,8.000000,30.400000
1770140618.024546,0,0.000000,0.000000,0.000000,1.000000,30.780000,0.000000,0.000000,0.000000,8.000000,30.420000
1770140618.024546,0,0.000000,0.000000,0.000000,1.080000,31.270000,0.000000,0.000000,0.000000,8.000000,30.440000
1770140618.040662,0,0.000000,0.000000,0.000000,1.160000,31.670000,0.000000,0.000000,0.000000,8.000000,30.450000
1770140618.072412,0,0.000000,0.000000,0.000000,1.170000,32.250000,0.000000,0.000000,0.330000,8.000000,30.460000
1770140618.088391,0,0.000000,0.000000,0.000000,1.250000,32.930000,0.000000,0.000000,0.000000,8.000000,30.470000
1770140618.088391,0,0.000000,0.000000,0.000000,1.370000,33.560000,0.000000,0.000000,0.000000,8.000000,30.500000
1770140618.104036,0,0.000000,0.000000,0.000000,1.380000,34.110000,0.000000,0.000000,0.000000,8.000000,30.510000
1770140618.119814,0,0.000000,0.000000,0.000000,1.420000,34.840000,0.000000,0.000000,0.000000,8.000000,30.530000
1770140618.151779,0,0.000000,0.000000,0.000000,1.330000,35.540000,0.000000,0.000000,0.000000,8.000000,30.540000
1770140618.167727,0,0.000000,0.000000,0.000000,1.250000,36.220000,0.000000,0.000000,0.000000,8.000000,30.550000
1770140618.167727,0,0.000000,0.000000,0.000000,1.250000,36.860000,0.000000,0.000000,0.000000,8.000000,30.560000
1770140618.183752,0,0.000000,0.000000,0.000000,1.080000,37.490000,0.000000,0.000000,0.660000,8.000000,30.590000
1770140618.215441,0,0.000000,0.000000,0.000000,0.990000,38.130000,0.000000,0.000000,0.000000,8.000000,30.600000
1770140618.231353,0,0.000000,0.000000,0.000000,0.870000,38.930000,0.000000,0.000000,0.000000,8.000000,30.620000
1770140618.231353,0,0.000000,0.000000,0.000000,0.830000,39.500000,0.000000,0.000000,0.000000,8.000000,30.620000
1770140618.247128,0,0.000000,0.000000,0.000000,0.700000,40.250000,0.000000,0.000000,0.000000,8.000000,30.640000
1770140618.263225,0,0.000000,0.000000,0.000000,0.660000,40.900000,0.000000,0.000000,0.000000,8.000000,30.650000
1770140618.278948,0,0.000000,0.000000,0.000000,0.560000,41.590000,0.000000,0.000000,0.000000,8.000000,30.680000
1770140618.294956,0,0.000000,0.000000,0.000000,0.500000,42.080000,0.000000,0.000000,0.000000,8.000000,30.690000
1770140618.310595,0,0.000000,0.000000,0.000000,0.440000,42.700000,0.000000,0.000000,0.000000,8.000000,30.700000
1770140618.326426,0,0.000000,0.000000,0.000000,0.370000,43.040000,0.000000,0.000000,0.000000,8.000000,30.710000
1770140618.342527,0,0.000000,0.000000,0.000000,0.280000,43.750000,0.000000,0.000000,0.200000,8.000000,30.730000
1770140618.342527,0,0.000000,0.000000,0.000000,0.210000,44.090000,0.000000,0.000000,0.000000,8.000000,30.750000
1770140618.358493,0,0.000000,0.000000,0.000000,0.250000,44.630000,0.000000,0.000000,0.000000,8.000000,30.770000
1770140618.390187,0,0.000000,0.000000,0.000000,0.100000,45.090000,0.000000,0.000000,0.000000,8.000000,30.790000
1770140618.390187,0,0.000000,0.000000,0.000000,0.090000,45.340000,0.000000,0.000000,0.000000,8.000000,30.790000
1770140618.422182,0,0.000000,0.000000,0.000000,0.100000,45.410000,0.000000,0.000000,0.000000,8.000000,30.810000
1770140618.422182,0,0.000000,0.000000,0.000000,0.070000,45.750000,0.000000,0.000000,0.000000,8.000000,30.820000
1770140618.438071,0,0.000000,0.000000,0.000000,0.000000,46.080000,0.000000,0.000000,0.000000,8.000000,30.850000
1770140618.453879,0,0.000000,0.000000,0.000000,0.100000,46.290000,0.000000,0.000000,0.000000,8.000000,30.860000
1770140618.476093,0,0.000000,0.000000,0.000000,-0.100000,46.270000,0.000000,0.000000,0.000000,8.000000,30.870000
1770140618.485413,0,0.000000,0.000000,0.000000,0.000000,46.250000,0.000000,0.000000,0.000000,8.000000,30.880000
1770140618.517178,0,0.000000,0.000000,0.000000,-0.050000,46.250000,0.000000,0.000000,0.000000,8.000000,30.900000
1770140618.517178,0,0.000000,0.000000,0.000000,-0.050000,46.270000,0.000000,0.000000,0.000000,8.000000,30.920000
1770140618.533301,0,0.000000,0.000000,0.000000,-0.100000,46.130000,0.000000,0.000000,0.000000,8.000000,30.940000
1770140618.549398,0,0.000000,0.000000,0.000000,-0.150000,45.660000,0.000000,0.000000,0.200000,8.000000,30.950000
1770140618.565311,0,0.000000,0.000000,0.000000,-0.410000,44.950000,0.000000,0.000000,0.000000,8.000000,30.960000
1770140618.581183,0,0.000000,0.000000,0.000000,-0.730000,44.740000,0.000000,0.000000,0.000000,8.000000,30.970000
1770140618.596835,0,0.000000,0.000000,0.000000,-0.500000,44.810000,0.000000,0.000000,0.000000,8.000000,31.000000
1770140618.596835,0,0.000000,0.000000,0.000000,-0.680000,44.740000,0.000000,0.000000,0.000000,8.000000,31.010000
1770140618.612768,0,0.000000,0.000000,0.000000,-0.770000,44.520000,0.000000,0.000000,0.000000,8.000000,31.030000
1770140618.628812,0,0.000000,0.000000,0.000000,-0.820000,44.660000,0.000000,0.000000,0.000000,8.000000,31.040000
1770140618.660328,0,0.000000,0.000000,0.000000,-0.890000,44.290000,0.000000,0.000000,0.000000,8.000000,31.050000
1770140618.676083,0,0.000000,0.000000,0.000000,-0.930000,44.380000,0.000000,0.000000,0.100000,8.000000,31.060000
1770140618.676083,0,0.000000,0.000000,0.000000,-0.980000,44.090000,0.000000,0.000000,0.000000,8.000000,31.090000
1770140618.707805,0,0.000000,0.000000,0.000000,-0.990000,44.130000,0.000000,0.000000,0.000000,8.000000,31.110000
1770140618.707805,0,0.000000,0.000000,0.000000,-1.070000,43.950000,0.000000,0.000000,0.000000,8.000000,31.120000
1770140618.739545,0,0.000000,0.000000,0.000000,-1.000000,43.750000,0.000000,0.000000,0.000000,8.000000,31.130000
1770140618.739545,0,0.000000,0.000000,0.000000,-1.050000,43.500000,0.000000,0.000000,0.000000,8.000000,31.140000
1770140618.755627,0,0.000000,0.000000,0.000000,-1.120000,43.290000,0.000000,0.000000,0.000000,8.000000,31.170000
1770140618.787394,0,0.000000,0.000000,0.000000,-1.090000,43.060000,0.000000,0.000000,0.000000,8.000000,31.180000
1770140618.803241,0,0.000000,0.000000,0.000000,-1.120000,42.770000,0.000000,0.000000,0.000000,8.000000,31.200000
1770140618.803241,0,0.000000,0.000000,0.000000,-1.150000,42.500000,0.000000,0.000000,0.000000,8.000000,31.200000
1770140618.819151,0,0.000000,0.000000,0.000000,-1.160000,42.250000,0.000000,0.000000,0.000000,8.000000,31.220000
1770140618.834968,0,0.000000,0.000000,0.000000,-1.320000,41.950000,0.000000,0.000000,0.000000,8.000000,31.230000
1770140618.850768,0,0.000000,0.000000,0.000000,-1.240000,41.560000,0.000000,0.000000,0.000000,8.000000,31.260000
1770140618.882756,0,0.000000,0.000000,0.000000,-1.260000,40.630000,0.000000,0.000000,0.000000,8.000000,31.270000
1770140618.898833,0,0.000000,0.000000,0.000000,-1.340000,40.680000,0.000000,0.000000,0.000000,8.000000,31.290000
1770140618.898833,0,0.000000,0.000000,0.000000,-1.260000,40.150000,0.000000,0.000000,0.000000,8.000000,31.290000
1770140618.924158,0,0.000000,0.000000,0.000000,-1.290000,39.950000,0.000000,0.000000,0.000000,8.000000,31.310000
1770140618.931354,0,0.000000,0.000000,0.000000,-1.140000,39.520000,0.000000,0.000000,0.000000,8.000000,31.320000
1770140618.946191,0,0.000000,0.000000,0.000000,-1.110000,38.910000,0.000000,0.000000,0.000000,8.000000,31.350000
1770140618.946191,0,0.000000,0.000000,0.000000,-1.080000,38.650000,0.000000,0.000000,0.000000,8.000000,31.360000
1770140618.976581,0,0.000000,0.000000,0.000000,-1.100000,38.220000,0.000000,0.000000,0.000000,8.000000,31.370000
1770140618.994094,0,0.000000,0.000000,0.000000,-1.110000,37.750000,0.000000,0.000000,0.000000,8.000000,31.380000
1770140619.009820,0,0.000000,0.000000,0.000000,-1.120000,37.200000,0.000000,0.000000,0.000000,8.000000,31.400000
1770140619.009820,0,0.000000,0.000000,0.000000,-1.160000,36.790000,0.000000,0.000000,0.000000,8.000000,31.420000
1770140619.025757,0,0.000000,0.000000,0.000000,-1.230000,36.290000,0.000000,0.000000,0.200000,8.000000,31.440000
1770140619.057566,0,0.000000,0.000000,0.000000,-1.150000,35.810000,0.000000,0.000000,0.000000,8.000000,31.450000
1770140619.057566,0,0.000000,0.000000,0.000000,-1.190000,35.470000,0.000000,0.000000,0.000000,8.000000,31.460000
1770140619.073620,0,0.000000,0.000000,0.000000,-1.200000,34.910000,0.000000,0.000000,0.000000,8.000000,31.480000
1770140619.089432,0,0.000000,0.000000,0.000000,-1.130000,34.330000,0.000000,0.000000,0.000000,8.000000,31.500000
1770140619.105370,0,0.000000,0.000000,0.000000,-1.190000,33.950000,0.000000,0.000000,0.000000,8.000000,31.510000
1770140619.137367,0,0.000000,0.000000,0.000000,-1.230000,33.400000,0.000000,0.000000,0.000000,8.000000,31.530000
1770140619.157990,0,0.000000,0.000000,0.000000,-1.250000,32.630000,0.000000,0.000000,0.000000,8.000000,31.540000
1770140619.157990,0,0.000000,0.000000,0.000000,-1.260000,32.360000,0.000000,0.000000,0.000000,8.000000,31.550000
1770140619.168289,0,0.000000,0.000000,0.000000,-1.300000,31.810000,0.000000,0.000000,0.000000,8.000000,31.560000
1770140619.184143,0,0.000000,0.000000,0.000000,-1.320000,31.220000,0.000000,0.000000,0.000000,8.000000,31.590000
1770140619.200179,0,0.000000,0.000000,0.000000,-1.280000,30.640000,0.000000,0.000000,0.000000,8.000000,31.600000
1770140619.215925,0,0.000000,0.000000,0.000000,-1.330000,30.180000,0.000000,0.000000,0.000000,8.000000,31.620000
1770140619.231652,0,0.000000,0.000000,0.000000,-1.330000,29.560000,0.000000,0.000000,0.000000,8.000000,31.620000
1770140619.231652,0,0.000000,0.000000,0.000000,-1.300000,29.250000,0.000000,0.000000,0.000000,8.000000,31.640000
1770140619.263462,0,0.000000,0.000000,0.000000,-1.290000,28.390000,0.000000,0.000000,0.000000,8.000000,31.650000
1770140619.279114,0,0.000000,0.000000,0.000000,-1.350000,27.850000,0.000000,0.000000,0.000000,8.000000,31.680000
1770140619.295183,0,0.000000,0.000000,0.000000,-1.350000,27.270000,0.000000,0.000000,0.000000,8.000000,31.690000
1770140619.295183,0,0.000000,0.000000,0.000000,-1.340000,26.700000,0.000000,0.000000,0.000000,8.000000,31.700000
1770140619.327074,0,0.000000,0.000000,0.000000,-1.340000,26.110000,0.000000,0.000000,0.000000,8.000000,31.720000
1770140619.343069,0,0.000000,0.000000,0.000000,-1.240000,25.510000,0.000000,0.000000,0.000000,8.000000,31.730000
1770140619.358747,0,0.000000,0.000000,0.000000,-1.320000,24.950000,0.000000,0.000000,0.000000,8.000000,31.760000
1770140619.358747,0,0.000000,0.000000,0.000000,-1.300000,24.260000,0.000000,0.000000,0.000000,8.000000,31.770000
1770140619.391030,0,0.000000,0.000000,0.000000,-1.240000,23.620000,0.000000,0.000000,0.100000,8.000000,31.790000
1770140619.406464,0,0.000000,0.000000,0.000000,-1.120000,23.040000,0.000000,0.000000,0.000000,8.000000,31.790000
1770140619.422349,0,0.000000,0.000000,0.000000,-1.000000,22.430000,0.000000,0.000000,0.000000,8.000000,31.810000
1770140619.422349,0,0.000000,0.000000,0.000000,-0.970000,21.970000,0.000000,0.000000,0.000000,8.000000,31.820000
1770140619.454257,0,0.000000,0.000000,0.000000,-0.760000,21.460000,0.000000,0.000000,0.000000,8.000000,31.850000
1770140619.454257,0,0.000000,0.000000,0.000000,-0.600000,20.570000,0.000000,0.000000,0.000000,8.000000,31.860000
1770140619.477199,0,0.000000,0.000000,0.000000,-0.610000,20.400000,0.000000,0.000000,0.000000,8.000000,31.870000
1770140619.485783,0,0.000000,0.000000,0.000000,-0.440000,20.130000,0.000000,0.000000,0.000000,8.000000,31.880000
1770140619.501776,0,0.000000,0.000000,0.000000,-0.400000,19.750000,0.000000,0.000000,0.000000,8.000000,31.900000
1770140619.501776,0,0.000000,0.000000,0.000000,-0.310000,19.060000,0.000000,0.000000,0.000000,8.000000,31.920000
1770140619.533246,0,0.000000,0.000000,0.000000,-0.250000,19.150000,0.000000,0.000000,0.000000,8.000000,31.940000
1770140619.548933,0,0.000000,0.000000,0.000000,-0.150000,18.950000,0.000000,0.000000,0.000000,8.000000,31.950000
1770140619.564672,0,0.000000,0.000000,0.000000,-0.150000,19.060000,0.000000,0.000000,0.000000,8.000000,31.960000
1770140619.580400,0,0.000000,0.000000,0.000000,-0.100000,19.040000,0.000000,0.000000,0.000000,8.000000,31.970000
1770140619.596066,0,0.000000,0.000000,0.000000,-0.050000,18.790000,0.000000,0.000000,0.000000,8.000000,32.000000
1770140619.596066,0,0.000000,0.000000,0.000000,-0.050000,18.950000,0.000000,0.000000,0.100000,8.000000,32.000000
1770140619.627810,0,0.000000,0.000000,0.000000,-0.020000,19.130000,0.000000,0.000000,0.000000,8.000000,32.020000
1770140619.643570,0,0.000000,0.000000,0.000000,0.030000,19.570000,0.000000,0.000000,0.000000,8.000000,32.040000
1770140619.643570,0,0.000000,0.000000,0.000000,0.070000,20.110000,0.000000,0.000000,0.000000,8.000000,32.060000
1770140619.675388,0,0.000000,0.000000,0.000000,0.180000,20.840000,0.000000,0.000000,0.000000,8.000000,32.080000
1770140619.691060,0,0.000000,0.000000,0.000000,0.460000,21.200000,0.000000,0.000000,0.000000,8.000000,32.090000
1770140619.706716,0,0.000000,0.000000,0.000000,0.460000,21.210000,0.000000,0.000000,0.000000,8.000000,32.110000
1770140619.727488,0,0.000000,0.000000,0.000000,0.610000,21.350000,0.000000,0.000000,0.000000,8.000000,32.110000
1770140619.738859,0,0.000000,0.000000,0.000000,0.790000,21.500000,0.000000,0.000000,0.000000,8.000000,32.130000
1770140619.738859,0,0.000000,0.000000,0.000000,0.870000,21.870000,0.000000,0.000000,0.000000,8.000000,32.150000
1770140619.770190,0,0.000000,0.000000,0.000000,1.070000,22.120000,0.000000,0.000000,0.000000,8.000000,32.160000
1770140619.785988,0,0.000000,0.000000,0.000000,0.970000,22.400000,0.000000,0.000000,0.000000,8.000000,32.180000
1770140619.785988,0,0.000000,0.000000,0.000000,1.170000,22.750000,0.000000,0.000000,0.000000,8.000000,32.200000
1770140619.817618,0,0.000000,0.000000,0.000000,1.210000,23.110000,0.000000,0.000000,0.000000,8.000000,32.200000
1770140619.838642,0,0.000000,0.000000,0.000000,1.250000,23.600000,0.000000,0.000000,0.000000,8.000000,32.220000
1770140619.849209,0,0.000000,0.000000,0.000000,1.230000,24.020000,0.000000,0.000000,0.000000,8.000000,32.240000
1770140619.864922,0,0.000000,0.000000,0.000000,1.260000,24.430000,0.000000,0.000000,0.000000,8.000000,32.250000
1770140619.864922,0,0.000000,0.000000,0.000000,1.280000,25.020000,0.000000,0.000000,0.000000,8.000000,32.270000
1770140619.880565,0,0.000000,0.000000,0.000000,1.270000,25.540000,0.000000,0.000000,0.000000,8.000000,32.290000
1770140619.896247,0,0.000000,0.000000,0.000000,1.170000,26.190000,0.000000,0.000000,0.000000,8.000000,32.290000
1770140619.896247,0,0.000000,0.000000,0.000000,1.150000,26.710000,0.000000,0.000000,0.000000,8.000000,32.310000
1770140619.927856,0,0.000000,0.000000,0.000000,1.110000,27.420000,0.000000,0.000000,0.000000,8.000000,32.330000
1770140619.943773,0,0.000000,0.000000,0.000000,1.100000,28.050000,0.000000,0.000000,0.000000,8.000000,32.340000
1770140619.959800,0,0.000000,0.000000,0.000000,1.010000,28.560000,0.000000,0.000000,0.000000,8.000000,32.360000
1770140619.977596,0,0.000000,0.000000,0.000000,1.020000,29.290000,0.000000,0.000000,0.000000,8.000000,32.380000
1770140619.991576,0,0.000000,0.000000,0.000000,0.830000,29.900000,0.000000,0.000000,0.000000,8.000000,32.380000
1770140620.007385,0,0.000000,0.000000,0.000000,0.820000,30.450000,0.000000,0.000000,0.000000,8.000000,32.400000
1770140620.039257,0,0.000000,0.000000,0.000000,0.800000,31.030000,0.000000,0.000000,0.000000,8.000000,32.410000
1770140620.039257,0,0.000000,0.000000,0.000000,0.690000,31.640000,0.000000,0.000000,0.000000,8.000000,32.430000
1770140620.055010,0,0.000000,0.000000,0.000000,0.600000,32.020000,0.000000,0.000000,0.000000,8.000000,32.450000
1770140620.070949,0,0.000000,0.000000,0.000000,0.470000,32.900000,0.000000,0.000000,0.000000,8.000000,32.470000
1770140620.086646,0,0.000000,0.000000,0.000000,0.440000,33.520000,0.000000,0.000000,0.000000,8.000000,32.470000
1770140620.086646,0,0.000000,0.000000,0.000000,0.370000,34.040000,0.000000,0.000000,0.000000,8.000000,32.500000
1770140620.118202,0,0.000000,0.000000,0.000000,0.310000,34.470000,0.000000,0.000000,0.000000,8.000000,32.500000
1770140620.118202,0,0.000000,0.000000,0.000000,0.230000,35.130000,0.000000,0.000000,0.000000,8.000000,32.520000
1770140620.150089,0,0.000000,0.000000,0.000000,0.120000,35.270000,0.000000,0.000000,0.000000,8.000000,32.540000
1770140620.166973,0,0.000000,0.000000,0.000000,0.090000,35.430000,0.000000,0.000000,0.000000,8.000000,32.560000
1770140620.183758,0,0.000000,0.000000,0.000000,0.050000,35.520000,0.000000,0.000000,0.000000,8.000000,32.560000
1770140620.197920,0,0.000000,0.000000,0.000000,-0.100000,35.450000,0.000000,0.000000,0.000000,8.000000,32.590000
1770140620.197920,0,0.000000,0.000000,0.000000,-0.100000,35.340000,0.000000,0.000000,0.000000,8.000000,32.610000
1770140620.214048,0,0.000000,0.000000,0.000000,-0.120000,35.180000,0.000000,0.000000,0.000000,8.000000,32.610000
1770140620.229884,0,0.000000,0.000000,0.000000,-0.150000,34.990000,0.000000,0.000000,0.000000,8.000000,32.630000
1770140620.245863,0,0.000000,0.000000,0.000000,-0.230000,34.860000,0.000000,0.000000,0.000000,8.000000,32.650000
1770140620.261970,0,0.000000,0.000000,0.000000,-0.360000,34.840000,0.000000,0.000000,0.000000,8.000000,32.660000
1770140620.278077,0,0.000000,0.000000,0.000000,-0.270000,35.020000,0.000000,0.000000,0.000000,8.000000,32.680000
1770140620.278077,0,0.000000,0.000000,0.000000,-0.310000,35.060000,0.000000,0.000000,0.000000,8.000000,32.700000
1770140620.309767,0,0.000000,0.000000,0.000000,-0.280000,35.180000,0.000000,0.000000,0.000000,8.000000,32.700000
1770140620.325586,0,0.000000,0.000000,0.000000,-0.280000,35.180000,0.000000,0.000000,0.000000,8.000000,32.720000
1770140620.341425,0,0.000000,0.000000,0.000000,-0.370000,35.200000,0.000000,0.000000,0.000000,8.000000,32.740000
1770140620.357192,0,0.000000,0.000000,0.000000,-0.230000,35.180000,0.000000,0.000000,0.000000,8.000000,32.750000
1770140620.357192,0,0.000000,0.000000,0.000000,-0.300000,35.200000,0.000000,0.000000,0.000000,8.000000,32.770000
1770140620.373274,0,0.000000,0.000000,0.000000,-0.280000,35.180000,0.000000,0.000000,0.000000,8.000000,32.790000
1770140620.404965,0,0.000000,0.000000,0.000000,-0.200000,35.180000,0.000000,0.000000,0.000000,8.000000,32.810000
1770140620.420702,0,0.000000,0.000000,0.000000,-0.200000,35.150000,0.000000,0.000000,0.000000,8.000000,32.810000
1770140620.436786,0,0.000000,0.000000,0.000000,-0.180000,35.180000,0.000000,0.000000,0.000000,8.000000,32.840000
1770140620.452622,0,0.000000,0.000000,0.000000,-0.210000,35.180000,0.000000,0.000000,0.000000,8.000000,32.840000
1770140620.478149,0,0.000000,0.000000,0.000000,-0.200000,35.270000,0.000000,0.000000,0.000000,8.000000,32.860000
1770140620.478149,0,0.000000,0.000000,0.000000,-0.170000,35.180000,0.000000,0.000000,0.000000,8.000000,32.880000
