epoch,mark,Unused,Ankle Angle,Unused,Measured Torque (R),Unused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769036284.402221,0,0.000000,85.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,50.240000
1769036284.441591,0,0.000000,85.340000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,50.250000
1769036284.441591,0,0.000000,85.330000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,50.270000
1769036284.465853,0,0.000000,85.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,50.290000
1769036284.481650,0,0.000000,85.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,50.290000
1769036284.481650,0,0.000000,85.230000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,50.310000
1769036284.513108,0,0.000000,85.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.000000,50.330000
1769036284.528790,0,0.000000,85.300000,0.000000,0.020000,0.000000,0.000000,0.000000,0.250000,8.000000,50.340000
1769036284.544738,0,0.000000,85.180000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,50.360000
1769036284.560407,0,0.000000,84.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,50.380000
1769036284.583630,0,0.000000,84.510000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,50.400000
1769036284.583630,0,0.000000,83.720000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,50.400000
1769036284.592201,0,0.000000,82.980000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,50.410000
1769036284.608110,0,0.000000,82.150000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,50.430000
1769036284.608110,0,0.000000,81.680000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,50.450000
1769036284.624044,0,0.000000,81.610000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,50.470000
1769036284.655743,0,0.000000,81.370000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,50.470000
1769036284.671782,0,0.000000,81.290000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,50.500000
1769036284.687534,0,0.000000,81.160000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.250000,8.000000,50.500000
1769036284.703269,0,0.000000,81.010000,0.000000,-0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,50.520000
1769036284.703269,0,0.000000,80.750000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,50.540000
