epoch,mark,PWM Signal,Ankle Angle,Desired Torque (R),Measured Torque (R),Ankle Angle,Stance Phase (R),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1770142982.779952,0,0.000000,0.000000,0.000000,1.530000,15.280000,0.000000,1.000000,0.000000,8.000000,22.220000
1770142982.795941,0,0.000000,0.000000,0.000000,1.610000,15.250000,0.000000,1.000000,0.250000,8.000000,22.230000
1770142982.827398,0,0.000000,0.000000,0.000000,1.730000,15.280000,0.000000,1.000000,0.000000,8.000000,22.260000
1770142982.843421,0,0.000000,0.000000,0.000000,2.010000,15.570000,0.000000,0.990000,0.500000,8.000000,22.270000
1770142982.859305,0,0.000000,0.000000,0.000000,2.150000,15.900000,0.000000,0.990000,0.000000,8.000000,22.290000
1770142982.859305,0,0.000000,0.000000,0.000000,2.230000,16.140000,0.000000,0.980000,0.000000,8.000000,22.290000
1770142982.880475,0,0.000000,0.000000,0.000000,2.280000,16.500000,0.000000,0.970000,0.000000,8.000000,22.310000
1770142982.906904,0,0.000000,0.000000,0.000000,2.500000,17.040000,0.000000,0.950000,0.000000,8.000000,22.320000
1770142982.906904,0,0.000000,0.000000,0.000000,2.680000,17.550000,0.000000,0.930000,0.000000,8.000000,22.350000
1770142982.927900,0,0.000000,0.000000,0.000000,2.820000,18.020000,0.000000,0.910000,0.000000,8.000000,22.360000
1770142982.938148,0,0.000000,0.000000,0.000000,2.900000,18.790000,0.000000,0.870000,0.000000,8.000000,22.370000
1770142982.970078,0,0.000000,0.000000,0.000000,2.940000,19.530000,0.000000,0.850000,0.000000,8.000000,22.380000
1770142982.970078,0,0.000000,0.000000,0.000000,2.940000,20.310000,0.000000,0.830000,0.000000,8.000000,22.400000
1770142982.985839,0,0.000000,0.000000,0.000000,2.880000,21.200000,0.000000,0.800000,0.000000,8.000000,22.420000
1770142983.001663,0,0.000000,0.000000,0.000000,2.790000,21.950000,0.000000,0.690000,0.250000,8.000000,22.440000
1770142983.017641,0,0.000000,0.000000,0.000000,2.650000,23.290000,0.000000,0.580000,0.000000,8.000000,22.450000
1770142983.033734,0,0.000000,0.000000,0.000000,2.480000,24.040000,0.000000,0.500000,0.000000,8.000000,22.460000
1770142983.049713,0,0.000000,0.000000,0.000000,2.170000,24.970000,0.000000,0.440000,0.000000,8.000000,22.480000
1770142983.065523,0,0.000000,0.000000,0.000000,1.690000,25.840000,0.000000,0.380000,0.000000,8.000000,22.500000
1770142983.081439,0,0.000000,0.000000,0.000000,1.190000,26.710000,0.000000,0.310000,0.000000,8.000000,22.520000
1770142983.081439,0,0.000000,0.000000,0.000000,0.680000,27.450000,0.000000,0.280000,0.000000,8.000000,22.530000
1770142983.113225,0,0.000000,0.000000,0.000000,0.300000,27.880000,0.000000,0.250000,0.000000,8.000000,22.540000
1770142983.129001,0,0.000000,0.000000,0.000000,-0.030000,28.190000,0.000000,0.250000,0.000000,8.000000,22.550000
1770142983.145075,0,0.000000,0.000000,0.000000,-0.690000,28.040000,0.000000,0.270000,0.000000,8.000000,22.570000
1770142983.160964,0,0.000000,0.000000,0.000000,-1.290000,27.950000,0.000000,0.250000,0.000000,8.000000,22.590000
1770142983.178179,0,0.000000,0.000000,0.000000,-1.370000,28.040000,0.000000,0.270000,0.000000,8.000000,22.610000
1770142983.178179,0,0.000000,0.000000,0.000000,-1.640000,27.880000,0.000000,0.280000,0.000000,8.000000,22.620000
1770142983.208527,0,0.000000,0.000000,0.000000,-2.000000,27.720000,0.000000,0.300000,0.000000,8.000000,22.630000
1770142983.208527,0,0.000000,0.000000,0.000000,-2.040000,27.360000,0.000000,0.310000,0.000000,8.000000,22.650000
1770142983.224550,0,0.000000,0.000000,0.000000,-2.060000,27.030000,0.000000,0.310000,0.000000,8.000000,22.670000
1770142983.246264,0,0.000000,0.000000,0.000000,-2.210000,26.450000,0.000000,0.310000,0.000000,8.000000,22.690000
1770142983.272183,0,0.000000,0.000000,0.000000,-2.330000,25.860000,0.000000,0.330000,0.000000,8.000000,22.700000
1770142983.287846,0,0.000000,0.000000,0.000000,-2.450000,25.220000,0.000000,0.340000,0.000000,8.000000,22.710000
1770142983.303814,0,0.000000,0.000000,0.000000,-2.540000,24.500000,0.000000,0.340000,0.000000,8.000000,22.720000
1770142983.303814,0,0.000000,0.000000,0.000000,-2.540000,23.720000,0.000000,0.340000,0.000000,8.000000,22.730000
1770142983.335680,0,0.000000,0.000000,0.000000,-2.520000,22.890000,0.000000,0.340000,0.000000,8.000000,22.760000
1770142983.335680,0,0.000000,0.000000,0.000000,-2.460000,21.880000,0.000000,0.340000,0.000000,8.000000,22.780000
1770142983.351803,0,0.000000,0.000000,0.000000,-2.390000,20.890000,0.000000,0.340000,0.000000,8.000000,22.790000
1770142983.383551,0,0.000000,0.000000,0.000000,-2.130000,19.930000,0.000000,0.330000,0.000000,8.000000,22.800000
1770142983.399651,0,0.000000,0.000000,0.000000,-1.950000,18.890000,0.000000,0.310000,0.000000,8.000000,22.810000
1770142983.399651,0,0.000000,0.000000,0.000000,-1.620000,17.570000,0.000000,0.280000,0.000000,8.000000,22.840000
1770142983.424713,0,0.000000,0.000000,0.000000,-1.130000,17.060000,0.000000,0.250000,0.000000,8.000000,22.850000
1770142983.431479,0,0.000000,0.000000,0.000000,-0.540000,16.230000,0.000000,0.230000,0.000000,8.000000,22.870000
1770142983.431479,0,0.000000,0.000000,0.000000,-0.120000,15.440000,0.000000,0.200000,0.250000,8.000000,22.870000
1770142983.463053,0,0.000000,0.000000,0.000000,0.070000,15.250000,0.000000,0.200000,0.000000,8.000000,22.890000
1770142983.479116,0,0.000000,0.000000,0.000000,1.080000,15.560000,0.000000,0.150000,0.000000,8.000000,22.900000
1770142983.494974,0,0.000000,0.000000,0.000000,1.980000,15.350000,0.000000,0.180000,0.000000,8.000000,22.930000
1770142983.494974,0,0.000000,0.000000,0.000000,1.870000,15.190000,0.000000,0.200000,0.000000,8.000000,22.940000
1770142983.526888,0,0.000000,0.000000,0.000000,2.100000,15.140000,0.000000,0.200000,0.000000,8.000000,22.950000
1770142983.542563,0,0.000000,0.000000,0.000000,2.490000,15.420000,0.000000,0.210000,0.000000,8.000000,22.960000
1770142983.558294,0,0.000000,0.000000,0.000000,2.830000,15.810000,0.000000,0.230000,0.000000,8.000000,22.980000
1770142983.574064,0,0.000000,0.000000,0.000000,2.960000,16.230000,0.000000,0.230000,0.000000,8.000000,23.000000
1770142983.590181,0,0.000000,0.000000,0.000000,3.060000,16.640000,0.000000,0.230000,0.000000,8.000000,23.020000
1770142983.606004,0,0.000000,0.000000,0.000000,3.200000,17.290000,0.000000,0.230000,0.000000,8.000000,23.030000
1770142983.622077,0,0.000000,0.000000,0.000000,3.290000,18.070000,0.000000,0.230000,0.000000,8.000000,23.040000
1770142983.639824,0,0.000000,0.000000,0.000000,3.330000,18.760000,0.000000,0.230000,0.000000,8.000000,23.050000
1770142983.654081,0,0.000000,0.000000,0.000000,3.200000,19.690000,0.000000,0.230000,0.000000,8.000000,23.070000
1770142983.670090,0,0.000000,0.000000,0.000000,3.090000,20.520000,0.000000,0.230000,0.000000,8.000000,23.090000
1770142983.670090,0,0.000000,0.000000,0.000000,3.000000,21.530000,0.000000,0.210000,0.000000,8.000000,23.110000
1770142983.685737,0,0.000000,0.000000,0.000000,2.810000,22.620000,0.000000,0.180000,0.000000,8.000000,23.120000
1770142983.701764,0,0.000000,0.000000,0.000000,2.610000,23.720000,0.000000,0.140000,0.000000,8.000000,23.130000
1770142983.701764,0,0.000000,0.000000,0.000000,2.350000,24.760000,0.000000,0.070000,0.000000,8.000000,23.140000
1770142983.733781,0,0.000000,0.000000,0.000000,1.960000,25.690000,0.000000,0.000000,0.000000,8.000000,23.170000
1770142983.733781,0,0.000000,0.000000,0.000000,1.620000,26.680000,0.000000,0.000000,0.000000,8.000000,23.180000
1770142983.749464,0,0.000000,0.000000,0.000000,1.370000,27.620000,0.000000,0.000000,0.000000,8.000000,23.200000
1770142983.765392,0,0.000000,0.000000,0.000000,1.000000,28.380000,0.000000,0.000000,0.000000,8.000000,23.200000
1770142983.790989,0,0.000000,0.000000,0.000000,0.730000,29.060000,0.000000,0.000000,0.000000,8.000000,23.220000
1770142983.797216,0,0.000000,0.000000,0.000000,0.460000,29.840000,0.000000,0.000000,0.000000,8.000000,23.230000
1770142983.813045,0,0.000000,0.000000,0.000000,0.230000,30.350000,0.000000,0.000000,0.000000,8.000000,23.260000
1770142983.828692,0,0.000000,0.000000,0.000000,0.050000,30.620000,0.000000,0.000000,0.250000,8.000000,23.270000
1770142983.844563,0,0.000000,0.000000,0.000000,-0.150000,30.540000,0.000000,0.000000,0.000000,8.000000,23.290000
1770142983.844563,0,0.000000,0.000000,0.000000,-0.770000,30.380000,0.000000,0.000000,0.250000,8.000000,23.290000
1770142983.876487,0,0.000000,0.000000,0.000000,-1.010000,30.540000,0.000000,0.000000,0.000000,8.000000,23.310000
1770142983.894280,0,0.000000,0.000000,0.000000,-1.090000,30.520000,0.000000,0.000000,0.000000,8.000000,23.320000
1770142983.908366,0,0.000000,0.000000,0.000000,-1.230000,30.370000,0.000000,0.000000,0.000000,8.000000,23.350000
1770142983.935145,0,0.000000,0.000000,0.000000,-1.350000,30.170000,0.000000,0.000000,0.000000,8.000000,23.360000
1770142983.940158,0,0.000000,0.000000,0.000000,-1.400000,29.930000,0.000000,0.000000,0.000000,8.000000,23.370000
1770142983.955912,0,0.000000,0.000000,0.000000,-1.320000,29.630000,0.000000,0.000000,0.000000,8.000000,23.380000
1770142983.971745,0,0.000000,0.000000,0.000000,-1.230000,29.360000,0.000000,0.000000,0.000000,8.000000,23.400000
1770142983.987556,0,0.000000,0.000000,0.000000,-1.200000,28.710000,0.000000,0.000000,0.000000,8.000000,23.420000
1770142984.018984,0,0.000000,0.000000,0.000000,-1.210000,28.680000,0.000000,0.000000,0.000000,8.000000,23.440000
1770142984.018984,0,0.000000,0.000000,0.000000,-1.190000,28.470000,0.000000,0.000000,0.000000,8.000000,23.450000
1770142984.034638,0,0.000000,0.000000,0.000000,-1.150000,27.810000,0.000000,0.000000,0.000000,8.000000,23.460000
1770142984.050344,0,0.000000,0.000000,0.000000,-1.120000,27.510000,0.000000,0.000000,0.000000,8.000000,23.470000
1770142984.066343,0,0.000000,0.000000,0.000000,-1.160000,27.030000,0.000000,0.000000,0.000000,8.000000,23.500000
1770142984.082474,0,0.000000,0.000000,0.000000,-1.130000,26.590000,0.000000,0.000000,0.000000,8.000000,23.520000
1770142984.082474,0,0.000000,0.000000,0.000000,-1.050000,26.190000,0.000000,0.000000,0.000000,8.000000,23.530000
1770142984.114619,0,0.000000,0.000000,0.000000,-1.050000,25.670000,0.000000,0.000000,0.000000,8.000000,23.540000
1770142984.114619,0,0.000000,0.000000,0.000000,-1.000000,25.290000,0.000000,0.000000,0.000000,8.000000,23.550000
1770142984.146350,0,0.000000,0.000000,0.000000,-0.890000,24.800000,0.000000,0.000000,0.000000,8.000000,23.570000
1770142984.146350,0,0.000000,0.000000,0.000000,-0.890000,24.280000,0.000000,0.000000,0.000000,8.000000,23.590000
1770142984.177835,0,0.000000,0.000000,0.000000,-0.950000,23.880000,0.000000,0.000000,0.000000,8.000000,23.610000
1770142984.179343,0,0.000000,0.000000,0.000000,-0.930000,23.300000,0.000000,0.000000,0.000000,8.000000,23.620000
1770142984.209369,0,0.000000,0.000000,0.000000,-0.870000,22.870000,0.000000,0.000000,0.000000,8.000000,23.630000
1770142984.209369,0,0.000000,0.000000,0.000000,-0.730000,22.590000,0.000000,0.000000,0.000000,8.000000,23.640000
1770142984.225140,0,0.000000,0.000000,0.000000,-0.630000,21.900000,0.000000,0.000000,0.000000,8.000000,23.670000
1770142984.241038,0,0.000000,0.000000,0.000000,-0.470000,21.530000,0.000000,0.000000,0.000000,8.000000,23.680000
1770142984.256999,0,0.000000,0.000000,0.000000,-0.310000,21.670000,0.000000,0.000000,0.000000,8.000000,23.700000
1770142984.288685,0,0.000000,0.000000,0.000000,-0.150000,20.920000,0.000000,0.000000,0.000000,8.000000,23.700000
1770142984.304484,0,0.000000,0.000000,0.000000,-0.140000,20.950000,0.000000,0.000000,0.000000,8.000000,23.720000
1770142984.304484,0,0.000000,0.000000,0.000000,-0.070000,20.380000,0.000000,0.000000,0.000000,8.000000,23.730000
1770142984.320271,0,0.000000,0.000000,0.000000,0.000000,20.370000,0.000000,0.000000,0.000000,8.000000,23.760000
1770142984.336096,0,0.000000,0.000000,0.000000,0.070000,20.310000,0.000000,0.000000,0.000000,8.000000,23.770000
1770142984.336096,0,0.000000,0.000000,0.000000,0.050000,20.400000,0.000000,0.000000,0.000000,8.000000,23.790000
1770142984.368116,0,0.000000,0.000000,0.000000,0.100000,20.400000,0.000000,0.000000,0.000000,8.000000,23.790000
1770142984.384012,0,0.000000,0.000000,0.000000,0.050000,20.290000,0.000000,0.000000,0.000000,8.000000,23.810000
1770142984.399749,0,0.000000,0.000000,0.000000,0.000000,20.310000,0.000000,0.000000,0.000000,8.000000,23.840000
1770142984.415784,0,0.000000,0.000000,0.000000,-0.010000,20.190000,0.000000,0.000000,0.000000,8.000000,23.850000
1770142984.447541,0,0.000000,0.000000,0.000000,0.030000,20.230000,0.000000,0.000000,0.000000,8.000000,23.870000
1770142984.447541,0,0.000000,0.000000,0.000000,-0.050000,20.230000,0.000000,0.000000,0.000000,8.000000,23.870000
1770142984.463579,0,0.000000,0.000000,0.000000,0.000000,20.200000,0.000000,0.000000,0.250000,8.000000,23.890000
1770142984.479619,0,0.000000,0.000000,0.000000,-0.010000,20.230000,0.000000,0.000000,0.000000,8.000000,23.900000
1770142984.479619,0,0.000000,0.000000,0.000000,-0.050000,20.140000,0.000000,0.000000,0.000000,8.000000,23.930000
1770142984.495690,0,0.000000,0.000000,0.000000,-0.050000,20.120000,0.000000,0.000000,0.500000,8.000000,23.940000
1770142984.527617,0,0.000000,0.000000,0.000000,-0.050000,20.170000,0.000000,0.000000,0.000000,8.000000,23.950000
1770142984.543396,0,0.000000,0.000000,0.000000,0.000000,20.200000,0.000000,0.000000,0.000000,8.000000,23.960000
1770142984.543396,0,0.000000,0.000000,0.000000,-0.070000,20.140000,0.000000,0.000000,0.000000,8.000000,23.980000
1770142984.559173,0,0.000000,0.000000,0.000000,-0.070000,20.170000,0.000000,0.000000,0.000000,8.000000,24.000000
1770142984.575157,0,0.000000,0.000000,0.000000,-0.050000,20.120000,0.000000,0.000000,0.000000,8.000000,24.020000
1770142984.606895,0,0.000000,0.000000,0.000000,-0.050000,20.140000,0.000000,0.000000,0.000000,8.000000,24.030000
1770142984.606895,0,0.000000,0.000000,0.000000,-0.030000,20.070000,0.000000,0.000000,0.000000,8.000000,24.040000
1770142984.622822,0,0.000000,0.000000,0.000000,-0.050000,20.140000,0.000000,0.000000,0.000000,8.000000,24.050000
1770142984.640526,0,0.000000,0.000000,0.000000,-0.030000,20.170000,0.000000,0.000000,0.000000,8.000000,24.070000
1770142984.654589,0,0.000000,0.000000,0.000000,-0.050000,20.120000,0.000000,0.000000,0.000000,8.000000,24.090000
1770142984.670690,0,0.000000,0.000000,0.000000,-0.070000,20.140000,0.000000,0.000000,0.000000,8.000000,24.110000
1770142984.686507,0,0.000000,0.000000,0.000000,-0.030000,20.070000,0.000000,0.000000,0.000000,8.000000,24.120000
1770142984.702205,0,0.000000,0.000000,0.000000,-0.070000,20.170000,0.000000,0.000000,0.000000,8.000000,24.130000
1770142984.718193,0,0.000000,0.000000,0.000000,0.020000,19.930000,0.000000,0.000000,0.000000,8.000000,24.140000
1770142984.734068,0,0.000000,0.000000,0.000000,-0.120000,20.140000,0.000000,0.000000,0.250000,8.000000,24.170000
1770142984.749973,0,0.000000,0.000000,0.000000,-0.100000,20.140000,0.000000,0.000000,0.000000,8.000000,24.180000
1770142984.766078,0,0.000000,0.000000,0.000000,-0.070000,20.050000,0.000000,0.000000,0.250000,8.000000,24.200000
1770142984.782085,0,0.000000,0.000000,0.000000,-0.090000,19.860000,0.000000,0.000000,0.000000,8.000000,24.200000
1770142984.782085,0,0.000000,0.000000,0.000000,-0.100000,19.860000,0.000000,0.000000,0.000000,8.000000,24.220000
1770142984.797920,0,0.000000,0.000000,0.000000,-0.110000,19.700000,0.000000,0.000000,0.000000,8.000000,24.230000
1770142984.813745,0,0.000000,0.000000,0.000000,-0.170000,19.750000,0.000000,0.000000,0.000000,8.000000,24.260000
1770142984.845015,0,0.000000,0.000000,0.000000,-0.070000,19.790000,0.000000,0.000000,0.500000,8.000000,24.270000
1770142984.860650,0,0.000000,0.000000,0.000000,-0.030000,19.750000,0.000000,0.000000,0.000000,8.000000,24.290000
1770142984.860650,0,0.000000,0.000000,0.000000,-0.010000,19.790000,0.000000,0.000000,0.000000,8.000000,24.290000
1770142984.892371,0,0.000000,0.000000,0.000000,-0.020000,19.880000,0.000000,0.000000,0.000000,8.000000,24.310000
1770142984.908064,0,0.000000,0.000000,0.000000,-0.050000,19.840000,0.000000,0.000000,0.000000,8.000000,24.320000
1770142984.908064,0,0.000000,0.000000,0.000000,-0.170000,19.670000,0.000000,0.000000,0.000000,8.000000,24.350000
1770142984.930096,0,0.000000,0.000000,0.000000,-0.170000,19.690000,0.000000,0.000000,0.000000,8.000000,24.370000
1770142984.956279,0,0.000000,0.000000,0.000000,-0.230000,19.600000,0.000000,0.000000,0.750000,8.000000,24.370000
1770142984.956279,0,0.000000,0.000000,0.000000,-0.120000,19.570000,0.000000,0.000000,1.000000,8.000000,24.390000
1770142984.972182,0,0.000000,0.000000,0.000000,-0.010000,19.620000,0.000000,0.000000,0.980000,8.000000,24.400000
1770142984.988203,0,0.000000,0.000000,0.000000,0.000000,19.600000,0.000000,0.000000,1.010000,8.000000,24.430000
1770142985.003933,0,0.000000,0.000000,0.000000,0.000000,19.720000,0.000000,0.000000,1.000000,8.000000,24.440000
1770142985.019691,0,0.000000,0.000000,0.000000,0.100000,19.860000,0.000000,0.000000,1.000000,8.000000,24.450000
1770142985.019691,0,0.000000,0.000000,0.000000,0.250000,20.000000,0.000000,0.000000,1.000000,8.000000,24.460000
1770142985.051612,0,0.000000,0.000000,0.000000,0.280000,20.140000,0.000000,0.000000,1.000000,8.000000,24.480000
1770142985.051612,0,0.000000,0.000000,0.000000,0.370000,20.120000,0.000000,0.000000,1.000000,8.000000,24.500000
1770142985.083465,0,0.000000,0.000000,0.000000,0.430000,20.260000,0.000000,0.000000,1.000000,8.000000,24.520000
1770142985.099217,0,0.000000,0.000000,0.000000,0.510000,20.230000,0.000000,0.000000,1.000000,8.000000,24.530000
1770142985.115321,0,0.000000,0.000000,0.000000,0.500000,20.260000,0.000000,0.000000,1.000000,8.000000,24.540000
1770142985.131143,0,0.000000,0.000000,0.000000,0.430000,20.290000,0.000000,0.000000,1.000000,8.000000,24.550000
1770142985.147179,0,0.000000,0.000000,0.000000,0.400000,20.310000,0.000000,0.000000,1.000000,8.000000,24.570000
1770142985.163186,0,0.000000,0.000000,0.000000,0.340000,20.230000,0.000000,0.000000,1.000000,8.000000,24.590000
1770142985.163186,0,0.000000,0.000000,0.000000,0.340000,20.290000,0.000000,0.000000,1.000000,8.000000,24.610000
1770142985.180288,0,0.000000,0.000000,0.000000,0.310000,20.350000,0.000000,0.000000,0.990000,8.000000,24.620000
1770142985.195078,0,0.000000,0.000000,0.000000,0.280000,20.310000,0.000000,0.000000,1.000000,8.000000,24.630000
1770142985.210909,0,0.000000,0.000000,0.000000,0.200000,20.070000,0.000000,0.000000,0.990000,8.000000,24.640000
1770142985.210909,0,0.000000,0.000000,0.000000,0.120000,20.290000,0.000000,0.000000,1.000000,8.000000,24.670000
1770142985.242631,0,0.000000,0.000000,0.000000,0.230000,20.200000,0.000000,0.000000,0.990000,8.000000,24.680000
1770142985.258314,0,0.000000,0.000000,0.000000,0.230000,20.200000,0.000000,0.000000,0.990000,8.000000,24.700000
1770142985.274153,0,0.000000,0.000000,0.000000,0.150000,20.370000,0.000000,0.000000,0.950000,8.000000,24.700000
1770142985.305890,0,0.000000,0.000000,0.000000,0.140000,20.230000,0.000000,0.000000,0.870000,8.000000,24.720000
1770142985.321902,0,0.000000,0.000000,0.000000,0.250000,20.350000,0.000000,0.000000,0.730000,8.000000,24.730000
1770142985.338020,0,0.000000,0.000000,0.000000,0.340000,20.260000,0.000000,0.000000,0.560000,8.000000,24.760000
1770142985.353696,0,0.000000,0.000000,0.000000,0.250000,20.260000,0.000000,0.000000,0.380000,8.000000,24.780000
1770142985.369384,0,0.000000,0.000000,0.000000,0.150000,20.230000,0.000000,0.000000,0.250000,8.000000,24.790000
1770142985.369384,0,0.000000,0.000000,0.000000,-0.020000,20.120000,0.000000,0.000000,0.170000,8.000000,24.800000
1770142985.369384,0,0.000000,0.000000,0.000000,-0.100000,19.810000,0.000000,0.000000,0.100000,8.000000,24.810000
1770142985.401044,0,0.000000,0.000000,0.000000,-0.180000,19.670000,0.000000,0.000000,0.050000,8.000000,24.840000
1770142985.416976,0,0.000000,0.000000,0.000000,-0.250000,19.510000,0.000000,0.000000,0.030000,8.000000,24.850000
1770142985.432947,0,0.000000,0.000000,0.000000,-0.270000,19.420000,0.000000,0.000000,0.010000,8.000000,24.870000
1770142985.464271,0,0.000000,0.000000,0.000000,-0.310000,19.420000,0.000000,0.000000,0.000000,8.000000,24.870000
1770142985.464271,0,0.000000,0.000000,0.000000,-0.250000,19.450000,0.000000,0.000000,0.000000,8.000000,24.880000
1770142985.480253,0,0.000000,0.000000,0.000000,-0.180000,19.450000,0.000000,0.000000,0.000000,8.000000,24.900000
1770142985.480253,0,0.000000,0.000000,0.000000,-0.200000,19.450000,0.000000,0.000000,0.000000,8.000000,24.920000
1770142985.512087,0,0.000000,0.000000,0.000000,-0.200000,19.370000,0.000000,0.000000,0.000000,8.000000,24.940000
1770142985.512087,0,0.000000,0.000000,0.000000,-0.050000,19.360000,0.000000,0.000000,0.000000,8.000000,24.950000
1770142985.528169,0,0.000000,0.000000,0.000000,-0.110000,19.250000,0.000000,0.000000,0.000000,8.000000,24.960000
1770142985.543808,0,0.000000,0.000000,0.000000,-0.150000,19.250000,0.000000,0.000000,0.000000,8.000000,24.970000
1770142985.575328,0,0.000000,0.000000,0.000000,-0.170000,19.220000,0.000000,0.000000,0.000000,8.000000,25.000000
1770142985.575328,0,0.000000,0.000000,0.000000,-0.280000,19.150000,0.000000,0.000000,0.000000,8.000000,25.010000
1770142985.591147,0,0.000000,0.000000,0.000000,-0.250000,19.090000,0.000000,0.000000,0.000000,8.000000,25.030000
1770142985.606792,0,0.000000,0.000000,0.000000,-0.280000,19.180000,0.000000,0.000000,0.000000,8.000000,25.040000
1770142985.638509,0,0.000000,0.000000,0.000000,-0.250000,18.970000,0.000000,0.000000,0.000000,8.000000,25.050000
1770142985.654560,0,0.000000,0.000000,0.000000,-0.180000,18.890000,0.000000,0.000000,0.000000,8.000000,25.070000
1770142985.654560,0,0.000000,0.000000,0.000000,-0.180000,18.890000,0.000000,0.000000,0.000000,8.000000,25.090000
