epoch,mark,PWM Signal,Ankle Angle,Desired Torque (R),Measured Torque (R),Ankle Angle,Stance Phase (R),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1770140910.623136,0,0.000000,0.000000,0.000000,0.330000,20.200000,0.000000,0.620000,0.000000,8.000000,28.370000
1770140910.623136,0,0.000000,0.000000,0.000000,0.370000,20.260000,0.000000,0.680000,0.000000,8.000000,28.370000
1770140910.654838,0,0.000000,0.000000,0.000000,0.360000,20.370000,0.000000,0.740000,0.500000,8.000000,28.390000
1770140910.670540,0,0.000000,0.000000,0.000000,0.400000,20.470000,0.000000,0.800000,0.000000,8.000000,28.400000
1770140910.686472,0,0.000000,0.000000,0.000000,0.430000,20.620000,0.000000,0.860000,0.000000,8.000000,28.430000
1770140910.718276,0,0.000000,0.000000,0.000000,0.400000,20.770000,0.000000,0.890000,0.000000,8.000000,28.440000
1770140910.718276,0,0.000000,0.000000,0.000000,0.330000,20.890000,0.000000,0.950000,0.000000,8.000000,28.450000
1770140910.734145,0,0.000000,0.000000,0.000000,0.400000,21.090000,0.000000,1.000000,0.000000,8.000000,28.470000
1770140910.750026,0,0.000000,0.000000,0.000000,0.380000,21.400000,0.000000,0.990000,0.000000,8.000000,28.480000
1770140910.765802,0,0.000000,0.000000,0.000000,0.430000,21.520000,0.000000,1.000000,0.000000,8.000000,28.510000
1770140910.781474,0,0.000000,0.000000,0.000000,0.400000,21.690000,0.000000,0.990000,0.000000,8.000000,28.520000
1770140910.797241,0,0.000000,0.000000,0.000000,0.430000,21.920000,0.000000,0.990000,0.000000,8.000000,28.540000
1770140910.797241,0,0.000000,0.000000,0.000000,0.410000,22.140000,0.000000,1.000000,0.000000,8.000000,28.540000
1770140910.829277,0,0.000000,0.000000,0.000000,0.430000,22.480000,0.000000,1.000000,0.000000,8.000000,28.560000
1770140910.846706,0,0.000000,0.000000,0.000000,0.410000,22.620000,0.000000,1.000000,0.000000,8.000000,28.570000
1770140910.846706,0,0.000000,0.000000,0.000000,0.470000,23.060000,0.000000,1.000000,0.000000,8.000000,28.600000
1770140910.861168,0,0.000000,0.000000,0.000000,0.490000,23.290000,0.000000,1.000000,0.000000,8.000000,28.610000
1770140910.893207,0,0.000000,0.000000,0.000000,0.410000,23.750000,0.000000,1.000000,0.000000,8.000000,28.620000
1770140910.917476,0,0.000000,0.000000,0.000000,0.470000,24.060000,0.000000,1.000000,0.000000,8.000000,28.630000
1770140910.917476,0,0.000000,0.000000,0.000000,0.400000,24.340000,0.000000,0.990000,0.000000,8.000000,28.650000
1770140910.940562,0,0.000000,0.000000,0.000000,0.440000,24.680000,0.000000,1.000000,0.000000,8.000000,28.670000
1770140910.940562,0,0.000000,0.000000,0.000000,0.470000,25.040000,0.000000,0.990000,0.400000,8.000000,28.690000
1770140910.956550,0,0.000000,0.000000,0.000000,0.440000,25.290000,0.000000,0.980000,0.000000,8.000000,28.700000
1770140910.972187,0,0.000000,0.000000,0.000000,0.380000,25.480000,0.000000,0.970000,0.000000,8.000000,28.710000
1770140911.003884,0,0.000000,0.000000,0.000000,0.340000,25.900000,0.000000,0.930000,0.000000,8.000000,28.720000
1770140911.003884,0,0.000000,0.000000,0.000000,0.200000,26.040000,0.000000,0.910000,0.000000,8.000000,28.750000
1770140911.019793,0,0.000000,0.000000,0.000000,0.150000,26.420000,0.000000,0.880000,0.000000,8.000000,28.760000
1770140911.035789,0,0.000000,0.000000,0.000000,0.110000,26.540000,0.000000,0.860000,0.000000,8.000000,28.780000
1770140911.051552,0,0.000000,0.000000,0.000000,0.100000,26.880000,0.000000,0.820000,0.000000,8.000000,28.790000
1770140911.067407,0,0.000000,0.000000,0.000000,0.010000,26.880000,0.000000,0.790000,0.000000,8.000000,28.800000
1770140911.067407,0,0.000000,0.000000,0.000000,-0.070000,26.820000,0.000000,0.720000,0.000000,8.000000,28.810000
1770140911.098763,0,0.000000,0.000000,0.000000,-0.150000,26.510000,0.000000,0.680000,0.000000,8.000000,28.840000
1770140911.098763,0,0.000000,0.000000,0.000000,-0.180000,26.220000,0.000000,0.680000,0.000000,8.000000,28.850000
1770140911.124310,0,0.000000,0.000000,0.000000,-0.200000,25.900000,0.000000,0.680000,0.000000,8.000000,28.870000
1770140911.145982,0,0.000000,0.000000,0.000000,-0.430000,25.600000,0.000000,0.700000,0.000000,8.000000,28.870000
1770140911.161882,0,0.000000,0.000000,0.000000,-0.540000,25.560000,0.000000,0.720000,0.000000,8.000000,28.890000
1770140911.161882,0,0.000000,0.000000,0.000000,-0.560000,25.560000,0.000000,0.730000,0.000000,8.000000,28.900000
1770140911.177620,0,0.000000,0.000000,0.000000,-0.750000,25.360000,0.000000,0.740000,0.000000,8.000000,28.930000
1770140911.193435,0,0.000000,0.000000,0.000000,-0.810000,25.200000,0.000000,0.750000,0.000000,8.000000,28.940000
1770140911.225168,0,0.000000,0.000000,0.000000,-0.910000,25.140000,0.000000,0.740000,0.000000,8.000000,28.950000
1770140911.225168,0,0.000000,0.000000,0.000000,-0.940000,25.040000,0.000000,0.740000,0.000000,8.000000,28.960000
1770140911.241098,0,0.000000,0.000000,0.000000,-0.950000,24.950000,0.000000,0.740000,0.000000,8.000000,28.980000
1770140911.272790,0,0.000000,0.000000,0.000000,-1.000000,24.880000,0.000000,0.720000,0.000000,8.000000,29.000000
1770140911.272790,0,0.000000,0.000000,0.000000,-0.930000,24.680000,0.000000,0.720000,0.000000,8.000000,29.020000
1770140911.288464,0,0.000000,0.000000,0.000000,-1.090000,24.600000,0.000000,0.720000,0.000000,8.000000,29.030000
1770140911.304233,0,0.000000,0.000000,0.000000,-1.020000,24.430000,0.000000,0.720000,0.000000,8.000000,29.040000
1770140911.319925,0,0.000000,0.000000,0.000000,-1.000000,24.230000,0.000000,0.700000,0.000000,8.000000,29.050000
1770140911.335960,0,0.000000,0.000000,0.000000,-0.890000,24.060000,0.000000,0.700000,0.000000,8.000000,29.070000
1770140911.351688,0,0.000000,0.000000,0.000000,-0.830000,23.920000,0.000000,0.720000,0.000000,8.000000,29.090000
1770140911.351688,0,0.000000,0.000000,0.000000,-0.910000,23.600000,0.000000,0.720000,0.000000,8.000000,29.110000
1770140911.383468,0,0.000000,0.000000,0.000000,-0.950000,23.380000,0.000000,0.720000,0.000000,8.000000,29.120000
1770140911.383468,0,0.000000,0.000000,0.000000,-0.930000,23.170000,0.000000,0.700000,0.000000,8.000000,29.130000
1770140911.415239,0,0.000000,0.000000,0.000000,-0.950000,22.950000,0.000000,0.690000,0.000000,8.000000,29.140000
1770140911.424362,0,0.000000,0.000000,0.000000,-0.930000,22.620000,0.000000,0.680000,0.000000,8.000000,29.170000
1770140911.431102,0,0.000000,0.000000,0.000000,-0.860000,22.140000,0.000000,0.660000,0.000000,8.000000,29.180000
1770140911.447094,0,0.000000,0.000000,0.000000,-0.690000,22.120000,0.000000,0.620000,0.000000,8.000000,29.200000
1770140911.462947,0,0.000000,0.000000,0.000000,-0.580000,21.890000,0.000000,0.580000,0.000000,8.000000,29.200000
1770140911.478633,0,0.000000,0.000000,0.000000,-0.400000,21.690000,0.000000,0.560000,0.000000,8.000000,29.220000
1770140911.510366,0,0.000000,0.000000,0.000000,-0.230000,21.380000,0.000000,0.540000,0.000000,8.000000,29.230000
1770140911.510366,0,0.000000,0.000000,0.000000,-0.100000,21.770000,0.000000,0.540000,0.000000,8.000000,29.260000
1770140911.526091,0,0.000000,0.000000,0.000000,-0.050000,22.110000,0.000000,0.540000,0.000000,8.000000,29.270000
1770140911.541952,0,0.000000,0.000000,0.000000,0.140000,22.940000,0.000000,0.540000,0.000000,8.000000,29.290000
1770140911.557608,0,0.000000,0.000000,0.000000,0.280000,23.920000,0.000000,0.560000,0.000000,8.000000,29.290000
1770140911.573361,0,0.000000,0.000000,0.000000,0.830000,24.530000,0.000000,0.570000,0.000000,8.000000,29.310000
1770140911.597330,0,0.000000,0.000000,0.000000,0.680000,24.620000,0.000000,0.570000,0.000000,8.000000,29.340000
1770140911.605192,0,0.000000,0.000000,0.000000,0.870000,24.650000,0.000000,0.560000,0.000000,8.000000,29.350000
1770140911.621014,0,0.000000,0.000000,0.000000,1.010000,24.850000,0.000000,0.540000,0.000000,8.000000,29.370000
1770140911.621014,0,0.000000,0.000000,0.000000,0.870000,25.040000,0.000000,0.510000,0.000000,8.000000,29.370000
1770140911.652658,0,0.000000,0.000000,0.000000,0.930000,25.290000,0.000000,0.510000,0.000000,8.000000,29.390000
1770140911.668602,0,0.000000,0.000000,0.000000,0.970000,25.540000,0.000000,0.510000,0.000000,8.000000,29.400000
1770140911.684297,0,0.000000,0.000000,0.000000,0.930000,25.880000,0.000000,0.500000,0.000000,8.000000,29.430000
1770140911.700397,0,0.000000,0.000000,0.000000,0.920000,26.290000,0.000000,0.500000,0.000000,8.000000,29.440000
1770140911.716389,0,0.000000,0.000000,0.000000,0.820000,26.650000,0.000000,0.500000,0.000000,8.000000,29.450000
1770140911.732402,0,0.000000,0.000000,0.000000,0.740000,27.070000,0.000000,0.490000,0.000000,8.000000,29.460000
1770140911.748148,0,0.000000,0.000000,0.000000,0.500000,27.340000,0.000000,0.490000,0.000000,8.000000,29.480000
1770140911.764203,0,0.000000,0.000000,0.000000,0.340000,27.700000,0.000000,0.470000,0.000000,8.000000,29.500000
1770140911.780095,0,0.000000,0.000000,0.000000,0.210000,27.950000,0.000000,0.460000,0.000000,8.000000,29.520000
1770140911.796110,0,0.000000,0.000000,0.000000,0.050000,28.000000,0.000000,0.410000,0.000000,8.000000,29.530000
1770140911.796110,0,0.000000,0.000000,0.000000,0.000000,28.120000,0.000000,0.370000,0.150000,8.000000,29.540000
1770140911.827996,0,0.000000,0.000000,0.000000,-0.100000,28.050000,0.000000,0.310000,0.000000,8.000000,29.550000
1770140911.827996,0,0.000000,0.000000,0.000000,-0.150000,27.780000,0.000000,0.270000,0.000000,8.000000,29.570000
1770140911.847636,0,0.000000,0.000000,0.000000,-0.210000,27.390000,0.000000,0.210000,0.000000,8.000000,29.590000
1770140911.875724,0,0.000000,0.000000,0.000000,-0.180000,27.140000,0.000000,0.170000,0.000000,8.000000,29.610000
1770140911.875724,0,0.000000,0.000000,0.000000,-0.270000,27.000000,0.000000,0.110000,0.000000,8.000000,29.620000
1770140911.891773,0,0.000000,0.000000,0.000000,-0.370000,26.970000,0.000000,0.070000,0.070000,8.000000,29.630000
1770140911.907809,0,0.000000,0.000000,0.000000,-0.270000,27.050000,0.000000,0.050000,0.000000,8.000000,29.640000
1770140911.929682,0,0.000000,0.000000,0.000000,-0.370000,27.040000,0.000000,0.050000,0.000000,8.000000,29.670000
1770140911.929682,0,0.000000,0.000000,0.000000,-0.430000,26.950000,0.000000,0.050000,0.000000,8.000000,29.680000
1770140911.955558,0,0.000000,0.000000,0.000000,-0.570000,26.970000,0.000000,0.050000,0.000000,8.000000,29.700000
1770140911.971631,0,0.000000,0.000000,0.000000,-0.680000,26.710000,0.000000,0.030000,0.000000,8.000000,29.700000
1770140911.987749,0,0.000000,0.000000,0.000000,-0.640000,26.800000,0.000000,0.030000,0.000000,8.000000,29.720000
1770140912.003513,0,0.000000,0.000000,0.000000,-0.760000,26.870000,0.000000,0.020000,0.000000,8.000000,29.730000
1770140912.003513,0,0.000000,0.000000,0.000000,-0.870000,26.710000,0.000000,0.010000,0.000000,8.000000,29.760000
1770140912.019252,0,0.000000,0.000000,0.000000,-0.860000,26.460000,0.000000,0.020000,0.000000,8.000000,29.770000
1770140912.035201,0,0.000000,0.000000,0.000000,-0.830000,26.540000,0.000000,0.030000,0.070000,8.000000,29.790000
1770140912.066933,0,0.000000,0.000000,0.000000,-0.800000,26.450000,0.000000,0.070000,0.000000,8.000000,29.790000
1770140912.082893,0,0.000000,0.000000,0.000000,-0.760000,26.340000,0.000000,0.090000,0.000000,8.000000,29.810000
1770140912.098879,0,0.000000,0.000000,0.000000,-0.730000,26.290000,0.000000,0.100000,0.000000,8.000000,29.820000
1770140912.114983,0,0.000000,0.000000,0.000000,-0.720000,26.110000,0.000000,0.100000,0.000000,8.000000,29.850000
1770140912.114983,0,0.000000,0.000000,0.000000,-0.740000,26.000000,0.000000,0.070000,0.070000,8.000000,29.860000
1770140912.130846,0,0.000000,0.000000,0.000000,-0.720000,25.900000,0.000000,0.050000,0.000000,8.000000,29.870000
1770140912.146849,0,0.000000,0.000000,0.000000,-0.660000,25.820000,0.000000,0.000000,0.000000,8.000000,29.890000
1770140912.162866,0,0.000000,0.000000,0.000000,-0.570000,25.790000,0.000000,0.000000,0.000000,8.000000,29.900000
1770140912.178560,0,0.000000,0.000000,0.000000,-0.520000,25.650000,0.000000,0.000000,0.000000,8.000000,29.930000
1770140912.194655,0,0.000000,0.000000,0.000000,-0.460000,25.650000,0.000000,0.000000,0.000000,8.000000,29.940000
1770140912.194655,0,0.000000,0.000000,0.000000,-0.370000,25.770000,0.000000,0.000000,0.000000,8.000000,29.950000
1770140912.210378,0,0.000000,0.000000,0.000000,-0.340000,25.650000,0.000000,0.000000,0.000000,8.000000,29.960000
1770140912.242415,0,0.000000,0.000000,0.000000,-0.370000,25.630000,0.000000,0.000000,0.070000,8.000000,29.980000
1770140912.258352,0,0.000000,0.000000,0.000000,-0.280000,25.680000,0.000000,0.000000,0.000000,8.000000,30.000000
1770140912.274327,0,0.000000,0.000000,0.000000,-0.280000,25.650000,0.000000,0.000000,0.000000,8.000000,30.020000
1770140912.290448,0,0.000000,0.000000,0.000000,-0.230000,25.630000,0.000000,0.000000,0.000000,8.000000,30.030000
1770140912.290448,0,0.000000,0.000000,0.000000,-0.230000,25.710000,0.000000,0.000000,0.000000,8.000000,30.040000
1770140912.322142,0,0.000000,0.000000,0.000000,-0.210000,25.730000,0.000000,0.000000,0.000000,8.000000,30.050000
1770140912.337979,0,0.000000,0.000000,0.000000,-0.120000,25.820000,0.000000,0.000000,0.000000,8.000000,30.070000
1770140912.353970,0,0.000000,0.000000,0.000000,-0.180000,25.820000,0.000000,0.000000,0.000000,8.000000,30.090000
1770140912.370056,0,0.000000,0.000000,0.000000,-0.150000,25.820000,0.000000,0.000000,0.000000,8.000000,30.110000
1770140912.385967,0,0.000000,0.000000,0.000000,-0.150000,25.900000,0.000000,0.000000,0.000000,8.000000,30.120000
1770140912.385967,0,0.000000,0.000000,0.000000,-0.150000,25.900000,0.000000,0.000000,0.000000,8.000000,30.130000
1770140912.418043,0,0.000000,0.000000,0.000000,-0.150000,25.900000,0.000000,0.000000,0.000000,8.000000,30.140000
1770140912.430698,0,0.000000,0.000000,0.000000,-0.200000,25.940000,0.000000,0.000000,0.000000,8.000000,30.170000
1770140912.449276,0,0.000000,0.000000,0.000000,-0.180000,25.870000,0.000000,0.000000,0.000000,8.000000,30.180000
1770140912.449276,0,0.000000,0.000000,0.000000,-0.150000,26.190000,0.000000,0.000000,0.000000,8.000000,30.200000
1770140912.465293,0,0.000000,0.000000,0.000000,-0.180000,25.800000,0.000000,0.000000,0.000000,8.000000,30.200000
1770140912.490669,0,0.000000,0.000000,0.000000,-0.200000,25.850000,0.000000,0.000000,0.000000,8.000000,30.220000
1770140912.513068,0,0.000000,0.000000,0.000000,-0.210000,25.820000,0.000000,0.000000,0.000000,8.000000,30.230000
1770140912.528795,0,0.000000,0.000000,0.000000,-0.250000,26.120000,0.000000,0.000000,0.000000,8.000000,30.260000
1770140912.528795,0,0.000000,0.000000,0.000000,-0.250000,25.800000,0.000000,0.000000,0.000000,8.000000,30.270000
1770140912.544596,0,0.000000,0.000000,0.000000,-0.230000,25.800000,0.000000,0.000000,0.000000,8.000000,30.290000
1770140912.544596,0,0.000000,0.000000,0.000000,-0.250000,25.820000,0.000000,0.000000,0.000000,8.000000,30.290000
1770140912.576132,0,0.000000,0.000000,0.000000,-0.230000,25.800000,0.000000,0.000000,0.000000,8.000000,30.310000
1770140912.598328,0,0.000000,0.000000,0.000000,-0.230000,25.800000,0.000000,0.000000,0.000000,8.000000,30.320000
1770140912.607448,0,0.000000,0.000000,0.000000,-0.200000,25.820000,0.000000,0.000000,0.000000,8.000000,30.350000
1770140912.623313,0,0.000000,0.000000,0.000000,-0.170000,25.820000,0.000000,0.000000,0.000000,8.000000,30.360000
1770140912.638966,0,0.000000,0.000000,0.000000,-0.180000,25.820000,0.000000,0.000000,0.000000,8.000000,30.370000
1770140912.655072,0,0.000000,0.000000,0.000000,-0.180000,25.820000,0.000000,0.000000,0.000000,8.000000,30.390000
1770140912.655072,0,0.000000,0.000000,0.000000,-0.250000,25.850000,0.000000,0.000000,0.000000,8.000000,30.400000
1770140912.686864,0,0.000000,0.000000,0.000000,-0.180000,25.800000,0.000000,0.000000,0.000000,8.000000,30.420000
1770140912.686864,0,0.000000,0.000000,0.000000,-0.180000,25.850000,0.000000,0.000000,0.000000,8.000000,30.440000
1770140912.720228,0,0.000000,0.000000,0.000000,-0.150000,25.880000,0.000000,0.000000,0.000000,8.000000,30.450000
1770140912.728473,0,0.000000,0.000000,0.000000,-0.150000,25.900000,0.000000,0.000000,0.000000,8.000000,30.460000
1770140912.750415,0,0.000000,0.000000,0.000000,-0.140000,25.900000,0.000000,0.000000,0.000000,8.000000,30.480000
1770140912.750415,0,0.000000,0.000000,0.000000,-0.120000,25.970000,0.000000,0.000000,0.000000,8.000000,30.500000
1770140912.766414,0,0.000000,0.000000,0.000000,-0.140000,26.110000,0.000000,0.000000,0.070000,8.000000,30.520000
1770140912.797994,0,0.000000,0.000000,0.000000,-0.120000,25.940000,0.000000,0.000000,0.000000,8.000000,30.530000
1770140912.797994,0,0.000000,0.000000,0.000000,-0.110000,26.000000,0.000000,0.000000,0.000000,8.000000,30.540000
1770140912.814043,0,0.000000,0.000000,0.000000,-0.140000,25.900000,0.000000,0.000000,0.000000,8.000000,30.550000
1770140912.830125,0,0.000000,0.000000,0.000000,-0.150000,25.940000,0.000000,0.000000,0.000000,8.000000,30.570000
1770140912.848740,0,0.000000,0.000000,0.000000,-0.150000,25.940000,0.000000,0.000000,0.000000,8.000000,30.590000
1770140912.862194,0,0.000000,0.000000,0.000000,-0.150000,25.880000,0.000000,0.000000,0.150000,8.000000,30.610000
1770140912.878032,0,0.000000,0.000000,0.000000,-0.180000,25.790000,0.000000,0.000000,0.000000,8.000000,30.620000
1770140912.893803,0,0.000000,0.000000,0.000000,-0.180000,25.870000,0.000000,0.000000,0.000000,8.000000,30.630000
1770140912.925920,0,0.000000,0.000000,0.000000,-0.140000,25.900000,0.000000,0.000000,0.000000,8.000000,30.640000
1770140912.941872,0,0.000000,0.000000,0.000000,-0.140000,26.000000,0.000000,0.000000,0.000000,8.000000,30.670000
1770140912.941872,0,0.000000,0.000000,0.000000,-0.140000,25.900000,0.000000,0.000000,0.000000,8.000000,30.680000
1770140912.957867,0,0.000000,0.000000,0.000000,-0.100000,26.000000,0.000000,0.000000,0.000000,8.000000,30.700000
1770140912.957867,0,0.000000,0.000000,0.000000,-0.140000,26.000000,0.000000,0.000000,0.000000,8.000000,30.700000
1770140912.973904,0,0.000000,0.000000,0.000000,-0.100000,26.000000,0.000000,0.000000,0.000000,8.000000,30.720000
1770140913.005702,0,0.000000,0.000000,0.000000,-0.090000,26.000000,0.000000,0.000000,0.000000,8.000000,30.730000
1770140913.021379,0,0.000000,0.000000,0.000000,-0.140000,25.970000,0.000000,0.000000,0.000000,8.000000,30.760000
1770140913.037030,0,0.000000,0.000000,0.000000,-0.150000,26.000000,0.000000,0.000000,0.070000,8.000000,30.770000
1770140913.037030,0,0.000000,0.000000,0.000000,-0.070000,25.970000,0.000000,0.000000,0.000000,8.000000,30.790000
1770140913.068817,0,0.000000,0.000000,0.000000,-0.150000,25.970000,0.000000,0.000000,0.000000,8.000000,30.790000
1770140913.084457,0,0.000000,0.000000,0.000000,-0.150000,26.020000,0.000000,0.000000,0.000000,8.000000,30.810000
1770140913.084457,0,0.000000,0.000000,0.000000,-0.100000,26.000000,0.000000,0.000000,0.000000,8.000000,30.820000
1770140913.100142,0,0.000000,0.000000,0.000000,-0.110000,25.730000,0.000000,0.000000,0.000000,8.000000,30.850000
1770140913.115824,0,0.000000,0.000000,0.000000,-0.050000,26.000000,0.000000,0.000000,0.000000,8.000000,30.870000
1770140913.147882,0,0.000000,0.000000,0.000000,-0.090000,26.020000,0.000000,0.000000,0.000000,8.000000,30.870000
1770140913.163681,0,0.000000,0.000000,0.000000,-0.120000,26.110000,0.000000,0.000000,0.000000,8.000000,30.890000
1770140913.163681,0,0.000000,0.000000,0.000000,-0.100000,26.070000,0.000000,0.000000,0.000000,8.000000,30.900000
1770140913.179686,0,0.000000,0.000000,0.000000,-0.070000,26.070000,0.000000,0.000000,0.000000,8.000000,30.930000
1770140913.195360,0,0.000000,0.000000,0.000000,-0.090000,26.110000,0.000000,0.000000,0.000000,8.000000,30.940000
1770140913.211241,0,0.000000,0.000000,0.000000,-0.120000,26.110000,0.000000,0.000000,0.000000,8.000000,30.950000
1770140913.226938,0,0.000000,0.000000,0.000000,-0.050000,26.120000,0.000000,0.000000,0.000000,8.000000,30.960000
1770140913.242891,0,0.000000,0.000000,0.000000,-0.030000,26.110000,0.000000,0.000000,0.000000,8.000000,30.980000
1770140913.274539,0,0.000000,0.000000,0.000000,-0.050000,26.190000,0.000000,0.000000,0.000000,8.000000,31.000000
1770140913.290550,0,0.000000,0.000000,0.000000,-0.070000,26.190000,0.000000,0.000000,0.000000,8.000000,31.020000
1770140913.290550,0,0.000000,0.000000,0.000000,-0.110000,26.140000,0.000000,0.000000,0.000000,8.000000,31.030000
1770140913.306376,0,0.000000,0.000000,0.000000,-0.100000,26.070000,0.000000,0.000000,0.000000,8.000000,31.040000
1770140913.322098,0,0.000000,0.000000,0.000000,-0.140000,26.190000,0.000000,0.000000,0.000000,8.000000,31.050000
1770140913.349256,0,0.000000,0.000000,0.000000,-0.100000,26.070000,0.000000,0.000000,0.000000,8.000000,31.070000
1770140913.353804,0,0.000000,0.000000,0.000000,-0.110000,26.110000,0.000000,0.000000,0.000000,8.000000,31.090000
