epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Stance Phase (R),Channel 8,Exoskeleton time (seconds)
1789151316.220217,0,0.000000,0.000000,0.000000,-0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,34.590000
1789151316.262198,0,0.000000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.610000
1789151316.262619,0,0.000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,0.000000,8.000000,34.630000
1789151316.262986,0,0.000000,0.000000,0.000000,-0.150000,0.000000,0.000000,0.000000,0.000000,8.000000,34.630000
1789151316.290972,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.650000
1789151316.319776,0,0.000000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,34.650000
1789151316.320231,0,0.000000,0.000000,0.000000,-0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,34.650000
1789151316.349265,0,0.000000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.660000
1789151316.349721,0,0.000000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,34.680000
1789151316.350097,0,0.000000,0.000000,0.000000,-0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,34.680000
1789151316.377523,0,0.000000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,34.700000
1789151316.378097,0,0.000000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.700000
1789151316.378518,0,0.000000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,34.720000
1789151316.406939,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.740000
1789151316.407461,0,0.000000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,34.750000
1789151316.407866,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.750000
1789151316.435364,0,0.000000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,34.770000
1789151316.435825,0,0.000000,0.000000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,34.770000
1789151316.436282,0,0.000000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,8.000000,34.790000
1789151316.467491,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.790000
1789151316.467956,0,0.000000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,34.810000
1789151316.492253,0,0.000000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.810000
1789151316.492666,0,0.000000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,34.830000
1789151316.493165,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.840000
1789151316.493598,0,0.000000,0.000000,0.000000,-0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,34.840000
1789151316.519197,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,34.860000
1789151316.519641,0,0.000000,0.000000,0.000000,-0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,34.860000
1789151316.544939,0,0.000000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,34.880000
1789151316.545387,0,0.000000,0.000000,0.000000,-0.110000,0.000000,0.000000,0.000000,0.000000,8.000000,34.880000
1789151316.545712,0,0.000000,0.000000,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,8.000000,34.900000
1789151316.572323,0,0.000000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,8.000000,34.900000
