epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Stance Phase (R),Channel 8,Exoskeleton time (seconds)
1789079076.727829,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,1.000000,0.000000,8.000000,34.970000
1789079076.768987,0,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000,1.330000,0.000000,8.000000,34.990000
1789079076.770227,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,1.330000,0.000000,8.000000,35.000000
1789079076.770617,0,0.000000,0.000000,0.000000,0.380000,0.000000,0.000000,2.010000,0.000000,8.000000,35.000000
1789079076.815633,0,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,0.740000,0.000000,8.000000,35.020000
1789079076.816374,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,1.000000,0.000000,8.000000,35.020000
1789079076.817028,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.790000,0.000000,8.000000,35.040000
1789079076.844037,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.380000,0.000000,8.000000,35.040000
1789079076.844449,0,0.000000,0.000000,0.000000,0.380000,0.000000,0.000000,1.000000,0.000000,8.000000,35.060000
1789079076.869040,0,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.790000,0.000000,8.000000,35.060000
1789079076.869498,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.310000,0.000000,8.000000,35.080000
1789079076.895373,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,1.000000,0.000000,8.000000,35.090000
1789079076.895799,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.810000,0.000000,8.000000,35.090000
1789079076.896153,0,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.490000,0.000000,8.000000,35.110000
1789079076.923306,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.810000,0.000000,8.000000,35.110000
1789079076.923796,0,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.490000,0.000000,8.000000,35.130000
1789079076.924692,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.490000,0.000000,8.000000,35.130000
1789079076.953007,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.490000,0.000000,8.000000,35.150000
1789079076.953501,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.230000,0.000000,8.000000,35.150000
1789079076.982621,0,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.360000,0.000000,8.000000,35.160000
1789079076.983053,0,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.360000,0.000000,8.000000,35.180000
1789079077.005475,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.490000,0.000000,8.000000,35.180000
1789079077.005964,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.610000,0.000000,8.000000,35.200000
1789079077.006399,0,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,1.000000,0.000000,8.000000,35.220000
1789079077.006779,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.360000,0.000000,8.000000,35.220000
1789079077.030046,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.610000,0.000000,8.000000,35.240000
1789079077.030606,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.230000,0.000000,8.000000,35.250000
1789079077.054748,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.430000,0.000000,8.000000,35.250000
1789079077.055185,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.640000,0.000000,8.000000,35.270000
1789079077.055636,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.430000,0.000000,8.000000,35.270000
1789079077.079637,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.640000,0.000000,8.000000,35.290000
1789079077.080098,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.430000,0.000000,8.000000,35.290000
1789079077.080453,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.310000,0.000000,8.000000,35.310000
1789079077.106367,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.370000,0.000000,8.000000,35.310000
1789079077.106792,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.280000,0.000000,8.000000,35.330000
1789079077.133098,0,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.570000,0.000000,8.000000,35.340000
1789079077.133559,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.280000,0.000000,8.000000,35.340000
1789079077.135068,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.280000,0.000000,8.000000,35.360000
1789079077.162368,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.180000,0.000000,8.000000,35.360000
1789079077.162819,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.470000,0.000000,8.000000,35.380000
1789079077.189347,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.470000,0.000000,8.000000,35.380000
1789079077.189806,0,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.370000,0.000000,8.000000,35.400000
1789079077.190243,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.280000,0.000000,8.000000,35.400000
1789079077.213046,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.880000,0.000000,8.000000,35.410000
1789079077.213490,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.370000,0.000000,8.000000,35.430000
1789079077.214012,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.470000,0.000000,8.000000,35.430000
1789079077.237551,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.370000,0.000000,8.000000,35.450000
1789079077.238056,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.370000,0.000000,8.000000,35.450000
1789079077.261295,0,0.000000,0.000000,0.000000,0.210000,0.000000,0.000000,0.180000,0.000000,8.000000,35.470000
1789079077.261757,0,0.000000,0.000000,0.000000,0.380000,0.000000,0.000000,0.470000,0.000000,8.000000,35.470000
1789079077.262192,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.570000,0.000000,8.000000,35.490000
1789079077.286239,0,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.790000,0.000000,8.000000,35.500000
1789079077.286690,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.470000,0.000000,8.000000,35.500000
1789079077.310663,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.370000,0.000000,8.000000,35.500000
1789079077.311508,0,0.000000,0.000000,0.000000,0.810000,0.000000,0.000000,0.370000,0.000000,8.000000,35.520000
1789079077.312034,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.180000,0.000000,8.000000,35.520000
1789079077.336447,0,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.470000,0.000000,8.000000,35.540000
1789079077.336907,0,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.180000,0.000000,8.000000,35.540000
1789079077.337382,0,0.000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.470000,0.000000,8.000000,35.560000
1789079077.361309,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.470000,0.000000,8.000000,35.560000
1789079077.361766,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.370000,0.000000,8.000000,35.580000
1789079077.387497,0,0.000000,0.000000,0.000000,0.770000,0.000000,0.000000,0.280000,0.000000,8.000000,35.590000
1789079077.387960,0,0.000000,0.000000,0.000000,0.940000,0.000000,0.000000,0.180000,0.000000,8.000000,35.590000
1789079077.389315,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.680000,0.000000,8.000000,35.610000
1789079077.412571,0,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.280000,0.000000,8.000000,35.610000
1789079077.413030,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.370000,0.000000,8.000000,35.630000
1789079077.437442,0,0.000000,0.000000,0.000000,0.910000,0.000000,0.000000,0.370000,0.000000,8.000000,35.630000
1789079077.437935,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.470000,0.000000,8.000000,35.650000
1789079077.463134,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.370000,0.000000,8.000000,35.650000
1789079077.463598,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.280000,0.000000,8.000000,35.660000
1789079077.464201,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.470000,0.000000,8.000000,35.680000
1789079077.489413,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.680000,0.000000,8.000000,35.680000
1789079077.489889,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.370000,0.000000,8.000000,35.700000
1789079077.515411,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.470000,0.000000,8.000000,35.700000
1789079077.516177,0,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.370000,0.000000,8.000000,35.720000
1789079077.516540,0,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.370000,0.000000,8.000000,35.720000
1789079077.516974,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.180000,0.000000,8.000000,35.740000
1789079077.540892,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.470000,0.000000,8.000000,35.750000
1789079077.541357,0,0.000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.370000,0.000000,8.000000,35.750000
1789079077.568212,0,0.000000,0.000000,0.000000,0.870000,0.000000,0.000000,0.180000,0.000000,8.000000,35.770000
1789079077.568681,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.180000,0.000000,8.000000,35.770000
1789079077.569165,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.180000,0.000000,8.000000,35.790000
1789079077.570448,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.370000,0.000000,8.000000,35.790000
1789079077.595379,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.470000,0.000000,8.000000,35.810000
1789079077.622018,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.180000,0.000000,8.000000,35.810000
1789079077.622498,0,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.570000,0.000000,8.000000,35.830000
1789079077.623022,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.280000,0.000000,8.000000,35.840000
1789079077.648984,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.280000,0.000000,8.000000,35.840000
1789079077.649477,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.280000,0.000000,8.000000,35.860000
1789079077.672332,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.470000,0.000000,8.000000,35.860000
1789079077.672967,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.370000,0.000000,8.000000,35.880000
1789079077.673346,0,0.000000,0.000000,0.000000,0.740000,0.000000,0.000000,0.180000,0.000000,8.000000,35.880000
1789079077.696318,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.470000,0.000000,8.000000,35.900000
1789079077.696794,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.470000,0.000000,8.000000,35.900000
1789079077.719114,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.180000,0.000000,8.000000,35.910000
1789079077.719581,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.280000,0.000000,8.000000,35.930000
1789079077.743636,0,0.000000,0.000000,0.000000,0.770000,0.000000,0.000000,0.470000,0.000000,8.000000,35.930000
1789079077.744103,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.570000,0.000000,8.000000,35.950000
1789079077.767842,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.680000,0.000000,8.000000,35.950000
1789079077.768375,0,0.000000,0.000000,0.000000,0.740000,0.000000,0.000000,0.680000,0.000000,8.000000,35.970000
1789079077.769852,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.470000,0.000000,8.000000,35.970000
1789079077.793555,0,0.000000,0.000000,0.000000,0.770000,0.000000,0.000000,0.570000,0.000000,8.000000,36.000000
1789079077.794256,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.370000,0.000000,8.000000,36.000000
1789079077.794753,0,0.000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.470000,0.000000,8.000000,36.020000
1789079077.818646,0,0.000000,0.000000,0.000000,0.740000,0.000000,0.000000,0.180000,0.000000,8.000000,36.020000
1789079077.819122,0,0.000000,0.000000,0.000000,0.770000,0.000000,0.000000,0.280000,0.000000,8.000000,36.040000
1789079077.842969,0,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.370000,0.000000,8.000000,36.040000
1789079077.843504,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.340000,0.000000,8.000000,36.060000
1789079077.844908,0,0.000000,0.000000,0.000000,0.740000,0.000000,0.000000,0.470000,0.000000,8.000000,36.060000
1789079077.869219,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.270000,0.000000,8.000000,36.080000
1789079077.869786,0,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.270000,0.000000,8.000000,36.090000
1789079077.895105,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.470000,0.000000,8.000000,36.090000
1789079077.895585,0,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.340000,0.000000,8.000000,36.110000
1789079077.920245,0,0.000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.200000,0.000000,8.000000,36.110000
1789079077.920723,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.270000,0.000000,8.000000,36.130000
1789079077.921108,0,0.000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.470000,0.000000,8.000000,36.130000
1789079077.945826,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.340000,0.000000,8.000000,36.150000
1789079077.946301,0,0.000000,0.000000,0.000000,0.740000,0.000000,0.000000,0.340000,0.000000,8.000000,36.150000
1789079077.971386,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.340000,0.000000,8.000000,36.160000
1789079077.971856,0,0.000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.400000,0.000000,8.000000,36.180000
1789079077.972239,0,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.120000,0.000000,8.000000,36.180000
