epoch,mark,Unused,Ankle Angle,Unused,Measured Torque (R),Unused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1772554648.951024,0,0.000000,39.310000,0.000000,0.070000,0.000000,0.000000,1.000000,0.500000,8.000000,24.510000
1772554648.998701,0,0.000000,40.860000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,24.540000
1772554649.014865,0,0.000000,41.040000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,8.000000,24.560000
1772554649.030013,0,0.000000,39.840000,0.000000,0.030000,0.000000,0.000000,0.000000,0.500000,8.000000,24.570000
1772554649.045835,0,0.000000,39.880000,0.000000,0.120000,0.000000,0.000000,0.000000,0.400000,8.000000,24.600000
1772554649.045835,0,0.000000,39.840000,0.000000,0.050000,0.000000,0.000000,0.000000,0.400000,8.000000,24.610000
1772554649.077530,0,0.000000,39.840000,0.000000,0.070000,0.000000,0.000000,0.020000,0.400000,8.000000,24.620000
1772554649.093184,0,0.000000,39.810000,0.000000,0.120000,0.000000,0.000000,0.070000,0.200000,8.000000,24.630000
1772554649.093184,0,0.000000,39.770000,0.000000,-0.030000,0.000000,0.000000,0.120000,0.200000,8.000000,24.650000
1772554649.125139,0,0.000000,39.770000,0.000000,0.070000,0.000000,0.000000,0.200000,1.200000,8.000000,24.670000
1772554649.142379,0,0.000000,39.770000,0.000000,0.150000,0.000000,0.000000,0.280000,0.200000,8.000000,24.690000
1772554649.156719,0,0.000000,39.790000,0.000000,0.110000,0.000000,0.000000,0.430000,0.200000,8.000000,24.700000
1772554649.172370,0,0.000000,39.930000,0.000000,0.120000,0.000000,0.000000,0.630000,0.200000,8.000000,24.710000
1772554649.172370,0,0.000000,40.200000,0.000000,0.030000,0.000000,0.000000,0.880000,0.200000,8.000000,24.720000
1772554649.196901,0,0.000000,39.790000,0.000000,0.100000,0.000000,0.000000,1.000000,0.800000,8.000000,24.750000
1772554649.216192,0,0.000000,39.840000,0.000000,0.070000,0.000000,0.000000,1.000000,0.200000,8.000000,24.760000
1772554649.231193,0,0.000000,39.840000,0.000000,0.150000,0.000000,0.000000,1.000000,0.200000,8.000000,24.780000
1772554649.246860,0,0.000000,39.880000,0.000000,0.050000,0.000000,0.000000,0.990000,0.200000,8.000000,24.790000
1772554649.262755,0,0.000000,39.490000,0.000000,0.050000,0.000000,0.000000,1.000000,0.400000,8.000000,24.800000
1772554649.262755,0,0.000000,39.790000,0.000000,0.050000,0.000000,0.000000,1.000000,0.400000,8.000000,24.810000
1772554649.278416,0,0.000000,39.860000,0.000000,0.050000,0.000000,0.000000,1.000000,0.200000,8.000000,24.840000
1772554649.294477,0,0.000000,39.200000,0.000000,0.000000,0.000000,0.000000,0.990000,0.400000,8.000000,24.860000
1772554649.315279,0,0.000000,39.790000,0.000000,0.050000,0.000000,0.000000,0.980000,1.200000,8.000000,24.870000
1772554649.341731,0,0.000000,39.790000,0.000000,0.070000,0.000000,0.000000,1.000000,0.200000,8.000000,24.880000
1772554649.357363,0,0.000000,39.770000,0.000000,0.020000,0.000000,0.000000,0.990000,0.200000,8.000000,24.890000
1772554649.373019,0,0.000000,39.840000,0.000000,0.050000,0.000000,0.000000,1.000000,0.400000,8.000000,24.920000
1772554649.373019,0,0.000000,39.840000,0.000000,0.020000,0.000000,0.000000,1.000000,0.400000,8.000000,24.930000
1772554649.388728,0,0.000000,39.810000,0.000000,-0.010000,0.000000,0.000000,1.000000,0.200000,8.000000,24.950000
1772554649.415290,0,0.000000,39.840000,0.000000,0.000000,0.000000,0.000000,0.990000,0.600000,8.000000,24.950000
1772554649.420521,0,0.000000,39.790000,0.000000,0.000000,0.000000,0.000000,1.000000,0.200000,8.000000,24.970000
1772554649.436295,0,0.000000,39.270000,0.000000,0.000000,0.000000,0.000000,0.990000,0.400000,8.000000,24.980000
1772554649.468084,0,0.000000,39.810000,0.000000,0.000000,0.000000,0.000000,0.980000,0.200000,8.000000,25.010000
1772554649.468084,0,0.000000,39.840000,0.000000,-0.050000,0.000000,0.000000,0.950000,0.400000,8.000000,25.020000
1772554649.483717,0,0.000000,39.840000,0.000000,-0.090000,0.000000,0.000000,0.880000,0.500000,8.000000,25.040000
1772554649.515544,0,0.000000,39.200000,0.000000,-0.050000,0.000000,0.000000,0.800000,0.150000,8.000000,25.050000
1772554649.515544,0,0.000000,39.880000,0.000000,0.020000,0.000000,0.000000,0.670000,0.000000,8.000000,25.060000
1772554649.531216,0,0.000000,39.790000,0.000000,-0.100000,0.000000,0.000000,0.510000,0.330000,8.000000,25.090000
1772554649.546958,0,0.000000,39.860000,0.000000,-0.010000,0.000000,0.000000,0.380000,0.000000,8.000000,25.100000
1772554649.563051,0,0.000000,39.540000,0.000000,-0.020000,0.000000,0.000000,0.250000,0.000000,8.000000,25.120000
1772554649.579028,0,0.000000,39.840000,0.000000,0.000000,0.000000,0.000000,0.150000,0.330000,8.000000,25.120000
1772554649.579028,0,0.000000,39.720000,0.000000,0.010000,0.000000,0.000000,0.100000,0.150000,8.000000,25.140000
1772554649.594731,0,0.000000,39.790000,0.000000,0.000000,0.000000,0.000000,0.070000,0.500000,8.000000,25.150000
1772554649.626709,0,0.000000,39.840000,0.000000,0.070000,0.000000,0.000000,0.050000,0.330000,8.000000,25.180000
1772554649.642342,0,0.000000,39.840000,0.000000,0.030000,0.000000,0.000000,0.010000,0.500000,8.000000,25.190000
1772554649.658017,0,0.000000,39.790000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,25.200000
1772554649.674101,0,0.000000,39.840000,0.000000,0.070000,0.000000,0.000000,0.000000,0.250000,8.000000,25.210000
1772554649.689749,0,0.000000,39.900000,0.000000,0.120000,0.000000,0.000000,0.000000,0.250000,8.000000,25.230000
1772554649.705431,0,0.000000,39.810000,0.000000,0.120000,0.000000,0.000000,0.000000,0.250000,8.000000,25.250000
1772554649.705431,0,0.000000,39.750000,0.000000,0.100000,0.000000,0.000000,0.000000,0.110000,8.000000,25.270000
1772554649.721317,0,0.000000,39.840000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.370000,8.000000,25.280000
1772554649.737183,0,0.000000,39.860000,0.000000,0.180000,0.000000,0.000000,0.000000,0.250000,8.000000,25.290000
1772554649.753279,0,0.000000,39.770000,0.000000,0.110000,0.000000,0.000000,0.000000,0.500000,8.000000,25.300000
1772554649.769181,0,0.000000,39.680000,0.000000,0.140000,0.000000,0.000000,0.000000,0.460000,8.000000,25.320000
1772554649.784814,0,0.000000,39.810000,0.000000,0.100000,0.000000,0.000000,0.000000,0.150000,8.000000,25.340000
1772554649.802765,0,0.000000,39.810000,0.000000,0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,25.360000
1772554649.816041,0,0.000000,39.270000,0.000000,0.170000,0.000000,0.000000,0.000000,0.070000,8.000000,25.370000
