epoch,mark,Unused,Ankle Angle,Unused,Measured Torque (R),Unused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1772145333.164086,0,0.000000,40.590000,0.000000,0.050000,0.000000,0.000000,0.000000,1.000000,8.000000,26.430000
1772145333.196175,0,0.000000,40.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,26.450000
1772145333.226208,0,0.000000,40.290000,0.000000,0.010000,0.000000,0.000000,0.000000,1.000000,8.000000,26.450000
1772145333.227952,0,0.000000,40.200000,0.000000,0.100000,0.000000,0.000000,0.000000,1.500000,8.000000,26.470000
1772145333.259241,0,0.000000,40.150000,0.000000,0.010000,0.000000,0.000000,0.000000,1.000000,8.000000,26.500000
1772145333.274892,0,0.000000,40.290000,0.000000,0.010000,0.000000,0.000000,0.000000,1.000000,8.000000,26.510000
1772145333.274892,0,0.000000,40.270000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,26.530000
1772145333.306363,0,0.000000,40.950000,0.000000,-0.050000,0.000000,0.000000,0.000000,1.000000,8.000000,26.540000
1772145333.337913,0,0.000000,39.930000,0.000000,-0.020000,0.000000,0.000000,0.000000,1.000000,8.000000,26.550000
1772145333.337913,0,0.000000,40.500000,0.000000,0.000000,0.000000,0.000000,0.000000,1.010000,8.000000,26.560000
1772145333.337913,0,0.000000,40.290000,0.000000,-0.090000,0.000000,0.000000,0.000000,1.000000,8.000000,26.590000
1772145333.369207,0,0.000000,40.310000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.980000,8.000000,26.600000
1772145333.369207,0,0.000000,40.410000,0.000000,0.020000,0.000000,0.000000,0.000000,1.000000,8.000000,26.620000
1772145333.400543,0,0.000000,40.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.990000,8.000000,26.620000
1772145333.400543,0,0.000000,40.290000,0.000000,-0.010000,0.000000,0.000000,0.000000,1.000000,8.000000,26.640000
1772145333.426182,0,0.000000,40.270000,0.000000,0.020000,0.000000,0.000000,0.000000,0.990000,8.000000,26.650000
1772145333.431852,0,0.000000,40.410000,0.000000,0.100000,0.000000,0.000000,0.000000,1.000000,8.000000,26.680000
1772145333.431852,0,0.000000,40.220000,0.000000,0.020000,0.000000,0.000000,0.000000,0.990000,8.000000,26.690000
1772145333.447484,0,0.000000,40.270000,0.000000,0.030000,0.000000,0.000000,0.000000,0.990000,8.000000,26.700000
1772145333.479149,0,0.000000,40.290000,0.000000,0.050000,0.000000,0.000000,0.000000,1.000000,8.000000,26.710000
1772145333.479149,0,0.000000,40.430000,0.000000,0.100000,0.000000,0.000000,0.000000,0.990000,8.000000,26.730000
1772145333.494838,0,0.000000,40.270000,0.000000,0.030000,0.000000,0.000000,0.000000,1.000000,8.000000,26.750000
1772145333.526306,0,0.000000,40.430000,0.000000,0.050000,0.000000,0.000000,0.000000,1.000000,8.000000,26.770000
1772145333.526306,0,0.000000,41.250000,0.000000,0.050000,0.000000,0.000000,0.000000,0.990000,8.000000,26.780000
1772145333.557582,0,0.000000,40.310000,0.000000,0.020000,0.000000,0.000000,0.000000,0.990000,8.000000,26.790000
1772145333.573230,0,0.000000,40.330000,0.000000,0.010000,0.000000,0.000000,0.000000,0.980000,8.000000,26.800000
1772145333.573230,0,0.000000,40.330000,0.000000,0.030000,0.000000,0.000000,0.000000,0.930000,8.000000,26.820000
1772145333.573230,0,0.000000,40.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.820000,8.000000,26.840000
1772145333.604900,0,0.000000,40.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.680000,8.000000,26.860000
1772145333.604900,0,0.000000,40.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.510000,8.000000,26.870000
1772145333.636523,0,0.000000,40.250000,0.000000,0.030000,0.000000,0.000000,0.000000,0.340000,8.000000,26.880000
1772145333.652182,0,0.000000,40.330000,0.000000,0.110000,0.000000,0.000000,0.000000,0.230000,8.000000,26.890000
1772145333.683851,0,0.000000,40.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,8.000000,26.920000
1772145333.683851,0,0.000000,40.430000,0.000000,0.100000,0.000000,0.000000,0.000000,0.070000,8.000000,26.930000
1772145333.715567,0,0.000000,40.430000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.030000,8.000000,26.950000
1772145333.715567,0,0.000000,40.540000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.010000,8.000000,26.950000
1772145333.715567,0,0.000000,43.090000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,26.970000
1772145333.731258,0,0.000000,40.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,26.980000
1772145333.763006,0,0.000000,40.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,27.010000
1772145333.763006,0,0.000000,40.500000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.000000,8.000000,27.020000
1772145333.794587,0,0.000000,40.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,27.040000
