epoch,mark,Clutch Command,Ankle Angle,Desired Torque (R),Measured Torque (R),Unused,Stance Phase (R),Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1769467557.386002,0,0.000000,0.000000,-0.200000,-0.950000,0.000000,0.000000,0.180000,0.000000,8.000000,27.270000
1769467557.403602,0,0.000000,0.000000,1.480000,-1.000000,0.000000,0.000000,0.200000,0.000000,8.000000,27.290000
1769467557.433735,0,0.000000,0.000000,30.770000,-1.020000,0.000000,0.000000,0.200000,0.000000,8.000000,27.290000
1769467557.449649,0,0.000000,0.000000,9.720000,-1.020000,0.000000,0.000000,0.200000,0.000000,8.000000,27.310000
1769467557.449649,0,0.000000,0.000000,5.130000,-1.030000,0.000000,0.000000,0.200000,0.000000,8.000000,27.320000
1769467557.465295,0,0.000000,0.000000,8.270000,-1.020000,0.000000,0.000000,0.200000,0.000000,8.000000,27.350000
1769467557.481422,0,0.000000,0.000000,-0.460000,-1.000000,0.000000,0.000000,0.200000,0.000000,8.000000,27.360000
1769467557.497094,0,0.000000,0.000000,10.810000,-1.020000,0.000000,0.000000,0.200000,0.000000,8.000000,27.370000
1769467557.512730,0,0.000000,0.000000,-1.100000,-0.970000,0.000000,0.000000,0.180000,0.000000,8.000000,27.380000
1769467557.528404,0,0.000000,0.000000,-14.590000,-0.910000,0.000000,0.000000,0.180000,0.250000,8.000000,27.400000
1769467557.544135,0,0.000000,0.000000,-4.300000,-0.930000,0.000000,0.000000,0.170000,0.000000,8.000000,27.430000
1769467557.559793,0,0.000000,0.000000,-20.630000,-0.920000,0.000000,0.000000,0.150000,0.000000,8.000000,27.440000
1769467557.559793,0,0.000000,0.000000,15.890000,-0.930000,0.000000,0.000000,0.150000,0.000000,8.000000,27.450000
1769467557.591282,0,0.000000,0.000000,-31.200000,-0.810000,0.000000,0.000000,0.120000,0.000000,8.000000,27.460000
1769467557.606922,0,0.000000,0.000000,26.700000,-0.910000,0.000000,0.000000,0.100000,0.000000,8.000000,27.480000
1769467557.622577,0,0.000000,0.000000,16.040000,-0.850000,0.000000,0.000000,0.070000,0.000000,8.000000,27.500000
1769467557.622577,0,0.000000,0.000000,-50.470000,-0.850000,0.000000,0.000000,0.050000,0.000000,8.000000,27.520000
1769467557.654085,0,0.000000,0.000000,-2.480000,-0.870000,0.000000,0.000000,0.030000,0.000000,8.000000,27.530000
1769467557.654085,0,0.000000,0.000000,33.590000,-0.890000,0.000000,0.000000,0.020000,0.250000,8.000000,27.540000
1769467557.680017,0,0.000000,0.000000,-10.640000,-0.860000,0.000000,0.000000,0.010000,0.000000,8.000000,27.550000
1769467557.701705,0,0.000000,0.000000,-0.950000,-0.920000,0.000000,0.000000,0.010000,0.000000,8.000000,27.570000
1769467557.717342,0,0.000000,0.000000,-8.720000,-0.890000,0.000000,0.000000,0.000000,0.000000,8.000000,27.590000
1769467557.717342,0,0.000000,0.000000,-0.870000,-0.920000,0.000000,0.000000,0.000000,0.000000,8.000000,27.610000
1769467557.733019,0,0.000000,0.000000,-9.510000,-0.930000,0.000000,0.000000,0.000000,0.000000,8.000000,27.620000
1769467557.765091,0,0.000000,0.000000,3.360000,-0.950000,0.000000,0.000000,0.000000,0.000000,8.000000,27.630000
1769467557.765091,0,0.000000,0.000000,-15.930000,-0.940000,0.000000,0.000000,0.000000,0.000000,8.000000,27.640000
1769467557.781116,0,0.000000,0.000000,12.350000,-0.930000,0.000000,0.000000,0.000000,0.000000,8.000000,27.670000
1769467557.781116,0,0.000000,0.000000,-8.220000,-0.980000,0.000000,0.000000,0.000000,0.000000,8.000000,27.680000
1769467557.796783,0,0.000000,0.000000,-1.660000,-1.000000,0.000000,0.000000,0.000000,0.000000,8.000000,27.700000
1769467557.828088,0,0.000000,0.000000,-5.510000,-1.010000,0.000000,0.000000,0.000000,0.000000,8.000000,27.700000
