epoch,mark,Unused,Ankle Angle,Unused,Measured Torque (R),Unused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeleton time (seconds)
1772143955.293927,0,0.000000,39.860000,0.000000,0.020000,0.000000,0.000000,0.000000,0.800000,8.000000,30.350000
1772143955.330905,0,0.000000,43.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.000000,8.000000,30.380000
1772143955.355467,0,0.000000,40.410000,0.000000,-0.460000,0.000000,0.000000,0.000000,0.000000,8.000000,30.400000
1772143955.381310,0,0.000000,40.200000,0.000000,-0.360000,0.000000,0.000000,0.000000,0.300000,8.000000,30.420000
1772143955.384045,0,0.000000,40.750000,0.000000,-0.210000,0.000000,0.000000,0.000000,0.330000,8.000000,30.440000
1772143955.404312,0,0.000000,40.110000,0.000000,-0.090000,0.000000,0.000000,0.000000,0.330000,8.000000,30.450000
1772143955.426110,0,0.000000,40.200000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.150000,8.000000,30.460000
1772143955.443969,0,0.000000,40.150000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.250000,8.000000,30.470000
1772143955.450969,0,0.000000,40.410000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,30.500000
1772143955.469971,0,0.000000,40.310000,0.000000,0.020000,0.000000,0.000000,0.000000,0.150000,8.000000,30.510000
1772143955.470971,0,0.000000,41.270000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.660000,8.000000,30.530000
1772143955.484970,0,0.000000,40.090000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.570000,8.000000,30.540000
1772143955.497030,0,0.000000,40.110000,0.000000,0.050000,0.000000,0.000000,0.000000,0.330000,8.000000,30.550000
1772143955.518353,0,0.000000,40.110000,0.000000,0.180000,0.000000,0.000000,0.000000,0.150000,8.000000,30.560000
1772143955.531353,0,0.000000,40.110000,0.000000,0.020000,0.000000,0.000000,0.000000,0.500000,8.000000,30.590000
1772143955.551482,0,0.000000,40.090000,0.000000,0.100000,0.000000,0.000000,0.000000,0.150000,8.000000,30.600000
1772143955.572385,0,0.000000,40.130000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.500000,8.000000,30.620000
1772143955.573385,0,0.000000,39.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570000,8.000000,30.620000
1772143955.584129,0,0.000000,40.130000,0.000000,0.100000,0.000000,0.000000,0.000000,0.250000,8.000000,30.640000
1772143955.608654,0,0.000000,40.090000,0.000000,0.050000,0.000000,0.000000,0.000000,0.500000,8.000000,30.670000
1772143955.617652,0,0.000000,40.150000,0.000000,0.050000,0.000000,0.000000,0.000000,0.250000,8.000000,30.680000
1772143955.641778,0,0.000000,40.180000,0.000000,0.020000,0.000000,0.000000,0.000000,0.660000,8.000000,30.700000
1772143955.658622,0,0.000000,40.110000,0.000000,0.050000,0.000000,0.000000,0.000000,0.330000,8.000000,30.700000
1772143955.667355,0,0.000000,40.130000,0.000000,0.270000,0.000000,0.000000,0.000000,0.250000,8.000000,30.720000
1772143955.684326,0,0.000000,40.150000,0.000000,0.010000,0.000000,0.000000,0.000000,0.570000,8.000000,30.730000
1772143955.712616,0,0.000000,40.200000,0.000000,0.150000,0.000000,0.000000,0.000000,0.250000,8.000000,30.760000
1772143955.726429,0,0.000000,40.130000,0.000000,0.230000,0.000000,0.000000,0.000000,0.330000,8.000000,30.770000
1772143955.733742,0,0.000000,40.150000,0.000000,0.100000,0.000000,0.000000,0.000000,0.400000,8.000000,30.790000
1772143955.733742,0,0.000000,40.060000,0.000000,0.180000,0.000000,0.000000,0.000000,0.500000,8.000000,30.790000
1772143955.766483,0,0.000000,40.130000,0.000000,0.100000,0.000000,0.000000,0.000000,0.250000,8.000000,30.810000
1772143955.780437,0,0.000000,39.810000,0.000000,0.340000,0.000000,0.000000,0.000000,0.150000,8.000000,30.840000
1772143955.801030,0,0.000000,40.110000,0.000000,0.200000,0.000000,0.000000,0.000000,0.150000,8.000000,30.850000
1772143955.820099,0,0.000000,40.110000,0.000000,0.250000,0.000000,0.000000,0.000000,0.150000,8.000000,30.870000
1772143955.821100,0,0.000000,40.150000,0.000000,0.210000,0.000000,0.000000,0.000000,0.150000,8.000000,30.870000
1772143955.839960,0,0.000000,40.360000,0.000000,0.020000,0.000000,0.000000,0.000000,0.400000,8.000000,30.890000
1772143955.850960,0,0.000000,40.090000,0.000000,0.100000,0.000000,0.000000,0.000000,0.570000,8.000000,30.900000
1772143955.873039,0,0.000000,40.180000,0.000000,0.210000,0.000000,0.000000,0.000000,0.070000,8.000000,30.930000
1772143955.885367,0,0.000000,40.150000,0.000000,0.070000,0.000000,0.000000,0.000000,0.330000,8.000000,30.940000
1772143955.906512,0,0.000000,40.150000,0.000000,0.100000,0.000000,0.000000,0.000000,0.500000,8.000000,30.950000
