epoch,mark,Unused,Ankle Angle,Unused,Measured Torque (R),Unused,Unused,Toe FSR (R),Heel FSR (R),Channel 8,Exoskeletottery Level (Volts)
1772555113.887703,0,0.000000,32.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,38.250000
1772555113.887703,0,0.000000,32.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,38.270000
1772555113.887703,0,0.000000,32.410000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.500000,8.000000,38.270000
1772555113.903585,0,0.000000,32.360000,0.000000,0.050000,0.000000,0.000000,0.000000,0.370000,8.000000,38.290000
1772555113.919225,0,0.000000,32.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,38.310000
1772555113.919225,0,0.000000,32.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110000,8.000000,38.330000
1772555113.950164,0,0.000000,32.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,38.340000
1772555113.965991,0,0.000000,32.400000,0.000000,0.070000,0.000000,0.000000,0.000000,0.370000,8.000000,38.360000
1772555113.981959,0,0.000000,32.430000,0.000000,0.020000,0.000000,0.000000,0.000000,0.370000,8.000000,38.360000
1772555113.981959,0,0.000000,32.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,38.380000
1772555114.013487,0,0.000000,32.340000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.620000,8.000000,38.400000
1772555114.013487,0,0.000000,32.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.000000,38.410000
1772555114.029610,0,0.000000,32.270000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.370000,8.000000,38.430000
1772555114.050324,0,0.000000,32.410000,0.000000,0.050000,0.000000,0.000000,0.000000,0.370000,8.000000,38.450000
1772555114.076582,0,0.000000,32.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,38.450000
1772555114.092664,0,0.000000,32.410000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.370000,8.000000,38.470000
1772555114.108664,0,0.000000,32.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,38.490000
1772555114.124789,0,0.000000,32.400000,0.000000,0.020000,0.000000,0.000000,0.000000,0.500000,8.000000,38.500000
1772555114.156329,0,0.000000,32.310000,0.000000,0.030000,0.000000,0.000000,0.000000,0.370000,8.000000,38.520000
1772555114.188007,0,0.000000,32.410000,0.000000,0.050000,0.000000,0.000000,0.000000,0.250000,8.000000,38.540000
1772555114.250518,0,0.000000,32.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,38.540000
1772555114.283456,0,0.000000,32.410000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.250000,8.000000,38.560000
1772555114.299501,0,0.000000,32.410000,0.000000,0.050000,0.000000,0.000000,0.000000,0.250000,8.000000,38.580000
1772555114.315163,0,0.000000,32.380000,0.000000,0.030000,0.000000,0.000000,0.000000,0.500000,8.000000,38.590000
1772555114.315163,0,0.000000,32.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.000000,38.660000
1772555114.330832,0,0.000000,32.400000,0.000000,0.070000,0.000000,0.000000,0.000000,0.370000,8.000000,38.720000
1772555114.350583,0,0.000000,32.270000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.370000,8.000000,38.720000
1772555114.362188,0,0.000000,32.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.620000,8.000000,38.750000
1772555114.378279,0,0.000000,32.270000,0.000000,0.050000,0.000000,0.000000,0.000000,0.370000,8.000000,38.750000
1772555114.394224,0,0.000000,32.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,38.770000
1772555114.409860,0,0.000000,32.310000,0.000000,0.050000,0.000000,0.000000,0.000000,0.250000,8.000000,38.790000
1772555114.409860,0,0.000000,32.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,38.810000
1772555114.409860,0,0.000000,32.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,38.810000
1772555114.425729,0,0.000000,32.340000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.370000,8.000000,38.840000
1772555114.457305,0,0.000000,32.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,38.840000
1772555114.472995,0,0.000000,32.410000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.370000,8.000000,38.860000
1772555114.472995,0,0.000000,32.380000,0.000000,0.070000,0.000000,0.000000,0.000000,0.250000,8.000000,38.880000
1772555114.488637,0,0.000000,32.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,38.900000
1772555114.541248,0,0.000000,32.410000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.250000,8.000000,38.910000
1772555114.551974,0,0.000000,32.250000,0.000000,0.050000,0.000000,0.000000,0.000000,0.250000,8.000000,38.930000
1772555114.551974,0,0.000000,32.400000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.250000,8.000000,38.950000
1772555114.551974,0,0.000000,32.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,38.950000
1772555114.567608,0,0.000000,32.410000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.250000,8.000000,38.970000
1772555114.599276,0,0.000000,32.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,39.000000
1772555114.614944,0,0.000000,32.400000,0.000000,0.100000,0.000000,0.000000,0.000000,0.500000,8.000000,39.000000
1772555114.668724,0,0.000000,32.380000,0.000000,0.070000,0.000000,0.000000,0.000000,0.370000,8.000000,39.020000
1772555114.678771,0,0.000000,32.380000,0.000000,0.010000,0.000000,0.000000,0.000000,0.370000,8.000000,39.040000
1772555114.678771,0,0.000000,32.340000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.500000,8.000000,39.040000
1772555114.678771,0,0.000000,32.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.000000,39.060000
1772555114.694414,0,0.000000,32.360000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.500000,8.000000,39.090000
1772555114.699812,0,0.000000,32.380000,0.000000,0.050000,0.000000,0.000000,0.000000,0.370000,8.000000,39.090000
1772555114.710368,0,0.000000,32.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.110000
1772555114.726004,0,0.000000,32.200000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.500000,8.000000,39.130000
1772555114.741662,0,0.000000,32.340000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.370000,8.000000,39.150000
1772555114.757675,0,0.000000,32.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110000,8.000000,39.150000
1772555114.773411,0,0.000000,32.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,39.180000
1772555114.789184,0,0.000000,32.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.180000
1772555114.804821,0,0.000000,32.380000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.500000,8.000000,39.200000
1772555114.804821,0,0.000000,32.310000,0.000000,-0.120000,0.000000,0.000000,0.000000,0.370000,8.000000,39.220000
1772555114.820457,0,0.000000,32.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.000000,39.240000
1772555114.836220,0,0.000000,32.380000,0.000000,0.020000,0.000000,0.000000,0.000000,0.250000,8.000000,39.250000
1772555114.867826,0,0.000000,32.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,39.270000
1772555114.899901,0,0.000000,32.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.620000,8.000000,39.270000
1772555114.915588,0,0.000000,32.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.290000
1772555114.915588,0,0.000000,32.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.310000
1772555114.915588,0,0.000000,32.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,39.330000
1772555114.931421,0,0.000000,32.410000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.370000,8.000000,39.340000
1772555114.978966,0,0.000000,32.360000,0.000000,0.010000,0.000000,0.000000,0.000000,0.500000,8.000000,39.360000
1772555114.994605,0,0.000000,32.400000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.250000,8.000000,39.380000
1772555115.010351,0,0.000000,32.400000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.370000,8.000000,39.380000
1772555115.026072,0,0.000000,32.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.400000
1772555115.057542,0,0.000000,32.410000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.250000,8.000000,39.410000
1772555115.089225,0,0.000000,32.400000,0.000000,0.030000,0.000000,0.000000,0.000000,0.500000,8.000000,39.430000
1772555115.089225,0,0.000000,32.290000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.370000,8.000000,39.450000
1772555115.104883,0,0.000000,32.400000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.370000,8.000000,39.470000
1772555115.120870,0,0.000000,32.400000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.500000,8.000000,39.500000
1772555115.136743,0,0.000000,32.380000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.370000,8.000000,39.500000
1772555115.136743,0,0.000000,32.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.520000
1772555115.136743,0,0.000000,32.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.540000
1772555115.152692,0,0.000000,32.380000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.870000,8.000000,39.560000
1772555115.168576,0,0.000000,32.380000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.500000,8.000000,39.560000
1772555115.198582,0,0.000000,32.430000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.620000,8.000000,39.590000
1772555115.216387,0,0.000000,32.360000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.250000,8.000000,39.590000
1772555115.216387,0,0.000000,32.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,39.610000
1772555115.232127,0,0.000000,32.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.630000
1772555115.247935,0,0.000000,32.380000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.370000,8.000000,39.650000
1772555115.263748,0,0.000000,32.380000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.370000,8.000000,39.650000
1772555115.263748,0,0.000000,32.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,8.000000,39.680000
1772555115.295113,0,0.000000,32.360000,0.000000,0.020000,0.000000,0.000000,0.000000,0.370000,8.000000,39.680000
1772555115.310767,0,0.000000,32.380000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.110000,8.000000,39.700000
1772555115.310767,0,0.000000,32.410000,0.000000,0.030000,0.000000,0.000000,0.000000,0.370000,8.000000,39.720000
1772555115.342380,0,0.000000,32.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,39.740000
1772555115.358042,0,0.000000,32.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.750000
1772555115.373749,0,0.000000,32.360000,0.000000,0.050000,0.000000,0.000000,0.000000,0.500000,8.000000,39.770000
1772555115.405173,0,0.000000,32.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110000,8.000000,39.790000
1772555115.405173,0,0.000000,32.360000,0.000000,-0.180000,0.000000,0.000000,0.000000,1.000000,8.000000,39.790000
1772555115.420894,0,0.000000,32.380000,0.000000,0.030000,0.000000,0.000000,0.000000,0.370000,8.000000,39.810000
1772555115.436937,0,0.000000,32.360000,0.000000,0.010000,0.000000,0.000000,0.000000,0.250000,8.000000,39.830000
1772555115.436937,0,0.000000,32.310000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.370000,8.000000,39.840000
1772555115.452776,0,0.000000,32.270000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,8.000000,39.860000
1772555115.500235,0,0.000000,32.270000,0.000000,0.020000,0.000000,0.000000,0.000000,0.370000,8.000000,39.880000
1772555115.515886,0,0.000000,31.880000,0.000000,0.050000,0.000000,0.000000,0.000000,0.500000,8.000000,39.880000
1772555115.515886,0,0.000000,31.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.900000
1772555115.515886,0,0.000000,31.040000,0.000000,0.030000,0.000000,0.000000,0.000000,0.500000,8.000000,39.910000
1772555115.531664,0,0.000000,30.680000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.370000,8.000000,39.930000
1772555115.550863,0,0.000000,30.270000,0.000000,0.030000,0.000000,0.000000,0.000000,0.500000,8.000000,39.950000
1772555115.563269,0,0.000000,30.120000,0.000000,0.010000,0.000000,0.000000,0.000000,0.370000,8.000000,39.970000
1772555115.621932,0,0.000000,29.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.370000,8.000000,39.990000
1772555115.626922,0,0.000000,29.870000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.370000,8.000000,40.000000
1772555115.626922,0,0.000000,29.880000,0.000000,0.070000,0.000000,0.000000,0.000000,0.250000,8.000000,40.020000
1772555115.651145,0,0.000000,29.790000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.430000,8.000000,40.020000
1772555115.651145,0,0.000000,30.130000,0.000000,0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,40.040000
1772555115.651145,0,0.000000,30.770000,0.000000,0.050000,0.000000,0.000000,0.000000,0.210000,8.000000,40.060000
1772555115.674653,0,0.000000,31.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,40.080000
1772555115.690293,0,0.000000,32.540000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.210000,8.000000,40.090000
1772555115.706233,0,0.000000,32.930000,0.000000,0.030000,0.000000,0.000000,0.000000,0.210000,8.000000,40.090000
1772555115.778846,0,0.000000,33.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430000,8.000000,40.110000
1772555115.785784,0,0.000000,33.970000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.430000,8.000000,40.130000
1772555115.785784,0,0.000000,34.610000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.430000,8.000000,40.150000
1772555115.785784,0,0.000000,35.220000,0.000000,0.070000,0.000000,0.000000,0.000000,0.330000,8.000000,40.150000
1772555115.817276,0,0.000000,35.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,40.200000
1772555115.832937,0,0.000000,35.380000,0.000000,0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,40.200000
1772555115.857336,0,0.000000,34.790000,0.000000,0.030000,0.000000,0.000000,0.000000,0.210000,8.000000,40.220000
1772555115.864507,0,0.000000,33.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,40.240000
1772555115.864507,0,0.000000,32.400000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.210000,8.000000,40.250000
1772555115.864507,0,0.000000,31.690000,0.000000,0.020000,0.000000,0.000000,0.000000,0.430000,8.000000,40.270000
1772555115.880547,0,0.000000,30.560000,0.000000,0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,40.290000
1772555115.896177,0,0.000000,29.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,40.290000
1772555115.912164,0,0.000000,27.420000,0.000000,0.030000,0.000000,0.000000,0.000000,0.330000,8.000000,40.310000
1772555115.928187,0,0.000000,26.220000,0.000000,0.030000,0.000000,0.000000,0.000000,0.330000,8.000000,40.330000
1772555115.959508,0,0.000000,25.180000,0.000000,0.050000,0.000000,0.000000,0.000000,0.100000,8.000000,40.340000
1772555115.975178,0,0.000000,24.310000,0.000000,0.070000,0.000000,0.000000,0.000000,0.430000,8.000000,40.360000
1772555115.990919,0,0.000000,23.590000,0.000000,0.030000,0.000000,0.000000,0.000000,0.330000,8.000000,40.380000
1772555115.990919,0,0.000000,23.030000,0.000000,0.150000,0.000000,0.000000,0.000000,0.330000,8.000000,40.380000
1772555116.006742,0,0.000000,22.690000,0.000000,0.100000,0.000000,0.000000,0.000000,0.330000,8.000000,40.400000
1772555116.022399,0,0.000000,22.700000,0.000000,0.050000,0.000000,0.000000,0.000000,0.210000,8.000000,40.410000
1772555116.051335,0,0.000000,23.100000,0.000000,0.010000,0.000000,0.000000,0.000000,0.330000,8.000000,40.430000
1772555116.053797,0,0.000000,23.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,40.450000
1772555116.069628,0,0.000000,24.840000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,40.470000
1772555116.085271,0,0.000000,26.070000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.210000,8.000000,40.490000
1772555116.101029,0,0.000000,27.850000,0.000000,0.010000,0.000000,0.000000,0.000000,0.100000,8.000000,40.500000
1772555116.116668,0,0.000000,29.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,40.520000
1772555116.132351,0,0.000000,30.890000,0.000000,0.120000,0.000000,0.000000,0.000000,0.210000,8.000000,40.520000
1772555116.132351,0,0.000000,32.200000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.330000,8.000000,40.540000
1772555116.151575,0,0.000000,32.590000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.330000,8.000000,40.560000
1772555116.163661,0,0.000000,32.700000,0.000000,0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,40.580000
1772555116.226593,0,0.000000,32.560000,0.000000,0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,40.590000
1772555116.242521,0,0.000000,32.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430000,8.000000,40.610000
1772555116.242521,0,0.000000,32.520000,0.000000,0.050000,0.000000,0.000000,0.000000,0.660000,8.000000,40.610000
1772555116.242521,0,0.000000,32.500000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,40.630000
1772555116.290213,0,0.000000,32.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,40.650000
1772555116.306002,0,0.000000,32.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,40.660000
1772555116.321749,0,0.000000,32.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,40.680000
1772555116.321749,0,0.000000,31.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,40.700000
1772555116.321749,0,0.000000,31.030000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.210000,8.000000,40.700000
1772555116.321749,0,0.000000,29.950000,0.000000,0.020000,0.000000,0.000000,0.000000,0.100000,8.000000,40.720000
1772555116.351551,0,0.000000,28.630000,0.000000,0.050000,0.000000,0.000000,0.000000,0.330000,8.000000,40.750000
1772555116.368971,0,0.000000,27.370000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550000,8.000000,40.750000
1772555116.368971,0,0.000000,25.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,40.770000
1772555116.384754,0,0.000000,24.550000,0.000000,0.050000,0.000000,0.000000,0.000000,0.330000,8.000000,40.790000
1772555116.400416,0,0.000000,23.800000,0.000000,0.090000,0.000000,0.000000,0.000000,0.330000,8.000000,40.790000
1772555116.416325,0,0.000000,23.100000,0.000000,0.050000,0.000000,0.000000,0.000000,0.430000,8.000000,40.810000
1772555116.432168,0,0.000000,22.700000,0.000000,0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,40.830000
1772555116.432168,0,0.000000,22.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,40.840000
1772555116.464007,0,0.000000,22.620000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.210000,8.000000,40.860000
1772555116.479644,0,0.000000,22.890000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.100000,8.000000,40.880000
1772555116.495602,0,0.000000,23.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,40.900000
1772555116.511240,0,0.000000,23.800000,0.000000,0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,40.900000
1772555116.527328,0,0.000000,24.630000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,40.930000
1772555116.551613,0,0.000000,25.780000,0.000000,0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,40.930000
1772555116.558980,0,0.000000,26.940000,0.000000,0.070000,0.000000,0.000000,0.000000,0.330000,8.000000,40.950000
1772555116.574988,0,0.000000,28.100000,0.000000,0.050000,0.000000,0.000000,0.000000,0.100000,8.000000,40.970000
1772555116.590885,0,0.000000,29.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,40.970000
1772555116.590885,0,0.000000,30.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,41.000000
1772555116.606552,0,0.000000,31.840000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.100000,8.000000,41.020000
1772555116.638244,0,0.000000,32.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,41.020000
1772555116.638244,0,0.000000,32.610000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.430000,8.000000,41.040000
1772555116.654158,0,0.000000,32.610000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.430000,8.000000,41.060000
1772555116.669838,0,0.000000,32.500000,0.000000,0.050000,0.000000,0.000000,0.000000,0.210000,8.000000,41.080000
1772555116.669838,0,0.000000,32.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.090000
1772555116.701540,0,0.000000,32.290000,0.000000,0.070000,0.000000,0.000000,0.000000,0.210000,8.000000,41.110000
1772555116.717184,0,0.000000,31.810000,0.000000,0.030000,0.000000,0.000000,0.000000,0.430000,8.000000,41.110000
1772555116.732818,0,0.000000,31.140000,0.000000,0.010000,0.000000,0.000000,0.000000,0.330000,8.000000,41.130000
1772555116.732818,0,0.000000,30.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.150000
1772555116.780389,0,0.000000,28.940000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,41.160000
1772555116.796069,0,0.000000,27.540000,0.000000,-0.170000,0.000000,0.000000,0.000000,0.210000,8.000000,41.180000
1772555116.818421,0,0.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430000,8.000000,41.200000
1772555116.819433,0,0.000000,24.570000,0.000000,0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,41.200000
1772555116.846071,0,0.000000,23.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.220000
1772555116.874717,0,0.000000,22.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.240000
1772555116.890368,0,0.000000,21.530000,0.000000,-0.070000,0.000000,0.000000,0.000000,0.210000,8.000000,41.250000
1772555116.906087,0,0.000000,21.220000,0.000000,0.050000,0.000000,0.000000,0.000000,0.210000,8.000000,41.270000
1772555116.921734,0,0.000000,21.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.290000
1772555116.953391,0,0.000000,21.850000,0.000000,0.020000,0.000000,0.000000,0.000000,0.430000,8.000000,41.290000
1772555116.969024,0,0.000000,22.370000,0.000000,0.030000,0.000000,0.000000,0.000000,0.330000,8.000000,41.310000
1772555116.969024,0,0.000000,23.500000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.210000,8.000000,41.330000
1772555116.969024,0,0.000000,24.670000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,41.340000
1772555116.984866,0,0.000000,27.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.380000
1772555117.000854,0,0.000000,28.600000,0.000000,0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,41.380000
1772555117.016841,0,0.000000,29.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,41.400000
1772555117.016841,0,0.000000,30.600000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.210000,8.000000,41.430000
1772555117.051727,0,0.000000,31.260000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,41.430000
1772555117.051727,0,0.000000,31.760000,0.000000,0.010000,0.000000,0.000000,0.000000,0.100000,8.000000,41.450000
1772555117.064705,0,0.000000,32.130000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.550000,8.000000,41.470000
1772555117.080527,0,0.000000,32.270000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,41.490000
1772555117.111847,0,0.000000,32.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,41.500000
1772555117.111847,0,0.000000,32.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,41.520000
1772555117.127845,0,0.000000,31.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.520000
1772555117.151791,0,0.000000,31.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.540000
1772555117.174917,0,0.000000,30.820000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,41.560000
1772555117.238644,0,0.000000,29.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.580000
1772555117.270619,0,0.000000,28.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,41.590000
1772555117.270619,0,0.000000,27.780000,0.000000,0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,41.610000
1772555117.270619,0,0.000000,26.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.630000
1772555117.270619,0,0.000000,24.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.660000
1772555117.286618,0,0.000000,24.870000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.330000,8.000000,41.680000
1772555117.302573,0,0.000000,25.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,41.700000
1772555117.318229,0,0.000000,26.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210000,8.000000,41.700000
1772555117.352264,0,0.000000,27.270000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,41.720000
1772555117.381942,0,0.000000,28.570000,0.000000,0.030000,0.000000,0.000000,0.000000,0.330000,8.000000,41.750000
1772555117.397592,0,0.000000,29.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.430000,8.000000,41.750000
1772555117.476280,0,0.000000,31.320000,0.000000,0.070000,0.000000,0.000000,0.000000,0.210000,8.000000,41.770000
1772555117.492050,0,0.000000,32.400000,0.000000,-0.030000,0.000000,0.000000,0.000000,0.430000,8.000000,41.790000
1772555117.507720,0,0.000000,32.650000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.210000,8.000000,41.810000
1772555117.507720,0,0.000000,32.650000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.100000,8.000000,41.840000
1772555117.507720,0,0.000000,32.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.330000,8.000000,41.900000
1772555117.523528,0,0.000000,31.640000,0.000000,0.030000,0.000000,0.000000,0.000000,0.330000,8.000000,41.900000
1772555117.552514,0,0.000000,30.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,8.000000,41.930000
1772555117.555027,0,0.000000,29.450000,0.000000,-0.150000,0.000000,0.000000,0.000000,0.210000,8.000000,41.930000
1772555117.555027,0,0.000000,28.050000,0.000000,0.070000,0.000000,0.000000,0.000000,0.210000,8.000000,41.950000
