epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Stance Phase (R),Channel 8,Exoskeleton time (seconds)
1778711527.658280,0,0.000000,0.000000,0.000000,0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,42.060000
1778711527.695825,0,0.000000,0.010000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.090000
1778711527.696620,0,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,42.090000
1778711527.711624,0,0.000000,0.010000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.110000
1778711527.712681,0,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,42.110000
1778711527.728808,0,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,42.130000
1778711527.741674,0,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.130000
1778711527.757233,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.150000
1778711527.758118,0,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,42.150000
1778711527.767604,0,0.000000,0.010000,0.000000,-0.280000,0.000000,0.000000,0.000000,0.000000,8.000000,42.160000
1778711527.777925,0,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,42.180000
1778711527.798054,0,0.000000,0.050000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.180000
1778711527.798476,0,0.000000,0.050000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,42.200000
1778711527.813348,0,0.000000,0.100000,0.000000,-0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,42.200000
1778711527.814170,0,0.000000,0.150000,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,42.220000
1778711527.829529,0,0.000000,0.010000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,42.220000
1778711527.845688,0,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,42.240000
1778711527.854916,0,0.000000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,42.250000
1778711527.864405,0,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,42.250000
