epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Stance Phase (R),Channel 8,Exoskeleton time (seconds)
1769019530.407977,0,0.000000,0.000000,0.000000,0.000000,19.630000,0.000000,1.620000,0.000000,8.000000,21.340000
1769019530.448837,0,0.000000,0.000000,0.000000,0.000000,19.590000,0.000000,0.750000,0.000000,8.000000,21.360000
1769019530.465286,0,0.000000,0.000000,0.000000,-0.170000,19.700000,0.000000,1.000000,0.000000,8.000000,21.370000
1769019530.479205,0,0.000000,0.000000,0.000000,0.470000,19.590000,0.000000,1.010000,0.000000,8.000000,21.380000
1769019530.502930,0,0.000000,0.000000,0.000000,-0.100000,19.700000,0.000000,0.810000,0.000000,8.000000,21.390000
1769019530.502930,0,0.000000,0.000000,0.000000,-0.180000,19.590000,0.000000,0.820000,0.000000,8.000000,21.420000
1769019530.518603,0,0.000000,0.000000,0.000000,-0.120000,19.750000,0.000000,0.820000,0.000000,8.000000,21.430000
1769019530.534234,0,0.000000,0.000000,0.000000,-0.250000,19.590000,0.000000,0.790000,0.000000,8.000000,21.450000
1769019530.534234,0,0.000000,0.000000,0.000000,-0.210000,19.630000,0.000000,0.820000,0.000000,8.000000,21.450000
1769019530.565778,0,0.000000,0.000000,0.000000,-0.020000,19.700000,0.000000,0.830000,0.000000,8.000000,21.470000
1769019530.581431,0,0.000000,0.000000,0.000000,-0.230000,19.700000,0.000000,0.820000,0.000000,8.000000,21.480000
1769019530.581431,0,0.000000,0.000000,0.000000,-0.620000,19.530000,0.000000,0.820000,0.000000,8.000000,21.510000
1769019530.597154,0,0.000000,0.000000,0.000000,-0.100000,19.530000,0.000000,0.800000,0.000000,8.000000,21.520000
1769019530.616797,0,0.000000,0.000000,0.000000,-0.100000,19.630000,0.000000,0.800000,0.000000,8.000000,21.540000
1769019530.634994,0,0.000000,0.000000,0.000000,-0.210000,19.530000,0.000000,0.740000,0.000000,8.000000,21.540000
