epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Stance Phase (R),Channel 8,Exoskeleton time (seconds)
1789150913.308133,0,0.000000,0.000000,1.000000,-0.310000,0.000000,0.000000,0.000000,0.000000,8.000000,26.180000
1789150913.355069,0,0.000000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,26.190000
1789150913.355727,0,0.000000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,26.200000
1789150913.356102,0,0.000000,0.000000,0.000000,-0.360000,0.000000,0.000000,0.000000,0.000000,8.000000,26.200000
1789150913.407249,0,0.000000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,26.210000
1789150913.407696,0,0.000000,0.000000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,26.220000
1789150913.408045,0,0.000000,0.000000,0.000000,-0.360000,0.000000,0.000000,0.000000,0.000000,8.000000,26.230000
1789150913.408565,0,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,26.250000
1789150913.408910,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,26.270000
1789150913.457806,0,0.000000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,26.280000
1789150913.458277,0,0.000000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,26.290000
1789150913.458641,0,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,26.290000
1789150913.459304,0,0.000000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,26.300000
1789150913.459684,0,0.000000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,26.310000
1789150913.515277,0,0.000000,0.000000,0.000000,-0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,26.320000
1789150913.516141,0,0.000000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,26.340000
1789150913.516646,0,0.000000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,26.350000
1789150913.517443,0,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,26.360000
1789150913.517965,0,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,26.370000
1789150913.549628,0,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,26.370000
1789150913.575848,0,0.000000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,26.380000
1789150913.576307,0,0.000000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,0.000000,8.000000,26.390000
1789150913.602993,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,26.420000
1789150913.603456,0,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,26.430000
1789150913.603825,0,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,26.440000
1789150913.630478,0,0.000000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,26.450000
1789150913.631153,0,0.000000,0.000000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,26.450000
1789150913.631637,0,0.000000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,26.460000
1789150913.661024,0,0.000000,0.000000,0.000000,-0.180000,0.000000,0.000000,0.000000,0.000000,8.000000,26.470000
1789150913.661508,0,0.000000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.000000,0.000000,8.000000,26.480000
1789150913.691261,0,0.000000,0.000000,0.000000,-0.270000,0.000000,0.000000,0.000000,0.000000,8.000000,26.500000
1789150913.691977,0,0.000000,0.000000,0.000000,-0.140000,0.000000,0.000000,0.000000,0.000000,8.000000,26.510000
1789150913.692491,0,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,8.000000,26.520000
1789150913.692928,0,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,8.000000,26.530000
1789150913.724838,0,0.000000,0.000000,0.000000,-0.400000,0.000000,0.000000,0.000000,0.000000,8.000000,26.540000
