epoch,mark,Desired Torque,Measured Torque,Toe FSR,Heel FSR,PID Signal,Ankle Angle,Power,Stance Phase,Battery Level (Volts),Exoskeleton time (seconds)
1774479699.991922,0,0.000000,-0.210000,0.410000,0.000000,104.870000,62.950000,7.010000,0.000000,23.870000,31.600000
1774479700.007570,0,0.000000,-0.180000,0.250000,0.000000,83.800000,59.970000,7.000000,0.000000,23.880000,31.610000
1774479700.023238,0,0.000000,0.020000,0.100000,0.000000,-10.000000,57.220000,6.650000,0.000000,23.950000,31.620000
1774479700.040399,0,0.000000,0.070000,0.000000,0.000000,-72.550000,54.290000,6.420000,0.000000,23.930000,31.630000
1774479700.054535,0,0.000000,0.090000,0.000000,0.000000,-71.980000,52.150000,6.150000,0.000000,23.940000,31.650000
1774479700.074915,0,0.000000,0.250000,0.000000,0.000000,-198.710000,50.340000,5.880000,0.000000,23.950000,31.670000
1774479700.091232,0,0.000000,0.250000,0.000000,0.000000,-152.580000,49.090000,5.610000,0.000000,23.950000,31.690000
1774479700.105868,0,0.000000,0.340000,0.000000,0.000000,-185.300000,48.650000,5.380000,0.000000,23.930000,31.700000
1774479700.121030,0,0.000000,0.340000,0.000000,0.000000,-136.330000,48.720000,5.360000,0.000000,23.900000,31.710000
1774479700.140368,0,0.000000,0.430000,0.000000,0.000000,-225.770000,49.330000,5.510000,0.000000,23.870000,31.730000
1774479700.140368,0,0.000000,0.300000,0.000000,0.000000,-121.870000,50.560000,5.710000,0.000000,23.870000,31.750000
1774479700.152568,0,0.000000,0.280000,0.000000,0.660000,-87.970000,52.060000,5.940000,0.000000,23.860000,31.770000
1774479700.184276,0,0.000000,0.250000,0.000000,0.000000,-104.860000,53.750000,6.070000,0.000000,23.870000,31.780000
1774479700.199909,0,0.000000,0.150000,0.000000,0.000000,-68.480000,55.630000,6.300000,0.000000,23.880000,31.790000
1774479700.199909,0,0.000000,0.180000,0.000000,0.000000,-101.180000,57.560000,6.460000,0.000000,23.880000,31.800000
1774479700.218552,0,0.000000,0.000000,0.000000,0.000000,23.790000,59.630000,6.340000,0.000000,23.920000,31.820000
1774479700.231922,0,0.000000,-0.180000,0.000000,0.000000,120.870000,61.340000,6.110000,0.000000,23.950000,31.840000
1774479700.247906,0,0.000000,-0.230000,0.000000,0.000000,147.830000,62.610000,5.880000,0.000000,23.940000,31.860000
1774479700.263979,0,0.000000,-0.400000,0.000000,0.000000,223.580000,63.500000,5.590000,0.000000,23.940000,31.870000
1774479700.279698,0,0.000000,-0.460000,0.000000,0.000000,232.380000,63.610000,5.530000,0.000000,23.900000,31.880000
1774479700.295607,0,0.000000,-0.470000,0.000000,0.000000,219.940000,63.000000,5.730000,0.000000,23.870000,31.890000
1774479700.327308,0,0.000000,-0.430000,0.000000,0.000000,244.130000,61.770000,6.010000,0.000000,23.860000,31.920000
1774479700.327308,0,0.000000,-0.370000,0.000000,0.000000,190.630000,59.930000,6.400000,0.000000,23.850000,31.930000
1774479700.343236,0,0.000000,-0.360000,0.000000,0.000000,153.910000,57.810000,6.900000,0.000000,23.810000,31.950000
1774479700.359365,0,0.000000,-0.270000,0.000000,0.000000,121.550000,55.240000,7.150000,0.000000,23.840000,31.960000
1774479700.375269,0,0.000000,-0.250000,0.000000,0.000000,130.690000,52.340000,7.280000,0.000000,23.860000,31.970000
1774479700.390912,0,0.000000,-0.120000,0.000000,0.000000,21.870000,49.720000,7.320000,0.000000,23.870000,32.000000
1774479700.406961,0,0.000000,-0.090000,0.000000,0.330000,42.310000,46.860000,7.110000,0.000000,23.880000,32.000000
1774479700.422643,0,0.000000,0.120000,0.000000,0.000000,-141.910000,44.290000,6.880000,0.000000,23.950000,32.020000
1774479700.440865,0,0.000000,0.110000,0.000000,0.660000,-47.090000,42.220000,6.650000,0.000000,23.950000,32.040000
1774479700.454292,0,0.000000,0.300000,0.000000,0.000000,-168.080000,40.540000,6.570000,0.000000,23.960000,32.060000
1774479700.454292,0,0.000000,0.330000,0.000000,0.000000,-196.030000,39.610000,6.250000,0.000000,23.950000,32.080000
1774479700.469978,0,0.000000,0.370000,0.000000,0.000000,-165.750000,39.330000,6.070000,0.000000,23.920000,32.090000
1774479700.485935,0,0.000000,0.440000,0.000000,0.000000,-216.280000,39.450000,6.190000,0.000000,23.870000,32.110000
1774479700.517392,0,0.000000,0.360000,0.000000,0.000000,-176.720000,40.610000,6.300000,0.000000,23.870000,32.110000
1774479700.533400,0,0.000000,0.400000,0.000000,0.000000,-193.570000,42.020000,6.750000,0.000000,23.840000,32.130000
1774479700.549383,0,0.000000,0.330000,0.000000,0.000000,-151.750000,43.840000,6.980000,0.000000,23.840000,32.150000
1774479700.549383,0,0.000000,0.170000,0.000000,0.000000,-19.620000,46.110000,7.170000,0.000000,23.870000,32.160000
1774479700.565053,0,0.000000,0.200000,0.000000,0.000000,-93.660000,48.450000,7.130000,0.000000,23.860000,32.180000
1774479700.580931,0,0.000000,-0.070000,0.000000,0.000000,104.220000,50.590000,7.010000,0.000000,23.950000,32.200000
1774479700.596889,0,0.000000,-0.230000,0.000000,0.000000,140.830000,52.700000,6.860000,0.000000,23.950000,32.200000
1774479700.628623,0,0.000000,-0.430000,0.000000,0.000000,202.880000,53.910000,6.730000,0.000000,23.950000,32.220000
1774479700.644463,0,0.000000,-0.560000,0.000000,0.000000,256.350000,54.430000,6.460000,0.000000,23.930000,32.240000
1774479700.662396,0,0.000000,-0.620000,0.000000,0.000000,269.440000,54.150000,6.670000,0.000000,23.860000,32.250000
1774479700.662396,0,0.000000,-0.510000,0.000000,0.000000,192.190000,52.970000,7.090000,0.000000,23.820000,32.270000
1774479700.676195,0,0.000000,-0.500000,0.000000,0.330000,210.220000,51.180000,7.690000,0.000000,23.790000,32.290000
1774479700.692137,0,0.000000,-0.430000,0.000000,0.000000,202.690000,49.040000,8.110000,0.000000,23.790000,32.310000
1774479700.707836,0,0.000000,-0.280000,0.000000,0.000000,107.620000,46.470000,8.220000,0.000000,23.840000,32.310000
1774479700.723518,0,0.000000,-0.200000,0.000000,0.000000,-24.100000,43.630000,8.590000,0.000000,23.810000,32.340000
1774479700.741174,0,0.000000,-0.120000,0.000000,0.000000,16.650000,40.630000,8.560000,0.000000,23.870000,32.340000
1774479700.764933,0,0.000000,0.000000,0.000000,0.000000,-134.140000,38.000000,8.400000,0.000000,23.890000,32.360000
1774479700.770818,0,0.000000,0.070000,0.000000,0.000000,-74.650000,35.540000,8.020000,0.000000,23.930000,32.380000
1774479700.786697,0,0.000000,0.110000,0.000000,0.000000,-100.270000,33.560000,7.690000,0.000000,23.930000,32.400000
1774479700.802348,0,0.000000,0.250000,0.000000,0.000000,-195.250000,32.000000,7.380000,0.000000,23.950000,32.400000
1774479700.819013,0,0.000000,0.230000,0.000000,0.000000,-111.060000,31.150000,7.010000,0.000000,23.940000,32.430000
1774479700.833645,0,0.000000,0.280000,0.000000,0.660000,-40.590000,30.750000,6.760000,0.000000,23.930000,32.430000
1774479700.860082,0,0.000000,0.370000,0.000000,0.000000,-173.970000,30.840000,6.690000,0.000000,23.900000,32.450000
1774479700.865254,0,0.000000,0.310000,0.000000,0.000000,-117.150000,31.290000,6.750000,0.000000,23.880000,32.470000
1774479700.881286,0,0.000000,0.230000,0.000000,0.000000,-73.010000,32.310000,6.820000,0.000000,23.870000,32.490000
1774479700.897357,0,0.000000,0.200000,0.000000,0.000000,-86.260000,33.330000,6.860000,0.000000,23.870000,32.500000
1774479700.913031,0,0.000000,0.110000,0.000000,0.000000,-47.020000,34.610000,6.900000,0.000000,23.890000,32.520000
1774479700.928675,0,0.000000,0.200000,0.000000,0.000000,-87.720000,36.090000,7.030000,0.000000,23.870000,32.540000
1774479700.944317,0,0.000000,0.120000,0.000000,0.000000,-40.720000,37.500000,7.010000,0.000000,23.890000,32.540000
1774479700.960267,0,0.000000,0.170000,0.000000,0.000000,-110.910000,39.040000,6.940000,0.000000,23.880000,32.560000
1774479700.975919,0,0.000000,0.100000,0.000000,0.000000,-57.590000,40.610000,6.780000,0.000000,23.900000,32.580000
1774479700.991844,0,0.000000,-0.020000,0.000000,0.000000,37.720000,42.130000,6.510000,0.000000,23.920000,32.590000
1774479701.007780,0,0.000000,-0.100000,0.000000,0.000000,34.160000,43.560000,6.210000,0.000000,23.930000,32.610000
1774479701.023624,0,0.000000,-0.370000,0.000000,0.000000,191.000000,44.700000,5.960000,0.000000,23.950000,32.630000
1774479701.041482,0,0.000000,-0.400000,0.000000,0.660000,177.830000,44.950000,5.780000,0.000000,23.920000,32.650000
1774479701.055109,0,0.000000,-0.500000,0.000000,0.000000,203.280000,44.720000,5.920000,0.000000,23.870000,32.650000
1774479701.071010,0,0.000000,-0.460000,0.000000,0.000000,234.490000,43.700000,6.230000,0.000000,23.860000,32.680000
1774479701.086648,0,0.000000,-0.410000,0.000000,0.000000,164.280000,42.150000,6.760000,0.000000,23.820000,32.680000
1774479701.102378,0,0.000000,-0.340000,0.000000,0.000000,166.440000,40.880000,7.070000,0.000000,23.840000,32.700000
1774479701.118048,0,0.000000,-0.250000,0.000000,0.000000,81.870000,38.500000,7.400000,0.000000,23.850000,32.720000
1774479701.133734,0,0.000000,-0.280000,0.000000,0.000000,159.600000,36.270000,7.550000,0.000000,23.860000,32.720000
1774479701.141699,0,0.000000,-0.140000,0.000000,0.000000,62.090000,33.810000,7.750000,0.000000,23.870000,32.750000
1774479701.165095,0,0.000000,0.000000,0.000000,0.000000,-0.810000,31.480000,7.420000,0.000000,23.920000,32.770000
1774479701.180761,0,0.000000,-0.030000,0.000000,0.000000,30.480000,29.130000,7.090000,0.000000,23.900000,32.770000
1774479701.198497,0,0.000000,0.070000,0.000000,0.000000,-33.770000,26.870000,6.780000,0.000000,23.930000,32.790000
1774479701.214149,0,0.000000,0.000000,0.000000,0.330000,21.040000,25.150000,6.530000,0.000000,23.920000,32.810000
1774479701.214149,0,0.000000,0.170000,0.000000,0.000000,-112.730000,23.720000,6.280000,0.000000,23.940000,32.830000
1774479701.228043,0,0.000000,0.090000,0.000000,0.000000,-23.590000,22.530000,6.000000,0.000000,23.920000,32.840000
1774479701.259331,0,0.000000,0.180000,0.000000,0.000000,-98.830000,21.790000,5.730000,0.000000,23.930000,32.860000
1774479701.259331,0,0.000000,0.100000,0.000000,0.000000,-5.820000,21.370000,5.530000,0.000000,23.920000,32.860000
1774479701.275273,0,0.000000,0.150000,0.000000,0.000000,-71.560000,21.200000,5.360000,0.000000,23.920000,32.880000
1774479701.291163,0,0.000000,0.090000,0.000000,0.000000,-20.090000,21.360000,5.250000,0.000000,23.920000,32.900000
1774479701.324030,0,0.000000,0.070000,0.000000,0.000000,-36.660000,21.420000,5.130000,0.000000,23.920000,32.910000
1774479701.341758,0,0.000000,0.050000,0.000000,0.400000,-41.270000,21.650000,5.030000,0.000000,23.920000,32.930000
1774479701.341758,0,0.000000,-0.180000,0.000000,0.400000,78.810000,21.870000,4.860000,0.000000,23.930000,32.950000
1774479701.370033,0,0.000000,-0.020000,0.000000,0.000000,-13.070000,21.980000,4.730000,0.000000,23.920000,32.970000
1774479701.385698,0,0.000000,-0.180000,0.000000,0.200000,126.120000,21.980000,4.610000,0.000000,23.920000,32.970000
1774479701.401393,0,0.000000,-0.010000,0.000000,0.000000,-52.110000,21.840000,4.530000,0.000000,23.920000,33.000000
1774479701.401393,0,0.000000,-0.200000,0.000000,0.000000,68.480000,21.650000,4.480000,0.000000,23.900000,33.000000
1774479701.417034,0,0.000000,-0.070000,0.000000,0.000000,1.840000,21.460000,4.420000,0.000000,23.900000,33.020000
1774479701.441676,0,0.000000,-0.120000,0.000000,0.000000,67.650000,20.690000,4.360000,0.000000,23.900000,33.040000
1774479701.441676,0,0.000000,-0.090000,0.000000,0.000000,94.660000,20.550000,4.300000,0.000000,23.920000,33.060000
1774479701.464615,0,0.000000,-0.070000,0.000000,0.000000,51.970000,20.010000,4.280000,0.000000,23.900000,33.060000
1774479701.480252,0,0.000000,0.070000,0.000000,0.000000,-32.040000,19.550000,4.170000,0.000000,23.920000,33.090000
1774479701.495906,0,0.000000,0.000000,0.000000,0.000000,19.370000,19.270000,4.110000,0.000000,23.920000,33.090000
1774479701.511758,0,0.000000,0.100000,0.000000,0.000000,-56.310000,19.070000,4.010000,0.000000,23.920000,33.110000
1774479701.527455,0,0.000000,0.180000,0.000000,0.000000,-152.970000,19.100000,3.950000,0.000000,23.920000,33.130000
1774479701.554606,0,0.000000,0.090000,0.000000,0.000000,-72.020000,19.250000,3.910000,0.000000,23.920000,33.150000
1774479701.559333,0,0.000000,0.140000,0.000000,0.000000,-36.750000,19.750000,3.960000,0.000000,23.890000,33.150000
1774479701.575187,0,0.000000,0.250000,0.000000,0.000000,-110.790000,20.340000,4.110000,0.000000,23.880000,33.180000
1774479701.575187,0,0.000000,0.200000,0.000000,0.000000,-86.940000,21.310000,4.250000,0.000000,23.880000,33.180000
1774479701.606563,0,0.000000,0.270000,0.000000,0.000000,-139.860000,22.200000,4.480000,0.000000,23.870000,33.200000
1774479701.622327,0,0.000000,0.180000,0.000000,0.000000,-51.750000,23.450000,4.670000,0.000000,23.870000,33.220000
1774479701.641693,0,0.000000,0.200000,0.000000,0.000000,-91.700000,24.960000,4.820000,0.000000,23.870000,33.240000
1774479701.654017,0,0.000000,0.180000,0.000000,0.000000,-99.500000,26.460000,5.050000,0.000000,23.870000,33.250000
1774479701.675801,0,0.000000,0.170000,0.000000,0.000000,-114.300000,28.250000,5.030000,0.000000,23.870000,33.270000
1774479701.685637,0,0.000000,0.200000,0.000000,0.000000,-85.120000,29.940000,5.260000,0.000000,23.870000,33.290000
1774479701.717335,0,0.000000,0.200000,0.000000,0.000000,-94.940000,31.720000,5.360000,0.000000,23.870000,33.290000
1774479701.717335,0,0.000000,0.100000,0.000000,0.000000,-53.520000,33.630000,5.420000,0.000000,23.880000,33.310000
1774479701.733204,0,0.000000,0.180000,0.000000,0.000000,-98.620000,35.770000,5.570000,0.000000,23.870000,33.330000
1774479701.749181,0,0.000000,0.030000,0.000000,0.000000,-3.470000,38.060000,5.480000,0.000000,23.900000,33.340000
1774479701.764855,0,0.000000,0.120000,0.000000,0.000000,-88.250000,39.520000,5.670000,0.000000,23.870000,33.360000
1774479701.764855,0,0.000000,0.100000,0.000000,0.000000,-54.580000,41.400000,5.690000,0.000000,23.880000,33.380000
1774479701.796314,0,0.000000,0.030000,0.000000,0.000000,-6.500000,43.330000,5.670000,0.000000,23.880000,33.380000
1774479701.811966,0,0.000000,0.140000,0.000000,0.000000,-35.060000,45.200000,5.820000,0.000000,23.870000,33.400000
1774479701.811966,0,0.000000,0.120000,0.000000,0.000000,-42.470000,46.950000,5.900000,0.000000,23.870000,33.410000
1774479701.834177,0,0.000000,0.150000,0.000000,0.000000,-74.520000,48.540000,6.010000,0.000000,23.870000,33.430000
1774479701.843397,0,0.000000,0.000000,0.000000,0.000000,25.000000,50.360000,5.780000,0.000000,23.890000,33.450000
1774479701.875071,0,0.000000,0.310000,0.000000,0.000000,-213.580000,52.340000,6.050000,0.000000,23.860000,33.470000
1774479701.875071,0,0.000000,0.100000,0.000000,0.000000,-5.710000,53.750000,6.070000,0.000000,23.870000,33.470000
1774479701.891017,0,0.000000,0.050000,0.000000,0.000000,-40.220000,55.720000,5.940000,0.000000,23.900000,33.500000
1774479701.907040,0,0.000000,0.140000,0.000000,0.000000,-83.230000,57.630000,6.010000,0.000000,23.880000,33.500000
1774479701.933966,0,0.000000,0.020000,0.000000,0.000000,-11.930000,59.330000,5.940000,0.000000,23.890000,33.520000
1774479701.935973,0,0.000000,0.050000,0.000000,0.000000,-48.220000,60.950000,5.860000,0.000000,23.890000,33.540000
1774479701.953634,0,0.000000,0.000000,0.000000,0.000000,-44.130000,62.520000,5.800000,0.000000,23.930000,33.560000
1774479701.969275,0,0.000000,0.000000,0.000000,0.000000,20.950000,63.950000,5.670000,0.000000,23.900000,33.560000
1774479701.984929,0,0.000000,0.000000,0.000000,0.000000,-24.860000,65.150000,5.630000,0.000000,23.890000,33.590000
1774479702.000662,0,0.000000,0.010000,0.000000,0.000000,-20.610000,66.380000,5.510000,0.000000,23.900000,33.610000
1774479702.016305,0,0.000000,-0.050000,0.000000,0.000000,26.000000,67.300000,5.380000,0.000000,23.900000,33.610000
1774479702.032434,0,0.000000,0.000000,0.000000,0.000000,-0.150000,68.080000,5.260000,0.000000,23.900000,33.630000
1774479702.048115,0,0.000000,-0.070000,0.000000,0.000000,12.310000,68.720000,5.090000,0.000000,23.920000,33.650000
1774479702.048115,0,0.000000,-0.120000,0.000000,0.000000,68.950000,69.220000,4.960000,0.000000,23.920000,33.660000
1774479702.079554,0,0.000000,-0.090000,0.000000,0.000000,-2.010000,69.450000,4.820000,0.000000,23.920000,33.680000
1774479702.095306,0,0.000000,-0.200000,0.000000,1.200000,109.680000,69.450000,4.690000,0.000000,23.920000,33.700000
1774479702.095306,0,0.000000,-0.180000,0.000000,0.000000,121.220000,69.500000,4.610000,0.000000,23.920000,33.700000
1774479702.110965,0,0.000000,-0.180000,0.000000,0.000000,85.190000,69.230000,4.590000,0.000000,23.900000,33.720000
1774479702.142807,0,0.000000,-0.170000,0.000000,0.000000,91.700000,68.410000,4.610000,0.000000,23.890000,33.740000
1774479702.142807,0,0.000000,-0.030000,0.000000,0.000000,-17.540000,68.000000,4.590000,0.000000,23.900000,33.750000
1774479702.158549,0,0.000000,-0.090000,0.000000,0.000000,92.830000,67.270000,4.530000,0.000000,23.900000,33.770000
1774479702.174568,0,0.000000,-0.030000,0.000000,0.200000,33.110000,66.730000,4.480000,0.000000,23.900000,33.790000
1774479702.205976,0,0.000000,-0.010000,0.000000,0.000000,-7.150000,66.110000,4.420000,0.000000,23.900000,33.790000
1774479702.221612,0,0.000000,-0.010000,0.000000,0.000000,-7.030000,65.510000,4.360000,0.000000,23.900000,33.810000
1774479702.237357,0,0.000000,-0.020000,0.380000,0.000000,-10.840000,65.150000,4.300000,0.000000,23.900000,33.830000
1774479702.253188,0,0.000000,0.000000,1.000000,0.000000,-46.930000,64.830000,4.230000,0.000000,23.900000,33.840000
1774479702.253188,0,0.000000,-0.010000,1.000000,0.000000,-2.440000,64.690000,4.170000,0.000000,23.920000,33.860000
1774479702.268871,0,0.000000,-0.050000,0.990000,0.000000,25.730000,64.580000,4.070000,0.000000,23.920000,33.880000
1774479702.284533,0,0.000000,-0.050000,0.990000,0.000000,19.150000,64.440000,4.010000,0.000000,23.920000,33.880000
1774479702.300563,0,0.000000,-0.050000,1.000000,0.000000,18.720000,64.220000,3.950000,0.000000,23.920000,33.900000
1774479702.316203,0,0.000000,-0.070000,0.990000,0.000000,54.180000,64.120000,3.880000,0.000000,23.920000,33.910000
1774479702.340902,0,0.000000,-0.070000,0.990000,0.000000,5.480000,63.970000,3.820000,0.000000,23.920000,33.930000
1774479702.347872,0,0.000000,-0.070000,0.940000,0.200000,7.210000,63.610000,3.760000,0.000000,23.920000,33.950000
1774479702.364002,0,0.000000,-0.070000,0.870000,0.000000,10.880000,63.630000,3.730000,0.000000,23.920000,33.970000
1774479702.379685,0,0.000000,-0.090000,0.720000,0.000000,45.450000,63.380000,3.690000,0.000000,23.920000,33.990000
1774479702.395423,0,0.000000,-0.070000,0.510000,0.000000,51.950000,63.270000,3.660000,0.000000,23.920000,34.000000
1774479702.411299,0,0.000000,-0.110000,0.280000,0.000000,72.300000,62.610000,3.600000,0.000000,23.920000,34.020000
1774479702.427234,0,0.000000,-0.170000,0.030000,0.000000,137.320000,62.150000,3.630000,0.000000,23.900000,34.020000
1774479702.443001,0,0.000000,-0.050000,0.000000,0.000000,24.470000,61.840000,3.590000,0.000000,23.900000,34.040000
1774479702.459063,0,0.000000,0.000000,0.000000,0.000000,-38.630000,61.340000,3.560000,0.000000,23.920000,34.060000
1774479702.474738,0,0.000000,-0.010000,0.000000,0.000000,40.470000,60.770000,3.520000,0.000000,23.920000,34.080000
1774479702.490673,0,0.000000,0.050000,0.000000,0.000000,5.400000,60.770000,3.470000,0.000000,23.920000,34.090000
1774479702.506338,0,0.000000,0.050000,0.000000,0.000000,-46.720000,60.560000,3.410000,0.000000,23.920000,34.110000
1774479702.522297,0,0.000000,0.050000,0.000000,0.000000,-2.080000,60.470000,3.360000,0.000000,23.920000,34.130000
1774479702.538190,0,0.000000,0.070000,0.000000,0.000000,-79.870000,60.560000,3.320000,0.000000,23.920000,34.130000
1774479702.553830,0,0.000000,0.010000,0.200000,0.000000,-21.590000,60.740000,3.300000,0.000000,23.920000,34.150000
1774479702.569824,0,0.000000,0.000000,0.520000,0.000000,14.520000,60.930000,3.270000,0.000000,23.920000,34.160000
1774479702.585693,0,0.000000,0.000000,0.820000,0.000000,-0.640000,61.090000,3.240000,0.000000,23.920000,34.180000
1774479702.601425,0,0.000000,-0.070000,1.000000,0.000000,145.280000,60.840000,3.210000,0.000000,23.920000,34.200000
1774479702.617082,0,0.000000,-0.050000,1.000000,0.000000,64.410000,61.200000,3.160000,0.000000,23.920000,34.220000
1774479702.632780,0,0.000000,-0.050000,1.000000,0.000000,24.590000,61.180000,3.110000,0.000000,23.920000,34.220000
1774479702.648635,0,0.000000,-0.020000,1.000000,0.000000,-11.340000,61.090000,3.080000,0.000000,23.920000,34.250000
1774479702.664324,0,0.000000,-0.100000,1.000000,0.000000,31.120000,61.090000,3.070000,0.000000,23.920000,34.250000
1774479702.680211,0,0.000000,-0.050000,0.980000,0.000000,21.850000,60.950000,3.030000,0.000000,23.920000,34.270000
1774479702.680211,0,0.000000,-0.070000,0.920000,0.000000,57.450000,60.880000,3.000000,0.000000,23.920000,34.290000
1774479702.696239,0,0.000000,0.000000,0.800000,0.150000,-33.360000,60.720000,2.990000,0.000000,23.920000,34.310000
1774479702.711998,0,0.000000,-0.020000,0.600000,0.000000,36.270000,60.720000,2.950000,0.000000,23.920000,34.330000
1774479702.742011,0,0.000000,0.000000,0.370000,0.000000,21.290000,60.950000,2.930000,0.000000,23.920000,34.340000
1774479702.743756,0,0.000000,0.000000,0.140000,0.000000,1.520000,60.720000,2.900000,0.000000,23.920000,34.360000
1774479702.759806,0,0.000000,0.010000,0.000000,0.000000,-17.200000,60.720000,2.860000,0.000000,23.920000,34.360000
1774479702.775582,0,0.000000,0.000000,0.000000,0.000000,50.750000,60.810000,2.840000,0.000000,23.920000,34.380000
1774479702.791364,0,0.000000,0.010000,0.000000,0.000000,-20.790000,60.740000,2.810000,0.000000,23.920000,34.400000
1774479702.807393,0,0.000000,0.000000,0.000000,0.000000,-32.580000,60.770000,2.780000,0.000000,23.920000,34.410000
1774479702.823482,0,0.000000,-0.010000,0.000000,0.000000,-5.630000,60.830000,2.750000,0.000000,23.920000,34.430000
1774479702.846562,0,0.000000,-0.020000,0.150000,0.000000,36.610000,60.810000,2.730000,0.000000,23.920000,34.450000
1774479702.855451,0,0.000000,-0.070000,0.460000,0.000000,5.280000,60.810000,2.720000,0.000000,23.920000,34.450000
1774479702.871492,0,0.000000,-0.140000,0.740000,0.000000,63.880000,60.630000,2.730000,0.000000,23.920000,34.470000
1774479702.887242,0,0.000000,-0.150000,0.930000,0.000000,53.590000,60.360000,2.740000,0.000000,23.900000,34.490000
1774479702.903174,0,0.000000,-0.050000,1.000000,0.000000,16.070000,60.240000,2.760000,0.000000,23.920000,34.500000
