epoch,mark,Desired Torque (L),Measured Torque (L),Desired Torque (R),Measured Torque (R),Toe FSR (L),Stance Phase (L),Toe FSR (R),Stance Phase (R),Channel 8,Exoskeleton time (seconds)
1789078869.027179,0,0.000000,0.000000,0.000000,0.070000,0.000000,0.000000,2.000000,0.000000,8.000000,21.680000
1789078869.072629,0,0.000000,0.000000,0.000000,0.070000,0.000000,0.000000,3.010000,0.000000,8.000000,21.690000
1789078869.073317,0,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,1.000000,0.000000,8.000000,21.700000
1789078869.073686,0,0.000000,0.000000,0.000000,0.110000,0.000000,0.000000,2.000000,0.000000,8.000000,21.700000
1789078869.073991,0,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.490000,0.000000,8.000000,21.710000
1789078869.124093,0,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.660000,0.000000,8.000000,21.720000
1789078869.124804,0,0.000000,0.000000,0.000000,0.170000,0.000000,0.000000,0.310000,0.000000,8.000000,21.730000
1789078869.146817,0,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.150000,0.000000,8.000000,21.750000
1789078869.147494,0,0.000000,0.000000,0.000000,0.070000,0.000000,0.000000,0.810000,0.000000,8.000000,21.770000
1789078869.147964,0,0.000000,0.000000,0.000000,0.170000,0.000000,0.000000,0.310000,0.000000,8.000000,21.770000
1789078869.170488,0,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.490000,0.000000,8.000000,21.780000
1789078869.170911,0,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.150000,0.000000,8.000000,21.790000
1789078869.196094,0,0.000000,0.000000,0.000000,0.170000,0.000000,0.000000,0.660000,0.000000,8.000000,21.790000
1789078869.196523,0,0.000000,0.000000,0.000000,0.170000,0.000000,0.000000,0.640000,0.000000,8.000000,21.800000
1789078869.222722,0,0.000000,0.000000,0.000000,0.070000,0.000000,0.000000,0.430000,0.000000,8.000000,21.810000
1789078869.223186,0,0.000000,0.000000,0.000000,0.110000,0.000000,0.000000,0.760000,0.000000,8.000000,21.820000
1789078869.249589,0,0.000000,0.000000,0.000000,0.110000,0.000000,0.000000,0.540000,0.000000,8.000000,21.840000
1789078869.250050,0,0.000000,0.000000,0.000000,0.370000,0.000000,0.000000,0.430000,0.000000,8.000000,21.860000
1789078869.250413,0,0.000000,0.000000,0.000000,0.170000,0.000000,0.000000,0.760000,0.000000,8.000000,21.870000
1789078869.280782,0,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.430000,0.000000,8.000000,21.870000
1789078869.281309,0,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.540000,0.000000,8.000000,21.880000
1789078869.281696,0,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.540000,0.000000,8.000000,21.880000
1789078869.304904,0,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.280000,0.000000,8.000000,21.890000
1789078869.305351,0,0.000000,0.000000,0.000000,0.170000,0.000000,0.000000,0.570000,0.000000,8.000000,21.900000
1789078869.305792,0,0.000000,0.000000,0.000000,0.030000,0.000000,0.000000,0.470000,0.000000,8.000000,21.920000
1789078869.328656,0,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.470000,0.000000,8.000000,21.930000
1789078869.329109,0,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.680000,0.000000,8.000000,21.950000
